8758918204,熬夜轻音乐 | 消除疲惫的旋律咖啡因,睡不着的夜晚 用一首曼妙的钢琴曲 冲刷掉一整天的疲倦吧,['轻音乐'],"[1847472184, 2026316122, 1929036453, 1987735995, 1954508877, 1836033740, 1965918991, 1966350802, 2007494877, 1939844931, 1837489910, 1981581194, 1981621157, 1967282601, 1997238281, 1992160188, 2030062514, 1981165332, 1934694945, 1998518085, 1845354343, 1957433232, 2030062422, 1968150253, 2015666794, 1995333658, 1995189158, 1992083250, 2031230763, 1915463113, 1961776313, 2024189015, 2032994094, 1986077572, 2020967827, 2045888195, 1872208566, 2037019100, 2018508889, 1999111940, 2040007299, 2072640600, 2075907992, 2033387271, 2000673204, 2030300786, 2029250818, 2062092852, 2051390112, 2050097960, 2059679246, 2053537035, 2055161486, 2017004207, 1984612637, 2071294666, 2071290848, 1988970201, 1999085792, 2050639631]"
8755597206,浴室轻音乐 | 来场舒缓旋律泡泡浴,一边泡澡 一边听着轻音乐 随着音符一起 洗刷掉这一天的疲惫吧,['轻音乐'],"[1958229415, 2055340437, 1967647602, 2006549297, 2011953779, 1973871925, 1995333658, 1988570872, 1980068021, 1958827903, 1996948231, 2008585527, 1981546663, 2007248225, 2003439349, 2017697916, 1957432690, 2008676286, 1986857984, 2008592100, 2003154598, 2032220939, 2010109980, 2028751458, 2003564351, 2020331831, 2006273964, 2001513111, 1999770923, 2008898218, 2027933011, 2008090119, 2007270521, 2022241778, 2023193248, 1982857704, 2051361867, 2071290577, 2057113701, 2063181482, 2062742442, 2034446445, 2024179340, 2039369898, 2026033763, 2004898667, 2056082955, 2004897670, 2058309291, 2026125391, 2040783984, 2055214560, 2041293730, 2034116435, 2022223944, 1975168096, 2045015317, 2051390112, 2030062166, 2004897828]"
8410140200,轻音乐合辑 | 为你定制的轻音乐专属曲,你的专属轻音乐推荐～,['轻音乐'],"[757567, 2089730107, 480353, 1300029572, 31134621, 139730, 5312668, 863548937, 1474400749, 5181411, 29753390, 555422283, 34341353, 421639623, 520126220, 440355309, 1348896822, 149297, 1816835537, 1341912654, 28912659, 535056564, 1091088, 1855221502, 4278327, 5307932, 1351183637, 1962669551, 492390949, 490687121, 554311296]"
8756933205,伤感轻音乐 | 倾听旋律中涌动的心绪,不用急着收拾好心情继续忙碌生活 戴上耳机 你可以无所顾虑地沉浸其中 再慢慢地和自己对话 好好地与情绪拥抱,['轻音乐'],"[1995194598, 1886431291, 1981502492, 1895500444, 1948963795, 1981617555, 1940085904, 2051361822, 1954508877, 1981509984, 2064631339, 2025977033, 2075908483, 1883622877, 1983174197, 2042122010, 1948376312, 1981795646, 1875248694, 1983177153, 2000674256, 2045830192, 1853797219, 2003563249, 1983192060, 1982741872, 2041531536, 1981593737, 2051363747, 2053449595, 1843146391, 1837709637, 2007541725, 2068365157, 1845354343, 1982737353, 1809948340, 2018182182, 2008675414, 1982996230, 1999085792, 1877071622, 1916767447, 2010823644, 1994364925, 1881168580, 2008060163, 1805822695, 2060775144, 2071282434, 2061707208, 1982995171, 1981498543, 2069686100, 1983208236, 1905139960, 2001741105, 2012370734, 1842681150, 1981552287]"
8446644200,高频试音专用 | 发烧级高频试音碟,高频即3-30MHz的无线电电波。传统吹管类乐器的高频部分相对较多，可以更好的测试出设备在高频上的表现力，检查高频的音质，并且查看它与中频是否互相影响。尝试感受乐器带来的质量测试吧。,['轻音乐'],"[5025749, 498607, 18782895, 870158, 464882870, 563407597, 1883000513, 137163, 29491773, 5051250, 75380, 551842542, 512279180, 325783, 1816791670, 28881783, 152173, 1805036586, 91074, 152155, 2045333287, 444075744, 129479, 32714042, 1918383424, 1302066333, 5252655, 28253038, 181194, 543987772, 421563280, 870163, 1397460698, 683826, 179621, 34478542, 35023373, 514761318, 159634, 1793254, 211014, 1301861333, 450907643, 540923879, 32743519, 159568, 141224, 29491775, 159581, 340856, 539218238, 158104, 1381977044, 100009, 304849, 37808007, 38679309, 37808777, 551842548, 299234]"
8758918203,雨天轻音乐 | 让思绪和雨水一起慵懒流淌,戴上耳机 享受刚刚出炉的食物 喝一口冒着热气的咖啡 打窗夜雨和耳边旋律 把小小的房间和生活填满,['轻音乐'],"[1906209205, 1992678667, 1880459780, 1903461624, 1983220993, 2012187224, 1893712468, 1923377429, 2004897828, 1991019210, 1823516256, 1982982936, 1843111472, 1843643463, 1838535663, 1983195588, 1886431291, 1837640361, 2007250265, 1909600518, 1883853927, 2013467669, 1986650789, 1972582544, 1995320564, 1983191724, 1983189025, 1983189471, 1975925351, 1941574811, 1981780174, 1945781528, 1868718308, 1948380929, 1982729248, 1959897309, 2053315153, 1983002681, 1897585792, 1981602583, 1992938089, 1983174466, 2032722797, 2015457980, 1981542292, 1982759542, 1922629739, 1948548488, 2006258356, 2012187223, 2071293159, 1873008775, 1970900878, 1948947695, 1982989023, 2022235434, 1883853460, 2053188381, 1915241654, 2004897670]"
8448080200,原声乐器试音碟 | 极致还原乐器细节,原声乐器在对测试乐器的还原度上有着很好的作用。无论是钢琴的触键、吉他的擦弦，还是鼓皮的脆感，原声乐器试音碟都可以准确地反映出设备的音质表现。不管是高频泛音，还是低频下潜，都可以用原声乐器来进行测试哦~,['轻音乐'],"[22654719, 18070947, 18728167, 1434981674, 1988232023, 1912817044, 27588028, 412327280, 16323797, 441552, 1494071103, 27743050, 1386217227, 27594670, 159681, 483747145, 483747135, 18070879, 4096169, 27599285, 28699006, 1363152886, 29586026, 16411248, 1369965, 22600085, 1408825781, 1415476118, 1429624763, 18534124, 1996838565, 1996295203, 1920467716, 1992918797, 1954887727, 483118480, 539476808, 1830866829, 1928728556, 1459037724, 1963328197, 2038124897, 1880974286, 2012367728, 2032660652, 2025820521, 2039534745, 5038302, 38679066, 28267413, 28411430, 2013102559, 27540404, 22375061, 1436581516, 18500747, 405089046, 1465694485, 1440363929, 569554760]"
8596518200,慵懒慢时光 | 在古典宇宙惬意漫游,喜躁无常 懒且随意 无论被生活剪成多么规矩的形状 偶尔也试着拥抱边界外的灿烂吧,['轻音乐'],"[2063757820, 5192827, 18279888, 37993095, 1985639046, 2003629290, 1426850330, 544246398, 2027938248, 1914752514, 1979555878, 30590075, 1489497838, 1881074292, 1367601403, 2068049579, 1398383720, 522444533, 1926301376, 1643537, 34766098, 464917955, 1492108209, 470670699, 32699186, 1839151006, 2002624694, 25725025, 536816750, 26799504, 27778026, 537118883, 2879396, 25538213, 472986279, 465679459, 22457238, 23012738, 1338875170, 22297844, 5168403, 465492364, 1325896753, 1320958079, 551904966, 16261380, 1880089093, 18565932, 122644, 5059351, 5192847, 5105937, 1463226455, 22600932, 540583885, 1369492044, 1422975810, 25480736, 464743142, 540857840]"
8822642200,放松轻音乐 | 畅游于舒缓音乐海洋,学习工作枯燥无味 不妨让大脑休息片刻 听些轻快的旋律放空自己吧,['轻音乐'],"[1982996230, 1982736836, 1805823037, 1982995171, 1873008775, 1983213226, 1982989547, 1868721566, 1838535663, 1982996535, 1852160603, 1948957189, 1981780174, 1853325673, 1839358530, 1983191871, 1982982936, 1805822695, 1840589602, 1823516256, 1897585792, 1981534009, 1948961519, 1991019210, 1868718308, 1948380929, 2004276700, 1982729248, 1942609058, 1964055774, 1992938089, 1890745116, 1960274982, 1981542292, 1923377429, 1981501669, 1893712468, 1995320185, 2022235434, 1982759542, 1922629739, 2027092242, 1923150102, 1888702450, 1981527136, 1892701478, 1948951063, 2071292725, 1992158266, 2071293159, 2072644224, 2079920753, 1883853460, 1981524528, 2012187223, 2015457980, 2053188381, 1905031317, 1948947320, 1948955832]"
8819717201,散步轻音乐 | 和慵懒风光撞个满怀,就这样行走着 在温柔的风里 柔软的云朵里 明快的节奏里 还有橘子味的拥抱里,['轻音乐'],"[1968055294, 2055159086, 1998824519, 2004168471, 2051372503, 2032088928, 2033265687, 1998874098, 1981811390, 2042115262, 1945671038, 2003563003, 1994873296, 1990873473, 1994873899, 1886727863, 2030060238, 2043225813, 2017392484, 1987823035, 2040135200, 1954873554, 1981766300, 1981473406, 2024159441, 2039543526, 2045668956, 2000633185, 1833585742, 2049512693, 1982179007, 1990733439, 1982204896, 1990733410, 1991136667, 2005662420, 1986649781, 2011242693, 2005105161, 2003264139, 2003564353, 2003227061, 1990593009, 2007249975, 1976027206, 2005106413, 2017005026, 2033265756, 2018617088, 2003560615, 2021695382, 1998872245, 1981778812, 2008736389, 2003643938, 2030892854, 1982204848, 2040414903, 1979507821, 1893675009]"
