8621500205,助眠钢琴声 | 为你弹奏一首钢琴曲,无论躺下之前有多少思绪 戴上耳机 和音乐一起进入梦中世界吧,['安静'],"[2004897828, 1948194698, 2030062166, 1992677835, 1978827045, 1975531637, 2051390112, 1975168096, 1979276878, 2040783984, 1981524530, 2056082955, 2055159509, 2008675267, 2058309291, 2045298838, 2058919054, 2055214560, 2004897670, 1993127920, 2051382010, 2004898667, 2026033763, 2042121852, 1997061178, 1993133124, 2022042637, 1985446871, 2011578101, 2022223944, 2034446445, 2027933010, 2023193248, 2022241778, 2029242138, 2010823651, 2048761500, 2006258179, 2007270521, 1973044990, 2011475247, 1809393569, 2027933011, 1999770923, 2008898218, 2002798518, 2033915646, 1930678258, 1991599920, 1998874085, 2003564351, 2020331828, 1985790004, 2010109980, 2032220939, 547388143, 2012565320, 1986857984, 1995469645, 1998270517, 2002797922, 1957432690, 1971629757, 1998801536, 2017697916, 1967647598, 2001072758, 2003439349, 1959625699, 2007248225, 1983223896, 1948376435, 1996632379, 1981620202, 2008585527, 1984723840, 1997720122, 2004269510, 1987166713, 1973672902, 1992086123, 1980068021, 1983964958, 1926861083, 1988570872, 1987166578, 1982659268, 1988472559, 1995333658, 1985439063, 1970757888, 1973871925, 1300741701, 1994872896, 2011953779, 1991004960, 1921155830, 1981552525, 1961954167, 1967647602]"
6686195786,舒缓轻音 | 停泊心灵的治愈所,走进心灵疗愈所 抖落疲惫 聆听温柔的乐曲能够遇见温柔的事。,['安静'],"[5064939, 442682, 1384560036, 29406314, 1237366, 1452504602, 408140415, 1917465387, 4946902, 19934757, 1220827, 27740975, 1369999, 26012224, 1771679, 399232, 30870642, 475552, 4064275, 5022522, 17304436, 468882321, 26635189, 1370771358, 5318680, 29774788, 455634241, 5158471, 28465109, 18057481, 1939751157, 1215166, 1217186, 3552454, 149297, 1926268493, 1844252894, 22829933, 22829926, 500014, 28577340, 22829932, 1479693635, 1805824094, 31680704, 1218793, 2035109991, 1982659270, 1946207607, 1982984044, 1507239, 578090, 2061452, 36953776, 32337030, 26524326, 461347460, 36953766, 34532273, 510976, 1927994066, 1091873, 1219977, 26128303, 1496189911, 29774283, 1467985762, 426881502, 33469292, 149247, 1445342841, 2021457334, 1812282112, 1317736524, 1417540948, 1380556360, 4894838, 2000415398, 1846568891, 1387098939]"
8199833117,沉浸式自习 | 24小时音乐自习室开放中,云村有间神奇的自习室 24小时不打烊 只要走进这里 专注力Max,['安静'],"[1464638482, 17241521, 1003876, 469336825, 1996348686, 1380241992, 1495266435, 1698603, 1060313, 1447330028, 464994223, 1318133527, 1367032314, 1917301821, 1442614593, 1992804, 1836026047, 1997414740, 471411252, 19893146, 2866078, 22336125, 465376642, 1917777300, 16261380, 1485787906, 2866247, 1487458797, 544346105, 3972638, 401281748, 504317168, 1929284894, 465833366, 1070988, 1979927858, 472919897, 1513005, 1649273, 2011602349, 1496754301, 1470020457, 1401694297, 1329034443, 535287291, 1931538168, 5040734, 1478826498, 465729665, 2000678804, 1910142926, 1004124, 34766086, 1363133311, 5192827, 1839545029, 1474583052, 508088427, 1487564760, 864143850]"
6686195220,晚安小夜曲 | 就让今天在轻柔的音乐里结束吧,世上最幸福的事情之一莫过于，听着小夜曲，告别过去的白昼......,['安静'],"[34766085, 5299097, 18057484, 5193846, 1880163855, 34696140, 1844252894, 1513005, 22829925, 2021988068, 1498211997, 1307483231, 1813771502, 493283623, 2029895478, 5299077, 1983150254, 2021988067, 1353527378, 1931123428, 2029899019, 1413780862, 1832070320, 1456594566, 1954176065, 1944243751, 1443240328, 2083307, 442869128, 26026247, 1880197758, 1914042026, 2028523859, 2031004956, 1987481030, 2030139919, 1813107775, 1902437348, 1967969402, 865261117, 1384196611, 16409470, 483234908, 1850977837, 1422558, 1360452265, 1965472963, 2042271356, 26020718, 26026244, 26836823, 2704005, 2029944955, 1995509, 2003999916, 565898402, 1896190664, 573430920, 1326900159, 1336598276, 117240, 530172446, 559222290, 537914270, 1820634795, 549607158, 2029175019, 562475007, 1300728451, 564844112, 568800883, 1929299549, 550296667, 1310156023, 1373321909, 21383873, 2061444, 1374496479, 529868917, 2029899016]"
8556885200,432Hz助眠 | 轻缓带你进入梦中世界,你也睡不着吗 别担心 432Hz带你舒缓大脑 进入梦境,['安静'],"[2001744817, 1974590954, 2018599035, 2021539330, 2018182172, 2008200407, 2026592723, 1995185399, 2020625796, 2019045016, 2029810743, 2023258019, 2026592042, 2000592265, 2016645806, 1989594408, 1883972842, 2021697494, 1992903794, 1972886243, 1989596545, 1980763613, 1889805150, 2024454425, 2021016941, 1438369336, 2012178872, 2008676565, 1980891576, 2050495267, 2004400849, 2034374978, 2031541914, 1975527235, 1988383867, 1991146443, 2004730741, 2001480437, 1434500240, 2004728898, 1434496015, 2026592724, 2021697398, 1490265400, 2008675515, 1978845047, 1870510294, 2049519500, 2023814890, 2021293537, 2020738910, 1989595962, 2023814889, 2021930852, 2040136997, 1980304424, 2033125777, 1971599029, 2031387867, 1416420008]"
8551746203,失重梦游记 | 在无边宇宙中安然入睡,身体躺在床上 思绪却无法平静 满腹心事 推开助眠太空舱的门 陷入无边氛围宇宙吧,['安静'],"[2001892102, 1382670361, 1983230047, 2001737600, 1964055630, 2008599758, 1983372324, 2014337990, 2016953566, 2016955869, 2026071212, 2016953575, 2025221175, 2042135508, 2050773057, 2035989575, 2050187237, 2030209933, 2032090725, 2010108091, 2014337993, 1984290466, 2020980555, 2016162333, 2041058291, 1993597028, 2008411025, 1992158456, 1957434837, 1981588689, 1981502138, 1970528587, 1981620860, 862326554, 1981553132, 1391374391, 1831629270, 1912779518, 1874909337, 1927072259, 1913813358, 1912994580, 1874909338, 1982983601, 1987012713, 1981526854, 1307465557, 1997248873, 2008586925, 2008600144, 2001859608, 2050200112, 2047669696, 2053769636, 1955275243, 2038033009, 2026455708, 1454491485, 509728530, 20045543]"
8181676233,沉浸式思考 | 全神贯注 向内心求索,柏拉图说：“思维是灵魂的自我谈话”。是的，我们常向自己发问，往往这些问题很重要，而却很难立即有答案。我们精选了一些有氛围感的旋律，试图用音乐架起沟通的桥梁，勇敢而真实地面对自己吧！,['安静'],"[1981621111, 1332749286, 1880392256, 1374617389, 2004400911, 1378336183, 1391374391, 1981527150, 2013846540, 1981524279, 1944038846, 1491435578, 1895185500, 1837970088, 1450207106, 1491966609, 2013846539, 1981546542, 2015669636, 1985437999, 1981806429, 2013825806, 1995185060, 1876696250, 1981566697, 2011948432, 1870133011, 1981510485, 1874331834, 1981604262, 1997245991, 864312492, 1988926532, 1981752669, 1874909338, 1981502138, 1983964206, 1981804871, 1383552362, 1929045656, 1887906552, 1444331340, 1981819775, 1915675219, 1883853286, 1967438235, 1982989454, 1981589332, 2015622756, 1981814666, 1461521146, 1981519389, 1417751247, 1903588042, 1895275180, 1981517234, 1981589199, 2010114766, 2016955867, 1491388487]"
8515453200,今夜宜好眠 | 做个黑白琴键的梦,夜色安静流淌 月光温柔洒落 戴上耳机 跟随钢琴声 把自己调成睡眠模式吧,['安静'],"[1924496, 468626279, 1452083740, 487680021, 1348598388, 1401808582, 1311162801, 1945902796, 1307430218, 1991063398, 2041418233, 1985650293, 1421563495, 1960546174, 1967966655, 2023450859, 1991462693, 1994717357, 2001792651, 471936, 36307270, 22663118, 1145380, 36190751, 5022831, 1844005658, 1393394353, 1812282112, 1431403321, 507585639, 1939751157, 1234266, 1357582936, 1390226851, 20110049, 34204527, 1385268, 18931078, 491365293, 1293003, 431610359, 19475695, 28240909, 2185841, 35345995, 29535895, 498210, 27909216, 31234642, 409020696, 1924530, 536714, 18927614, 17691328, 1934074, 26224540, 28466088, 37132783, 28273863, 760058]"
8549083207,花间自习室 | 置身花园般的学习体验,安静的氛围 清新的香气 优雅的音乐 戴上耳机 宛如身处花园 在这里用心学习吧,['安静'],"[1361335646, 401699869, 1443372591, 1820868755, 1320959052, 1322035823, 522444533, 1980828416, 1826940387, 1877416865, 35681516, 1851371753, 558901684, 465062150, 1857426145, 1885188145, 1012226, 2034098129, 534909804, 1892499791, 507924568, 1869069997, 442539, 1886366043, 561477508, 1850155622, 1867077596, 561860836, 1856232959, 563465929, 1887916939, 2032999358, 1985662008, 1876246645, 537687692, 1902427175, 473322559, 1925632710, 1351582735, 564844112, 2016534381, 1822164040, 1470613991, 1459928490, 1958272987, 2002650691, 1474539003, 1472531283, 1974721353, 1876163365, 1929636517, 1820868752, 1906680233, 1918824549, 1902376914, 1876257886, 1876361780, 1955964799, 1895224449, 1893737966]"
8548764200,助眠Alpha波 | 温柔脑波音乐助你进入深度睡眠,如果今夜的你睡不着 不妨来尝试一下Alpha波 让大脑更放松一点,['安静'],"[1815278913, 1330187153, 1851145843, 1892193541, 1339131765, 1904284739, 1870876023, 1869051516, 1364304343, 1337386479, 1326240508, 1932970795, 1869052675, 1329192256, 1956093110, 1928901591, 1375957548, 1969085488, 1919934973, 1998852253, 1806129690, 1932733548, 2053760676, 1333809311, 1919932405, 1926153640, 1904722997, 1876371618, 1924567792, 1924569925, 1364304331, 1964172398, 1989525419, 1315825165, 1375957547, 1931423265, 1415246785, 1821167286, 1320548406, 1372547825, 1919951661, 1849305655, 2009093509, 1859278231, 1490254438, 2057801262, 1420869039, 1999184510, 1326239672, 1326049989, 1975981388, 1806129688, 1874973116, 1939123364, 1375957550, 1963545487, 2022260619, 1375957552, 1330486531, 1481957790]"
