7061500693,情感语录｜人生漫长 我们应该不会再见面了,总有一些人，原本只是生命的过客，后来却成了记忆的常客。,"['华语', '伤感', '思念', '思念']","[2080783044, 2096065323, 2070111514, 1927625639, 2077577441, 2067812671, 1918557257, 2078371054, 2046476552, 1941225933, 1889175135, 2036256720, 2002265216, 1987540322, 2053984093, 2007323282, 2007784253, 1981326631, 2006330072, 1823387135, 1883050389, 1891483545, 1988146396, 1966766359, 2002356268, 1895040501, 2006338730, 2070117696, 1834424588, 1970352698, 1967794018, 1957155915, 1959485001, 1991576396, 1980324422, 2001687595, 1927226233, 1922465580, 1959433681, 1959666804, 1956838188, 1920396934, 1924783465, 1958696674, 1951005202, 1951005346, 1886761494, 1938580175, 1885692920, 1972995367, 1963660383, 1953636844, 1893112841, 1976454581, 1939236435, 1964938836, 1977503336, 1919226883, 1960370277, 1956767212, 1946667460, 1906792489, 1965379352, 1951526182, 404465542, 1953419312, 1970517110, 1971651762, 480341703, 1398426285, 1443565952, 1831485271, 864682581, 1880828369, 1830735400, 566953433, 1939499624, 1817469628, 474776822, 1817458719, 1817459078, 1377594892, 1830701667, 431794123, 1830722977, 1318721017, 1495246850, 1831448677, 1334414461, 1806068477, 1813960998, 1815144715, 1808652148, 1843603966, 865040130, 1884386464, 1942137354, 1831430426, 1398685013, 1947477227, 1871406675, 1813543778, 1388006700, 1327411362, 1302114856, 1322595108, 1314029978, 1856801669, 1807015871, 1452407910, 553753393, 1320881371, 552454462, 1315118587, 1858916903, 1844706008, 1805841524, 1317164955, 1807015872, 1351819580, 1834993855, 1451396871, 1830759072, 1828132085, 1831449585, 1811889650, 1834444495, 1358202573, 549941729, 1863203689, 1854901821, 1835010838, 1300076307, 1849656615, 1811921611, 1830237717, 1812462296, 1857369599, 1859232429, 1383552505, 1389040586]"
8685426244,这些歌能压得住我对你的思念吗0.8x,好想你 可是你不知道,"['流行', '伤感', '思念', '思念']","[1489346184, 1454479718, 2031796212, 2007920762, 2073180552, 2039295463, 2061697235, 1447197941, 1986484147, 1445767376, 2065506970, 1964744004, 1957556674, 1442120421, 1645108, 1497779613, 1986918920, 1993525055, 2009540577, 1994057212, 2056725340, 1969841316, 2046147701, 1873577252, 2004494419, 1969841315, 2009271731, 1442536285, 1970270099, 1450396701, 1372856320, 1969823206, 1958119516, 1873518697, 1854700148, 1969823070, 1978260513, 1875745470, 1357788380, 1453614559, 1865730091, 1846272603, 2010395817, 1889789408, 2052879798, 1439219762, 1971651762, 1412744709, 1929754910, 1458220433, 1962079068, 1492958826, 521161203, 2041974276, 2000144090, 2046102300, 1969841968, 1930248912, 1949436605, 501468000, 1963306618, 1925500681, 2011905070, 1949606307, 1930608504, 2019351846, 2011343263, 1997956044, 1458914176, 1993001690, 1912440979]"
2468033467,法老‖大傻‖刘聪‖功夫胖‖杨和苏,"【前两首歌是沙雕单主给你的问好】
【后面都是按个人喜好排的】
【不是全收录，仅是按个人喜好收录】
【欢迎评论推荐！！！】
法宝，傻别，聪别，胖别，羊和猪
唱出了凡人的爱恨情仇♥
","['治愈', '思念', '说唱', '思念']","[2099625931, 2099625937, 2099625932, 2099625940, 2099625943, 2099624209, 2099625988, 2099624217, 2099625994, 2099624221, 2105406238, 2099625998, 2100624065, 2100620991, 2096457205, 2065926839, 2065926764, 2054298885, 2068154585, 2090627077, 2084367974, 2084366474, 2084368059, 2042583534, 2072614086, 2072301451, 2072610413, 2072614138, 2072614148, 2072614166, 2072610460, 2072610467, 2032777023, 2065905084, 2065921543, 2065921561, 2066418096, 2065168318, 2063870532, 2061938248, 2061935517, 2061626302, 2058162325, 2054292511, 2054299815, 2054294514, 2053983754, 2052442010, 2052405898, 2052405885, 2050571020, 2049502613, 2048370169, 2045333427, 2023954106, 2022391285, 2021363719, 2009011340, 2006948925, 2006789423, 2006789428, 2002726654, 1988565273, 1988565276, 1988564487, 1988302067, 1980472718, 1980386432, 1964443044, 1968156067, 1974686155, 1969846925, 1969845258, 1967457117, 1965090246, 1958954250, 1962364509, 1964443045, 1960903012, 1926220336, 1913073574, 1898528954, 1894288015, 1901372570, 1318571230, 1888363877, 1886571755, 1882777096, 1880215899, 1430703672, 1874658487, 1858697252, 1858696236, 1856735170, 1842123929, 1836412740, 1834075703, 1821465431, 1826189041, 1809664359, 1808077867, 1808086042, 1492049185, 1487212142, 1500441947, 1488990355, 1488990359, 1482864953, 1487212156, 454966919, 1488990357, 1488985574, 1487009099, 1469041281, 1468158074, 1468213972, 1468158080, 1312022815, 1468158072, 1449876047, 1405135261, 1395632515, 1312026119, 33668266, 454966918, 1442320451, 865738683, 551974084, 553812272, 553812274, 28830182, 1428166904, 553258598, 454966917, 1334295098, 1334297124, 1429012640, 453472378, 1422046115, 1317457749, 1298655068, 432430649, 502750146, 1417299232, 1336864426, 1318284115, 1413142744, 1412541190, 1411328772, 432430651, 454966911, 28830169, 28830168, 28830164, 512357642, 461308843, 1312022268, 1312021972, 1381380627, 553815245, 536452228, 1383954630, 516857815, 532364198, 523128664, 543698255, 444323757, 1336856498, 1355292203, 1378479700, 1303079913, 465721397, 1321385074, 1321385072, 1380123262, 542906780, 1361223615, 1337032503, 1329475622, 1312018576, 1377125863, 1378207031, 28830157, 410161452, 455345092, 553815247, 553813241, 454966910, 448917410, 27895011, 462688654]"
6848536262,不是所有的爱情都如愿以偿,"“你还好吗？”
“挺好的啊，你呢？
“还好”
“她….…好吗”
“她告诉我挺好的”

其实每个人的心里都有一个前任
后来再提起已经无关乎爱与不爱了
也打心底接受了这段感情注定没结局的事实
但却会永远记得那段过去与那个人
因为我们都会记得曾经付出过真心也得到过别人真诚的喜欢

我们曾拼命想要给这段感情加上一辈子的砝码，却要咬着牙接受所谓命运的安排
我们哭喊着自己学会了如何去爱，自己懂得珍惜了
却也要承认有些人不会一直站在原地等你长大
人生的出场顺序真的很重要
那个看过你单纯幼稚的人注定见不到你在恋爱里游刃有余的样子

那个陪你酪酊大醉的人注定不能站在门口等你回家
那个错过而离开的人，注定是用来怀念的
那个曾经说非你不娶的人
找到了他的人生伴侣
那个曾爱着你浪漫的姑娘
最后也得到了别人给的温暖

我们都在不懂爱的年纪拼尽全力地爱过一个人
再用上很久的时间
学会如何去爱
学会如何告别
最后遇上一个对的人
过着差不多的生活
那句话说的对：""幸福从来都不是故事，不幸才是。
慢慢地你会发现
很多人都不能和喜欢的人在一起
有些人只适合遇见
有些故事只适合珍藏
我在深夜里唱着你爱听的歌
但身旁再无依偎着的你
后来
你哭了
我却不知道怎么安慰
因为我知道
已经换了身份

总有一首，在诉说你的故事
晚安","['伤感', '思念', '怀旧', '思念']","[2105435473, 517565384, 2100690771, 812400, 2104043448, 2094234990, 422104167, 2084534691, 2044607794, 65601, 2044809830, 19934757, 2087689170, 114564, 2058957078, 1459678124, 65692, 2092537619, 2100703498, 150419, 2008202858, 1885843845, 2098571152, 2001296721, 153586, 2077445581, 2083509478, 2092285548, 2073467158, 2060153497, 2081240944, 2096426833, 2096457647, 2038817441, 481535597, 2081857900, 2093526245, 1830744104, 2093099230, 382358, 1350852745, 2070423901, 1956038048, 2038185866, 2090607463, 2010614883, 2084324007, 2057492461, 1944921983, 1937806372, 2092283244, 2069528458, 2066736885, 2094475583, 2071512198, 2068569529, 2018112586, 2003368185, 1361997765, 1426112587, 2094483517, 2058934230, 1382985712, 2079439990, 1361988914, 34497630, 1924295217, 109293, 1887014682, 2058906574, 2046219355, 1495924418, 2092883949, 168024, 1988861311, 1398283847, 2010038452, 1295655158, 466370500, 1997477732, 2074970306, 2000681668, 26145112, 2081573194, 1390480881, 2003655810, 85578, 1493975574, 149692, 2059532170, 1985586858, 1830436471, 29897527, 209046, 5235179, 1414113195, 2022590278, 1302335587, 862832645, 1415627696, 1958934349, 28731453, 150528, 2071935674, 2083507523, 1453415379, 1817366622, 109218, 2084090886, 1945558033, 2080485246, 1963168825, 1385716698, 2070341342, 2015316917, 1438447607, 1429970985, 1409118130, 1900725357, 2025186881, 1472921626, 72394, 1823671819, 1964048601, 1840732602, 2082141795, 2009155810, 2001063365, 2002994352, 432509882, 1813842811, 1466273474, 109196, 2019562366, 1473392557, 1941998642, 290720, 2072639869, 2043226371, 541511427, 2081807012, 30284674, 223808, 1439323452, 1880602265, 1948479888, 1325711261, 1992083081, 1456486676, 1859402255, 1495016038, 1938259124, 1933997277, 1947645901, 2027226681, 1866465476, 2077527158, 1478965639, 1942043004, 150432, 1896178201, 2049530991, 2060775208, 330217, 1984488457, 1434309927, 1835283157, 2040538604, 421423806, 1476481207, 28563317, 165382, 1410874262, 2024305153, 2081845934, 2055273513, 436633233, 1891397211, 65546, 2066138214, 2066671178, 1933831029, 65681, 1394945319, 191392, 109121, 1939439933, 167844, 1849059979, 2009787820, 1433786440, 2072559109, 2055566875, 2033431305, 27598360, 1895391214, 1490124824, 1898189387, 344401, 1325897785, 1432512858, 26425118, 1342751887, 1875285018, 27493040, 165348, 2026303431, 2074250068, 1908082748, 1887287775, 108269, 1436081452, 2071586502, 523248111, 2071587003, 2046186937, 1803350175, 25657354, 2022920245, 65528, 2002630007, 2070487494, 1403783252, 1440176324, 2075919867, 2080177728, 1350079138, 2005492223, 2078383612, 2061703813, 1839513627, 489302317, 1383972145, 424262530, 1953837282, 1929346896, 1890216243, 344390, 2029895485, 1922931099, 1993031292, 2064514054, 2059831125, 1978260557, 1934168650, 572874060, 29808716, 1889985212, 1982703910, 2020622482, 2067434767, 2048335504, 1983763058, 2015070937, 1816756308, 2066724668, 2065258712, 526468478, 150421, 2070030604, 421929077, 165381, 165405, 4872535, 2061662833, 29932083, 150623, 65540, 562598081, 287063, 1315718569, 385965, 2006151425, 2067028100, 2002752530, 2067796497, 1947208581, 2024809489, 1806110282, 2066697810, 1952823230, 31654343, 1341571206, 1873125510, 2053169972, 1979941407, 1897093680, 1830677336, 109174, 1846540049, 1960096242, 1877014174, 1985183253, 1989423797, 509781655, 1994220067, 2049900018, 1382765796, 2068902993, 108550, 2058723935, 2071596484, 1889972575, 2065674332, 493735012, 2005499035, 1439409973, 1478349833, 2065234836, 2008726921, 1501468143, 1859647363, 1387827326, 1486949616, 28445512, 2009839026, 1427664613, 1929385204, 2047636659, 1967982532, 1985705551, 1880669500, 1984475097, 2038554574, 2032795866, 1833853075, 2066654616, 1999601796, 1939426723, 2034838310, 1807592796, 1927215030, 2059234284, 1490863293, 1804662216, 1983507264, 1336990252, 1968063516, 2004693027, 2035085743, 1895890171, 1903526062, 1999581435, 1882380641, 1477881493, 2067368745, 1994547663, 1973113519, 1885166353, 2065210686, 1359356908, 2055245898, 1964049523, 1848498756, 1443352621, 2062885837, 1922348674, 2002752391, 1391891631, 1894025717, 1940209129, 2017930703, 1880150797, 1807592797, 1985721353, 1861118854, 1452979629, 1841222260, 1877703532, 2036853982, 1488522696, 1406648891, 2007336134, 1406083061, 1493981171, 1987768012, 1390561539, 1981263774, 1946115288, 1936316181, 2004647521, 1500379889, 2049720342, 1995370667, 1974059248, 2011791096, 1995451316, 1467201259, 2009018926, 522510114, 1853542439, 1994534364, 522352195, 1950025352, 1948456297, 1985398899, 1979334779, 2052403826, 2041787862, 1391477429, 1891447575, 1875269476, 1903581320, 2061964231, 1444242241, 2061022992, 2056283542, 2061887794, 2049512721, 1990672255, 1993361993, 2021109862, 1462905862, 2050436351, 1911580558, 2043045498, 1492555250, 1885179171, 2057254573, 1952066165, 1498023476, 1973740317, 1988862812, 2051276018, 1985080502, 1869168467, 1444242240, 1912639411, 1967431521, 1486060211, 2052436385, 1818503806, 1923396182, 2004721301, 2060061470, 2041198788, 2002431491, 2059814165, 1969565566, 2060740140, 1990086349, 2004970983, 2063864551, 2046717811, 2001362379, 2041962331, 2042918630, 1872024726, 1999642423, 2038507779, 1965090302, 1846565957, 1992730463, 2053617878, 2053122068, 1985667617, 1998971833, 1379869690, 2058329004, 2055022717, 1483217346, 2001577344, 2052500297, 2055776589, 2009999779, 2046186674, 2048584480, 2061888566, 2061621151, 2050654473, 1945670713, 1938391941, 1948988764, 1493976789, 2059242568, 1995108068, 2050399995, 2029858984, 1937982450, 2034520894, 2042621534, 1998956629, 1979313985, 1397345903, 2055864684, 2059739330, 1989404216, 1915755155, 1406648887, 1951992945, 1890218851, 2013742015, 1861640513, 1894121276, 1897102251, 1997233860, 1303464858, 1458255434, 2058598792, 1884112714, 2040898483, 1895385833, 1979932589, 2036257021, 1322856516, 555756424, 2013972674, 86369, 29932090, 553310138, 65800, 1881719700, 1892300139, 108267, 1923203217, 514774247, 28606605, 1488295193, 1821804731, 1988033762, 435289323, 1494262429, 2020834818, 1833391706, 1933263161, 1377574956, 1946728452, 1824450015, 1960083411, 1464420315, 1985662063, 2051294516, 2026587136, 2025212040, 1926623288, 2039194916, 2025187018, 2025185434, 1896469403, 1393166863, 2029470264, 2003048295, 1493976790, 2041799838, 1495077936, 1426233208, 2024333619, 2008025628, 2042050475, 2034881346, 2036556394, 1888903341, 2009011359, 1882400889, 1887893189, 2045228074, 2025186889, 1983518470, 2043125519, 2009782548, 2042588395, 1975234268, 1986192885, 2039985443, 1995166553, 1919891734, 1981557398, 2018545275, 2053420961, 2051337148, 2047736243, 1890219033, 2024035483, 2039992778, 1941325035, 2045141907, 1981660628, 2049541052, 2018733994, 1849058248, 1985721492, 1343756008, 1303027499, 32450459, 326875, 1996332662, 1876755424, 1988949475, 1992698886, 1979276359, 2034031983, 2006448864, 1482867143, 1996298007, 1997165431, 1985470126, 1985091904, 2033023126, 1992130982, 2031084821, 1999000802, 2029889380, 2029181615, 1908049566, 26387325, 487594483, 1981785190, 2006747976, 2022439635, 1996909642, 208902, 385554, 287035, 1932572890, 1934314125, 1948277210, 1453108203, 1877017110, 1882657341, 28029112, 1931309108, 1973665667, 1415642779, 1874422096, 1964568942, 28181103, 1887139866, 385781, 422104138, 1992041878, 1875895447, 1326798446, 2003584939, 2005078579, 1915290672, 1474157790, 28892111, 1887308228, 473740829, 1913284313, 1965956796, 5232648, 1886812704, 411314185, 344418, 1916925096, 1886963850, 1434354649, 548885986, 1989401780, 424264505, 95475, 552469970, 1988872032, 1844449890, 1405598377, 1952928935, 1983761233, 1406649619, 1982763983, 1954223039, 1894638908, 1925404868, 1927693793, 441491828, 1968618350, 1968053454, 1971912772, 1850069102, 555142, 1825216505, 1830706001, 29850683, 1969874371, 1890530891, 1958031074, 41656275, 1336990251, 1889148389, 1301572067, 1951144114, 1919322135, 1950054224, 1942041775, 1907766514, 1844449888, 1454670699, 1830743890, 33556500, 1831430426, 1903034685, 205342, 488249475, 1436712764, 1380113968, 1459905452, 34852171, 1417143120, 1907984795, 1478357174, 547971012, 1443997393, 1406665350, 254945, 1851344107, 1388800785, 526081111, 1496828617, 1454723856, 525278976, 156008, 1894933496, 27591236, 1895588081, 1806634682, 1308788681, 1322600749, 1371780785, 1890851142, 1887961069, 1886371886, 29771231, 108983, 1501325027, 1882016493, 1879567851, 1428275216, 1882427394, 1476879471, 1860614598, 38018486, 108245, 1866908991, 1863203689, 1382441841, 1456520109, 420397651, 1455294115, 1391053342, 1848233480, 1830743894, 1843720688, 1847929015, 1865129503, 1458715274, 1867217766, 1818751222, 1836839832, 1830745318, 1436444728, 1823236910, 108134, 208891, 94639, 1866823337, 391564, 1490575172, 1455717202, 1331841488, 1873030111, 1453162392, 1834297339, 1351862405, 1828747550, 480614067, 1439363146, 1854286511, 1870044045, 1842728629, 28403111, 1444295317, 1858908825, 1858139145, 1860904048, 1811178061, 1414113194, 1443015692, 1497458220, 1865068235, 1489064589, 1864977189, 1813027991, 1864128797, 1426304544, 1809728270, 1805042070, 1459013690, 1805370893, 1820129657, 36587407, 1330348068, 1808492017, 1455485876, 165377, 1422715008, 29814898, 1404699798, 1823380742, 483937795, 1386386788, 1467880542, 1435158305, 1411464897, 1804614734, 1471387450, 1817343519, 1434003904, 65533, 1433470767, 1459436775, 1804646309, 1444647610, 1499114725, 496370620, 175072, 1382596189, 1396073496, 1367076317, 1378926217, 1430620302, 1424197815, 1425896565, 1365032837, 1449420683, 1472269713, 405599470, 1429781378, 1449430703, 1372794968, 1445733547, 1451713322, 1468471909, 424262531, 1803335486, 556220632, 1441080789, 1427049829, 1460428522, 1815394131, 1469005999, 1472581974, 1822701451, 1436668936, 513360721, 1425940789, 1494588309, 1391101614, 1846489646, 1498197135, 33911725, 1847250546, 1480052699, 480341703, 1413460561]"
8468117465,“我是你头顶的云 是你耳畔的风”,但是我相信总有一天 也许不是轰轰烈烈的爱情 你遇到的只是一个不会离开你的人 冷的时候他会给你一件外套 胃里难受的时候他会给你一杯热水 难过的时候他会给你一个拥抱 就这么一直陪在你身边 陪你走过每一段路 不是整天多爱多爱 而是认真的一句 不离开,"['华语', '流行', '思念', '思念']","[1409535406, 1958755090, 1412559986, 1994220067, 1843986876, 167655, 1859339684, 1996609227, 1416387774, 483937795, 191171, 1981264432, 1439111144, 1400050991, 470759757, 1969320038, 1445313712, 1805088448, 541511427, 1914933323, 1313052971, 1297802566, 1906034595, 2021437867, 1450163801, 1992391270, 1369601580, 1981000772, 2024225492, 2029190676, 1411718813, 25642125, 1929065857, 1844681125, 108914, 1453086724, 1472945318, 2014295326, 569200210, 1963720173, 202373, 362998, 2019279516, 1849674035, 65355, 1984828530, 1988456854, 1498076242, 1346093140, 1836033745, 1445556953, 504652401, 1878620183, 507364094, 1480360925, 1965928052, 1859925367, 2026286081, 212233, 247936, 1483221816, 1916435350, 1979274315, 1890714308, 406737348, 1411558182, 1831454051, 1436959152, 489770143, 1358202573, 1436912291, 1827591485, 1936399142, 411214279, 1935916567, 1410416506, 1439142552, 1867217766, 1486672308]"
7393808262,温柔贩卖机｜与我赴一场日落的约可好,夏季已经到来了，微风里好像有特别的气味，有菠萝的酸甜味，有花的香气，还有一丝丝甜味，在晚霞满天的时候，与我赴一场日落的约可好～,"['华语', '流行', '思念', '思念']","[1939898238, 1497659269, 1355896807, 1441353003, 2104383321, 1840602372, 498880099, 1454445561, 1864604336, 1487507560, 1384482932, 36392029, 1441758494, 1836033745, 1334659052, 1919430638, 1399104439, 1876438007, 1433434738, 1357963386, 1446522140, 1857277866, 1813590062, 1938334985, 1838461483, 1841305809, 1392174097, 1336856449, 5255987, 1434295491, 1404884182, 1885100923, 1851258433, 1844448537]"
7487804350,耳朵福利：超棒的热歌精选,"做人嘛，开心最重要啦！遇到事情不要慌，都是小事，都会被解决。多记好事，少记坏事。祝我们都开开心心每一天，把快乐作为重点反复背诵！
","['华语', '流行', '思念', '思念']","[1842728629, 1895330088, 2071935674, 1397345903, 1456890009, 488249475, 1838919030, 1403318151, 1482867143, 2061978961, 1303027499, 2049512697, 2103368325, 30612793, 2026224214, 2019573476, 2078700726, 1417849873, 436346833, 1807799505, 1371780785, 1363553440, 421423808, 189545, 1463165983, 2041799838, 1951069525, 441491828, 1927693793, 2106384511, 2075896544, 2097826775, 2097531989, 865632948, 1398283847, 2104333421, 1372188635, 1950343972, 2100624065, 2105435473, 1387581250, 2025533834, 1974443814, 86369, 1417862046, 1979417838, 28403111, 1368754688, 1405283464, 247936, 2086208287, 1330348068, 475479888, 2101533903, 109168, 2097818637, 2105842577, 1910911958, 2096704057, 1842025914, 2104343497, 2051890435, 1930608504, 419827614, 2078383612, 2105748206, 2082326624, 255574, 1413585838, 2102095085, 1851652156, 306855, 1887139866, 2057534370, 1907766514, 2044458035, 1413464902, 1434309927, 2049529248, 65355, 208891, 1357374736, 88926, 1325905146, 28059417, 234064, 65528, 209397, 2103022928, 2092600180, 2094475583, 2096461808, 1890530891, 2089223876, 2090731679, 1859245776, 1981557398, 1827600686, 1459261754, 156008, 378373, 1901109775, 1907744839, 1350658663, 1386002493, 465921195, 1905004937, 469998923, 2092581699, 2095862824, 2088887669, 1329771977, 108965, 2097850669, 2007294190, 1922931099, 2051548110, 2042594225, 2100738020, 553755659, 1499793073, 2088198840, 2098784510, 2080861627, 254059, 1336856864, 1941963749, 2105433658, 31654343, 28059507, 2047126369, 566436427, 1851715422, 28613217, 2067126532, 2081323083, 18637990, 2093980140, 2100690771, 27646205, 1929370102, 2074386641, 2078182235, 1410647903, 2020576962, 1923184888, 1827038717, 2105038739, 2102656883, 1937340367, 1948083890, 26092806, 2088507144, 2063156218, 1356658022, 108463, 1357375695, 2094234990, 26428032, 1924072773, 2106335617, 2061888566, 2095786648, 2041974276, 2097226534, 2104715776, 210674, 1926623288, 1840459406, 1328921249, 1873049720, 2075085618, 1476239407, 1399112638, 1811662859, 1874158536, 2082621054, 32701152, 1299550532, 1813960297]"
8851730837,华语|最好的再见，就是明天见,"难走就独行。

你在的每一天都很开心。","['华语', '流行', '思念', '思念']","[1397345903, 1403318151, 1371780785, 2084366052, 1441758494, 2083785152, 1867217766, 1950343972, 421486605, 1336856864, 1887139866, 1443838552, 1417862046, 569200213, 2024225492, 1947948874, 523250334, 1334295185, 496370620, 27591236, 518686034, 2089113495, 2085441503, 2090363143, 2095559045, 2096445637, 2071935674, 316678, 1470921949, 307495, 2091705282, 25648006, 408055928, 1395914723, 1974443815]"
8467691010,情绪漫延 | 总有一首歌代表你心底的遗憾,周星驰说过：“你根本忘不了一个认认真真喜欢过的人。你以为错过的是一个人，其实你错过的是整个人生。”,"['华语', '流行', '思念', '思念']","[191528, 1440876675, 445665094, 212233, 1891431677, 188204, 1417862065, 1369601580, 1996617490, 569212211, 573968818, 1416387774, 65533, 1393659632, 1867183963, 1305366556, 1994556464, 436346833, 1487527157, 1996609227, 1815918804, 438204707, 1456443773, 1465288939, 1335580481, 1495077936, 1823256348, 1447966613, 1944644041, 507364094, 1454670699, 1935916567, 1375539402, 1861640530, 1945355027, 449818741, 1982706733, 1866465476, 1983290268, 1409535406, 1900190434, 1875941511, 2045946501, 424264505, 247864, 1838763739, 1951144114, 1375935067, 344418, 1977332611, 407761576, 1996585497, 1818343748, 1847422867, 1934233831, 470057375, 1896178370, 1815969317, 1490306026, 254574, 1897927507, 1400259397, 1965555401, 115162, 1293886117, 29004400, 2009233274, 113936, 1488737309, 1463165983, 480579393, 86030, 1472945318, 1983795017, 66842, 1441758494, 1929363849, 1927438231, 1334327077, 1369649924]"
8852683444,姑娘别哭泣｜遗憾才是人生常态,时间不会让我忘记你，只会让我习惯没有你，我对你仍有爱意，但我无能为力，有些人，终究 可念，可望，不可及……,"['流行', '伤感', '思念', '思念']","[2078700726, 2095786648, 2096901171, 2094817741, 1500569811, 1403318151, 2097744798, 1443838552, 65536, 1459261754, 2094477670, 1895330088, 1398283847, 1842728629, 1851652156, 1827600686, 1482867143, 1922888354, 1497588709, 2022196813, 2078383612, 1413585838, 2096543860, 2093249629, 2021373243, 1413142894, 1838919030, 1894094482, 2005213526, 2093235523, 28563317, 2081908270, 1406036590, 1376873330, 436346833, 1397345903, 2066654616, 865632948, 441491828, 1891469546, 488249475, 2075896544, 222724, 2076157019, 1371780785, 1808492017, 1841002409, 1331819951, 553755659, 276732, 1370047789, 475479888, 1330348068, 1426112587, 496370620, 1334295185, 1363948882, 1992338319, 2094722141]"
8468107088,“好多话想说 好多话没说 好多话不能说”,如果有一天 你开始后悔抛弃我了 请你记住 我从未想过用离开的方式教会你珍惜 你要是站在我这个位置 你就知道我有多委屈 你会知道我听了别人的建议还是一如既往的选择你 最后你 却让我输的一败涂地 其实我有一句话真的不想告诉你 我比你更早的意识到我们不合适 但我舍不得 好啦 祝你幸福.,"['华语', '怀旧', '思念', '思念']","[1915297033, 2009755016, 516571913, 1380075991, 2026286081, 421423808, 1358035181, 1950528144, 1815918804, 316100, 1903991886, 1807537867, 1316921651, 1804879213, 233931, 1994556464, 165361, 1374056687, 1936095074, 1307334195, 1927693793, 1869943939, 1401909095, 1887279084, 409060875, 1407355706, 1979731860, 1849674035, 2007281783, 1394997085, 1473483750, 1869248652, 1489342321, 239188, 2032795866, 1888215863, 30500857, 1474157807, 1907978608, 1844449888, 385965, 191060, 518682659, 1345848098, 442869203, 1887917182, 1374061040, 1416387774, 1315718569, 1940109458, 35476049, 2045946501, 483937795, 1982706733, 1963720173, 1847929015, 569213220, 30245576, 1475737616, 1980103417]"
