4858314470,DJ _嗨炸车载音响的曲子,千万别告诉别人我喜欢听土嗨,"['摇滚', '驾车', '快乐', '驾车']","[2099673527, 2075821153, 2096750431, 1923582, 1977421269, 1988103179, 1810331278, 2007996299, 1983715627, 1808532612, 1981292998, 1826990514, 452986739, 1353385802, 1891770302, 1831473765, 1827005838, 1830736613, 1830730206, 1916849337, 1895871919, 1864387987, 1874143195, 1942503765, 1932559660, 1811364078, 568932296, 1856719872, 1883215543, 1932408309, 1392986363, 554127269, 1929160510, 1910177731, 1831805530, 1830753970, 1825962143, 1429344985, 1429354034, 520242706, 1909563699, 1831809602, 1825949942, 1836114571, 1871357375, 1818113470, 1879680138, 1831768719, 1852742951, 1854553480, 1827003771, 1826996462, 1807999149, 1826473286, 1851757604, 1401909362, 1401909294, 1489043478, 1489043479, 1435770027, 1830216953, 1808475152, 1830735966, 1437996778, 1830726475, 1805096967, 1395353096, 1395619967, 1364135695, 1478189743, 1478195350, 1407345436, 1392615731, 1348770762, 1368324900, 1808446066, 1460516590, 1805611030, 1811794388, 1378302536, 1403129031, 486194931, 1348003687, 1300594522, 450963323, 1436760564, 1392986529, 1431047283, 1418055805, 1302810632, 1385408332, 290840, 542697128, 1360714068, 1358848800, 1377530437, 1411773482, 24051365, 1410210989, 1391281654]"
8800724918,极品车载DJ｜骑着摩托一路嗨到爆,"一个人晚上开车，骑摩托车，可能会因为孤单犯困，开车孤独的时候犯困不要怕，有这些DJ你再也不会为一个人出门开车犯困犯愁了！ （歌单不定期更新）图片来源网络侵删！
","['欧美', '电子', '驾车', '驾车']","[2095895976, 2093114260, 2081092296, 2062853835, 2074749091, 2081508878, 2082228773, 2088305111, 2085985567, 2086614918, 2085564608, 2084597587, 2021279106, 2056985816, 1997624150, 2048363380, 2049493790, 2052783297, 1981292805, 2030730417, 2045194409, 2057666973, 2033162713, 2048271919, 2063947180, 2031057610, 2050015440, 2050597461, 2058283175, 2065157266, 2062657122, 2049264332, 2057669283, 2055701036, 2062767697, 2008371785, 2058963562, 2062000336, 2055799878, 1901838921, 2065539023, 2060363436, 2047985543, 2040067962, 2046483779, 2039699349, 1892409985, 1988267387, 2015589134, 440464456, 1493816591, 2054005877, 2025457557, 422094342, 2035952623, 409288229, 2027493155, 1992712131, 1810797224, 2058320032, 1828237438, 1414765912, 1448260853, 1830799856, 1483672581, 467590240, 1862507836, 1322040777, 2057678050, 1857920621, 35785564, 1846110214, 2037448231, 28263911, 30212221, 541364972, 865592685, 401246013, 442562232, 1432160937, 1323967761, 417595250, 1811064451, 1396196557, 1441860073, 20050689, 1838081036, 1420745339, 1931045567, 1836124865, 1853828483, 1821548580, 1399891888, 1914852214, 1897255962, 1937786145, 1890128737, 1323631439, 553764951, 1855545728, 507856231, 562122079, 1449935588, 1826303509, 1345494163, 1842195259, 1875893672, 1831768247, 1834356697, 1893483243, 1454130024, 1890285449, 1898855202, 1341766, 1868173849, 1902653318, 1896502024, 1926289689, 1869524972, 1943507966, 1861101583, 1335350266, 1869031258, 1951084010, 1996312116, 1360740756, 1955462801, 1948083890, 1935950259, 2016520779, 1916100273, 1895997113, 2025337662, 1473966737, 1958151292, 1878429485, 1480072347, 1979146957, 417613080, 31838181, 1842033421, 420125428, 1856395157, 1325125720, 1930107573, 1406201955, 1480438168, 1456598284, 1955571906, 1855961011, 1892343290, 1948643297, 1464841099, 2005246464, 1803443499, 1809029003, 1932511799, 1470129356, 24051365, 1963132367, 1965021897, 1872000017]"
8853592256,独自行驶在高速公路&车载音乐,一入dj深似海，从此流行是路人，嗨起来,"['流行', '电子', '驾车', '驾车']","[2062853835, 2082228773, 2074749091, 2081092296, 29561077, 2025457557, 1980995259, 1902653318, 1969098089, 865868057, 1804987373, 1334248867, 2047985543, 408332215, 1818096430, 1844478886, 1896108091, 1940057567, 1878429485, 1906792450, 1856270902, 1817576399, 1892343290, 1996312116, 26226510, 1937506314, 1398451663, 1948907975, 1449935588, 493517926, 2085564608, 1911668089, 2005246464, 2085985567, 1834356697, 1925396823, 1855553300, 1924995800, 2088305111, 1405639141, 1430568757, 503958486, 558510224, 447076645, 1804984317, 1823142628, 1480891176, 1395781474, 1886240081, 1347647027, 1857134137, 550267509, 1874402381, 1871357375, 1910039312, 2086614918, 1879680138, 430114655, 436487129, 1399366732, 1863291055, 1313107065, 1819549824, 506726178, 1819599248, 1497586746, 1406201955, 1434306486, 552257337, 1886116660, 1450889933, 567453626, 1886745437, 1850648129, 1840167888, 1839138409, 1901838921, 863929482, 1847775187, 1843319489, 1820383560, 1909900861, 1851182533, 1420745339, 1293913379, 30212221, 1846110214, 1872000017, 1376075781, 1493816591, 1455067998, 1889142008, 1846778893, 1849649793, 1836118993, 1825998212, 1848730629, 1866949377, 1856852668, 1448658697, 1810797224]"
6968147205,【劲爆车载DJ】高速公路提神专用,提神醒脑专用的歌曲，高速公路上专用，赶走你的瞌睡，一路狂嗨到底，一路心情美丽无比！,"['驾车', '电子', '酒吧', '驾车']","[2100331904, 2093672190, 1398761905, 1422367923, 1890251978, 2086876464, 2093397128, 1499394992, 2094684203, 1389189221, 1810095126, 1314900127, 1989846276, 1959968400, 2057031639, 1901683493, 1867027490, 2030353604, 1844653457, 2084513135, 2085520377, 2085520556, 2083595394, 2041149714, 2042198235, 1480785929, 2003164607, 2039241541, 1861253631, 1861468388, 2036122673, 2036122754, 2037218116, 2033917326, 2033268532, 565307842, 1938018403, 440411818, 1464917586, 1336866078, 2035230505, 399367483, 2032860273, 2033273011, 2033180807, 1808696157, 1809378999, 2032835354, 2029108094, 2030088161, 27523334, 417595254, 1488931093, 432506398, 1833120337, 1408329447, 1411916059, 1812306206, 1497491436, 1456677611, 1985097144, 1814151144, 1814569102, 2024444462, 1842614137, 1848583642, 1820314802, 1810834564, 1461150974, 1971928293, 1899448839, 2020599004, 2022745426, 2022745315, 2022288004, 2013199364, 2013196566, 1404378881, 2016156236, 1890366514, 1497521868, 1497523777, 1417855727, 2021525513, 1818028136, 2014028823, 2012213618, 2012290137, 2016832636, 2020780529, 2021297298, 567453626, 2018814183, 506726178, 1875402308, 2019087464, 1992107987, 1398894495, 1446710546, 2010446940, 2011581666, 19098254, 1421393949, 2015749068, 1946921610, 2008602426, 1808870330, 1808685622, 1809393526, 1808512692, 459954421, 543067802, 2011456007, 2009710602, 2009711436, 2011556683, 2010631002, 2009808116, 1849941422, 1996319757, 1992556827, 16336779, 1501587268, 2008964635, 2003461208, 1971291768, 1874895765, 493283297, 1320544645, 1426233344, 1968137699, 2005746871, 2005976415, 1491388168, 1359694143, 2004857142, 1347541716, 1882889137, 1356284746, 1882651497, 473964502, 525239062, 1931768048, 1356285325, 33035611, 1883632847, 1463024237, 1448355588, 2002799033, 1994491579, 1889879084, 1992371073, 1832551032, 2003764789, 2002933627, 1425542860, 1348770762, 2002798000, 1400440186, 1833987902, 1298747090, 1842677540, 1946966820, 476324874, 1318471110, 425828105, 1322694360, 1987567924, 1963541745, 1960689442, 1959088156, 1951044007, 1950078986, 1450464206, 27607217, 31912054, 1473966737, 1336866077, 1933822487, 1926258529, 1925921617, 1916780405, 1916598559, 1916087890, 1914072498, 1913879466, 1910873472, 1375203539, 1846098261, 1458927406, 1403114800, 1361960791, 1902078782, 1901476048, 1495065284, 1900562626, 464009616, 1892409985, 1888335604, 38745833, 1852191630, 1332935255, 1884737185, 27901665, 1824236851, 1856177778, 26295849, 1814850659, 1884149453, 1851858957, 1856713048, 1325711491, 1837192468, 1431932227, 1298189522, 1428275175, 1433121540, 1383843603, 1405439790, 1496869765, 1449884570, 1315869224, 1495838510, 1495838571, 1485037368, 1398272716, 1497632403, 1388877768, 1361378989, 1494536044, 1379685397, 1875744, 28819113, 1384035268, 1383858908, 1383858911, 1383863639, 1383844548, 1383843964, 1383857950, 1383858020, 459925736, 1388161932, 1485034640, 1377530926, 1454066326, 1443111735, 1467073728, 1353928850, 1383843724, 454231171, 1387611138, 1369658060, 1402818475, 1410021450, 1408969603, 1426087089, 1479430523, 1432160937, 1471956161, 26786170, 1479896923, 1426665742, 1477419915, 541031727, 1360674812, 1391251513, 1391101082, 1401671692, 1459922551, 1407684636, 1407684635, 1407685562, 1374056302, 467590271, 467590241, 467595189, 1471192211, 1471184353, 1409944941, 1471192200, 1358852626, 1379891612, 1379891275, 1336864914, 1368366174, 1379891201, 1417872116, 1368148290, 1379495574, 1346104089, 1357399610, 1393993440, 1399825195, 1378896599, 1350068280, 1350068279, 1350068284, 1368133232, 1412028756, 1362144858, 1351795585, 456185706, 472141449, 449577299, 1356246723, 1437189375, 1375527799, 1356285336, 1356248396, 1398390875, 1392021038, 1398393057, 1426262038, 1426256544, 1392022276, 1398393035, 1389946802, 1389172254, 1389173020, 1388974546, 1383847135, 1374044628, 1471200495, 1424760697, 1459271820, 1410185349, 1393121310, 1428026205, 532940368, 489768114, 862731506, 1399118663, 1400440159, 1448658697, 1325973356, 1396489565, 1396489560, 1396198104, 1393298206, 1393302027, 1369580871, 1356657761, 1379891909, 1379895185, 1379895800, 1379899395, 1379646351, 1379644568, 1379654662, 451981574, 1336856186, 1350125998, 500566556, 449577863, 1349062061, 1353568972, 1356928339, 1352575830, 1369576880, 1368143577, 1359286124, 1325897262, 1346105066, 1356285340, 1354814121, 1352810057, 1336856095, 545136652, 431855270, 447076645, 33111753, 474581010, 412785125, 478203384, 480426446, 461124441, 468802021, 472137142, 487190872, 470759584, 458725240, 458238658, 33791466, 452608930, 448316499, 409288229, 440411326, 425136124, 423776075, 456758015]"
8760703617,车载：听最嗨的歌，开最快的车,"在这烦躁的世界，我也跟着烦躁，还好有音乐可以陪我解压……这里的每一首DJ背后都有一个故事，我们也到了听歌都会流泪的年纪了。朋友们让我们一起摇摆一起嗨吧！
","['欧美', '电子', '驾车', '驾车']","[2085564608, 2081508878, 2021279106, 2081092296, 2084597587, 2054719554, 2062853835, 2081496652, 2049493790, 2074749091, 1981292805, 1997624150, 2056985816, 2052783297, 2049264332, 2045194409, 2048271919, 2030730417, 2058283175, 2033162713, 2071653322, 2067438614, 2068192813, 2050597461, 2050015440, 2048363380, 2063947180, 2031057610, 2072923397, 2065157266, 2062657122, 2008371785, 2057669283, 2062000336, 2055701036, 2062767697, 2057666973, 2055799878, 440464456, 2073118503, 1493816591, 2065539023, 1901838921, 2052975744, 2047985543, 1988267387, 2040067962, 2046483779, 1892409985, 2054005877, 2015589134, 2035952623, 2025457557, 2027493155, 422094342, 2067496957, 409288229, 2072352392, 2048700343, 2057678050, 1992712131, 2070741405, 1810797224, 2072874498, 1828237438, 1414765912, 1448260853, 1830799856, 1483672581, 467590240, 1862507836, 1322040777, 1857920621, 35785564, 1846110214, 2037448231, 28263911, 1811064451, 30212221, 541364972, 865592685, 401246013, 442562232, 1432160937, 1323967761, 417595250, 1396196557, 1441860073, 20050689, 1838081036, 1420745339, 1931045567, 1836124865, 1853828483, 1821548580, 1399891888, 1914852214, 1897255962, 1937786145, 1890128737, 1323631439, 553764951, 1855545728, 507856231, 562122079, 1449935588, 1826303509, 1345494163, 1842195259, 1875893672, 1831768247, 1834356697, 1893483243, 1454130024, 1890285449, 1898855202, 1341766, 1868173849, 1902653318, 1896502024, 1926289689, 1869524972, 1943507966, 1861101583, 1335350266, 1869031258, 1951084010, 1996312116, 1360740756, 1955462801, 1948083890, 1935950259, 2016520779, 1916100273, 1895997113, 2025337662, 1473966737, 1958151292, 1878429485, 1480072347, 1979146957, 417613080, 31838181, 1842033421, 420125428, 1856395157, 1325125720, 1930107573, 1406201955, 1480438168, 1456598284, 1955571906, 1855961011, 1892343290, 1948643297, 1464841099, 2005246464, 1803443499, 1809029003, 1932511799, 1470129356, 24051365, 1963132367, 1965021897, 1872000017]"
8754631147,车载DJ | 上天的节奏只有这里有,"嘿帅男孩&酷女孩们，想体验上天吗？ 来，听听这些节奏，让你用那种酷炫又帅的姿势登上那片天~
播放全部收藏更多
","['欧美', '电子', '驾车', '驾车']","[2081092296, 2081508878, 2074749091, 1981292805, 2084597587, 2062853835, 1997389846, 2021279106, 2082228773, 2090718659, 2085564608, 2050015440, 2086614918, 1997624150, 2056985816, 2045194409, 2085985567, 2052783297, 2048271919, 2088305111, 2071653322, 2030730417, 2088817971, 2033162713, 2058283175, 2049493790, 2052975744, 2031057610, 2075111425, 2081488431, 2049264332, 2050597461, 2065157266, 2055701036, 1988267387, 2075056471, 2063947180, 2008371785, 2062657122, 2035952623, 2065539023, 2034830230, 2062767697, 2046483779, 2073118503, 2027493155, 2067496957, 2072352392, 2038508461, 2070741405, 2057678050, 2042856403, 2072923397, 1980834495, 1493816591, 1901838921, 1955571906, 1892409985, 1963132367, 2040067962, 2015589134, 1810797224, 1448260853, 1830799856, 1483672581, 1857920621, 35785564, 1846110214, 28263911, 1811064451, 541364972, 865592685, 401246013, 442562232, 1432160937, 1323967761, 1396196557, 1441860073, 20050689, 1838081036, 1420745339, 1931045567, 1836124865, 1853828483, 1914852214, 1897255962, 1937786145, 1890128737, 1323631439, 553764951, 1855545728, 507856231, 562122079, 1449935588, 1826303509, 1345494163, 1842195259, 1875893672, 1831768247, 1834356697, 1893483243, 1454130024, 1890285449, 1898855202, 1341766, 1868173849, 1902653318, 1896502024, 1926289689, 1869524972, 1943507966, 1861101583, 1335350266, 1869031258, 1951084010, 1996312116, 1360740756, 1955462801, 1948083890, 1935950259, 2016520779, 1916100273, 1895997113, 2025337662, 1473966737, 1958151292, 1878429485, 1480072347, 1979146957, 417613080, 31838181, 1842033421, 420125428, 1856395157, 1325125720, 1930107573, 1406201955, 1480438168, 1456598284, 1855961011, 1892343290, 1948643297, 1464841099, 2005246464, 1803443499, 1809029003, 1470129356, 24051365, 1872000017, 2081496652, 2068192813, 2057666973, 2048363380, 2062000336, 2067438614]"
8777898740,车载DJ|你说拯救世界也包括我吗,过了某一个坎儿 你就会发现 再想遇到一个喜欢得不行了的人实在太难了 ”,"['流行', '驾车', '兴奋', '驾车']","[1969626268, 1930058155, 2066628581, 1834268297, 1929093477, 2052092037, 2059769097, 2070261075, 2076482499, 1849171341, 452608471, 1843149600, 1315961674, 1881759872, 1451699240, 1925112269, 1959410297, 1956927131, 2025091391, 2015499286, 1369285767, 1479523848, 1877060483, 1410635261, 1968077344, 1977421269, 2028596074, 1894878117, 1487524051, 1811222098, 2056811636, 1437339583, 1828350556, 1892377726, 2019583647, 1817762859, 1843604250, 1914832688, 2050215361, 2077877616, 1893308058, 1471064193, 2062047223, 1811132941, 1904128480, 459068807, 1851100365, 1852742951, 1397307932, 1907568302, 1854553480, 1805543348, 1888153165, 2055899016, 1981327161, 1480329206, 1891942813, 1961545238, 1499114481, 1306908061, 2058920966, 2039139802, 1397135224, 1480350899, 1991052797, 1808475040, 1454224158, 1454959066, 1931519386, 1808466535, 1315064029, 1353745355, 1371056767, 1481657185, 1976293057, 1816889973, 1378607667, 1960611823, 2029902719, 1943818988, 1831433166, 1830729724, 1498623045, 1449559688, 1808475168, 1988069031, 1976564914, 1402784168, 1948083890, 1501218504, 1808737685, 1410210989, 1825971805, 1830735966, 1937655330, 1868380897, 1979683520, 1929099453]"
2913238794,有点心动不止一点,"不定期更新
你涉水而过 不代表你拥有这条河","['电子', '流行', '驾车', '驾车']","[1376196270, 1443015606, 1446912681, 1911668089, 1360758339, 544056373, 1306497271, 1878429485, 1449935588, 1831812103, 1855222295, 1500216286, 1368945415, 1344196356, 1454282909, 1377119047, 466325499, 1453639755, 1855173829, 1901372151, 1393121310, 1378607506, 566295511, 1399891888, 1322040777, 1426367562, 1805317558, 1813163123, 1493625215, 1456677611, 1447573604, 1434309751, 1318225360, 1319603950, 1843319489, 1436359941, 1840509131, 404182110, 1313107390, 1459387934, 1313107389, 1456782294, 1450158241, 1401075289, 1439181436, 1369701289, 507856231, 1437031748, 1456598284, 1449539029, 572763271, 1451539893, 1396316877, 1396198104, 1472026750, 1305284633, 1461150974, 1472230414, 427542439, 1361913199, 518863539, 1398451663, 495220253, 1376140198, 1449572738, 1808595494, 1423030096, 1425839764, 864608857, 1438613692, 1495845516, 1813684608, 1476579403, 1441860073, 1331479338, 493551157, 1473704094, 1464841099, 1498428296, 1489666363, 1494752189, 1417130466, 515601502, 1434602292, 1425886590, 1395041140, 1424846513, 464009220, 1428211824, 1473560238, 1351426724, 1420917065, 1380001534, 458231428, 1339550105, 1438009730, 1429090683, 1442552477, 1338098071, 32364032, 1317116094, 1476237644, 470573536, 33291727, 1472241715, 1420745339, 1323821920, 1336871747, 1429449520, 1432632388, 34922517, 1464494195, 1451660554, 1411655788, 1294110766, 1452216006, 570275369, 491285433, 1388410229, 474764917, 1382751305, 531040630, 862417811, 1323301875, 521657468, 401249853, 41631512, 493663199, 451113381, 515803250, 555367173, 1364369653, 1324214013, 488256357, 1308741900, 495311013, 487387216, 37091383, 1327427643, 1433470279, 555974147, 1369665782, 1391441095, 1403526045, 1418055805, 528270556, 543006343, 499384441, 1324845118, 525241548, 510231127, 1356648485, 503123018, 513713254, 1433930267, 429210130, 1433238142, 1393789519, 512648467, 1412478524, 1427796911, 484614838, 1411719571, 1402818475, 1416761424, 28362056, 1422226631, 1401863952, 407450215, 1353889145, 863929482, 32465435, 865309738, 31838181, 1419108445, 1299940559, 1407640126, 541687772, 1405404064, 1356657763, 1420312291, 513306453, 1396196557, 399953146, 476324907, 1384830175, 38392583, 512359300, 1406201852, 31010788, 1406273234, 404182351, 1403528204, 1301968546, 1369930486, 1377830798, 1364507434, 557822638, 515816187, 466795442, 440411287, 1362147511, 1393008490, 1362155231, 480768033, 863084294, 35739370, 504312403, 1396304601, 1360870347, 1356096102, 1335350266, 417833606, 1298780752, 1405102064, 544231642, 1386505494, 1377289570, 35331832, 1398415601, 464373283, 514052274, 443292138, 509726712, 559957163, 520588146, 1374044628, 16158507, 407450336, 536711346, 1331996746, 487388010, 1365398014, 474739384, 501214040, 1329606657, 517542039, 431853775, 518896594, 1386593207, 555640601, 1406649254, 1353888429, 1334059163, 1341799680, 487387212, 1322292158, 475073477, 531728656, 1335033369, 442562232, 504016381, 559436259, 496871009, 1397021895, 1351096675, 1393271454, 1345531109, 414980218, 1332461204, 479219366, 548649028, 447279513, 551337712, 1341999190, 39227081, 449818562, 1343454593, 421423251, 1302791481, 548926298, 509241724, 456381014, 862763655, 493408897, 1344201580, 534541132, 1328241004, 1306534099, 1386591744, 1819889668, 1323205272, 862952840, 1365914465, 458238603, 544289025, 1354808235, 451521612, 32639453, 1300171610, 1374000681, 1327126725, 39224573, 413812817, 509726940, 1350187829, 1303019503, 35331935, 542620022, 27646979, 492014019, 485607248, 531452757, 1352575830, 1352548423, 1318827940, 1348367092, 524231211, 1300718870, 489950662, 513715271, 467952465, 1336171193, 427139659, 1301572535, 547387106, 573655732, 529824411, 454730625, 544247400, 1309211193, 472219715, 526412093, 448916062, 1306500647, 509531925, 519111223, 561471789, 515803189, 41667985, 1336866076, 529662089, 493551152, 26478972, 487003072, 483671668, 485612218, 461518866, 553764951, 524270865, 1295684197, 1297799894, 543006228, 557658271, 420125428, 1348816112, 520537453, 1812112147, 452814568, 1807286296, 1465120462, 1458378879, 1451041994, 1396366405, 1325356977, 1438643999, 1448260853, 1496227843, 32337668]"
619169084,BBA专供-电驾(持续更新),"尊贵的奔驰车主：愿三叉星辉照亮您的事业与前程
尊贵的宝马车主：愿浩瀚的白云承载你的美好征程
尊贵的奥迪车主：愿事业爱情健康家庭与你环环相扣","['欧美', '电子', '驾车', '驾车']","[1935950259, 1998721795, 1995750306, 445665093, 1869031258, 1811300525, 1954323210, 1842195259, 1834356697, 1300423269, 1376075781, 1867752807, 1901838921, 1909984159, 1323205272, 1855961011, 1857167795, 1809029003, 1812112147, 1854367622, 1369665782, 1446180212, 1456677611, 1449935588, 1447573604, 1368397201, 30212221, 1407640126, 1830799856, 566295511, 1462715443, 1808388545, 1823356122, 1837029093, 1343454593, 1843319489, 1454644626, 1819036135, 409647388, 1464841099, 1489666363, 1819417062, 544056373, 35331930, 1423030096, 1429449520, 1473927750, 1461150974, 29809963, 1399118663, 495311013, 1441860073, 1439181436, 1371508067, 1451539893, 1446769897, 1357428560, 489110016, 440208814, 1407470464, 1363653772, 1463225072, 1467121320, 413812817, 458231428, 1372851456, 37092830, 1379931671, 3225999, 1391479812, 1442332360, 1458378879, 426026646, 1449572738, 1425783327, 1428542502, 445144239, 536513830, 1449539187, 458238609, 1438009730, 1442552477, 448706010, 412785957, 1303026274, 470573536, 515816187, 451113381, 504265014, 523001614, 1348803706, 503123018, 555974147, 1337605608, 1370162678, 439121233, 1397021895, 525964142, 1314777725, 1396304601, 440207864, 1365398014, 529824982, 1393789519, 572763271, 501000925, 1392839883, 475264037, 505668158, 1356648485, 1342566625, 1331996746, 555430256, 1376715853, 1341946369, 409941528, 543987451, 1325896666, 399366190, 1299570939, 409647285, 427542143, 453268471, 480426313, 515269424, 447925342, 1324159296, 431855270, 499384441, 467952465, 552430314, 424264301, 475072054, 546724458, 22494904, 1325897262, 25657274, 33367859, 421423245, 497616880, 528272294, 1334059163, 543943676, 3932159, 506092958, 1316375729, 447925185, 467164552, 406072775, 534281036, 512358366, 35345573, 463262222, 418602116, 467166600, 34324640, 29592100, 480768251, 416531514, 529557738, 473817398, 451703096, 456370693, 436487129, 31997691, 463159617, 501133800, 517565384, 29476782, 440208412, 518094151, 31010788, 29592053, 28830411, 459062906, 399511913, 416552309, 406072343, 410801521, 436514415, 29779445, 409647737, 409916287, 461347998, 403711269, 1940312]"
2423622443,共享单车车载音乐,谢谢，各位的收藏.,"['驾车', '兴奋', '驾车']","[2105418801, 2104603934, 2099673527, 2091110076, 2031625009, 2015499286, 1988347728, 1850210400, 1398516521, 1499114481, 1826473286, 1852742951, 1953405033, 2001567235, 1939949286, 1974241527, 1366732136, 1996890781, 1955034207, 1965538098, 1981406395, 1934451443, 1901070503, 1967827482, 1943195333, 1953652867, 1931519386, 1886617154, 1901952186, 1942294424, 1943697097, 1930969643, 1944693508, 1927861056, 1906180696, 1836108203, 1941258327, 1907199417, 1854553480, 1830720603, 1929845993, 1937504646, 1907312413, 1963572806, 1913318251, 1977421269, 1939389351, 1877191801, 1809763159, 1831417410, 1862829091, 1877060483, 1930137014, 1829061727, 1886985439, 1869065257, 1934076404, 1830744849, 1899679617, 1920782161, 1831400693, 1833093386, 1843302000, 1831424992, 1831473962, 1833994538, 1853367879, 1808475152, 1437996778, 1843149600, 1831481795, 1835229413, 1929392040, 1831400697, 1804918773, 1807901896, 1808475024, 1479515599, 1481657185, 1810934723, 1852364091, 1385757429, 1807711606, 1812275905, 1927192521, 1938570602, 1812316676, 1897996723, 1831483082, 1968390518, 1437339583, 1831493859, 1831793551, 1868273045, 1812239209, 1828350556, 1438821588, 1810772516, 1859997956, 1887642167, 1830749563, 1480350899, 1831482971, 1842485290, 1831820550, 1439808084, 1840743456, 1825953275, 1498342267, 1831491502, 1954654058, 1818064364, 1830735682, 1823015837, 1893251617, 1436008231, 1951813142, 1830745235, 1854901974, 1816587820, 1840450583, 1952330448, 1831417416, 1808857113, 1432714324, 1830736620, 1398516631, 1831786392, 1435659788, 1831452430, 1836533961, 1818114272, 1831786387, 1831425946, 1423202982, 1831824643, 1831805537, 1838537390, 1982575969, 1437085611, 1298376316, 1830216953, 1440204222, 1831783579, 1808475168, 1804805175, 1448260304, 1451699240, 1841959672, 1868380895, 1444233119, 1397709180, 1808261138, 1396953490, 1459938176, 1436783707, 1855739286, 1834708765, 1819464096, 1868380897, 1825696061, 1854680304, 1331853311, 1830735828, 1805712919, 1438280859, 1874918196, 1831419386, 1852669539, 1429962860, 1831467282, 1856778986, 1938083064, 1810377332, 1839266781, 1830734140, 445845230, 1391026989, 1430315541, 1831431621, 1942264370, 1367280230, 1831755796, 1848750601, 1856779452, 1831470622, 1443845605, 1352068979, 1444852955, 1830737654, 1828537282, 1808192689, 1480329206, 1449988325, 473547853, 1451396864, 1834647259, 1489304600, 1396955279, 1462081840, 1923184107, 1361558668, 1827007943, 1812298010, 1893308058, 1894878117, 1831452790, 1833175805, 1811465334, 1320570892, 1808232302, 1829062110, 1433406715, 1413270757, 1361962029, 1450912703, 1831805530, 1399998658, 1846139438, 1395620940, 1441048903, 1431918561, 1437859922, 1436760567, 1831755795, 1431002803, 1804062105, 1806767799, 1816040535, 1848452611, 1833005235, 1353288660, 1436760611, 1843944192, 1305367918, 1320666836, 1808475040, 1479785007, 1353910466, 1483112462, 1313426060, 1397709176, 1335244546, 1407813608, 1812489698, 1443559652, 1396955280, 1322073023, 1814250900, 1362207081, 1836113655, 1827008717, 1356160559, 1412213239, 1335375891, 1410635261, 1804340370, 1439225918, 1454224158, 865909031, 1340992499, 1451156346, 1385896762, 1475291692, 1357985690, 1315064029, 1362053132, 1386701957, 1386669632, 1441270521, 1401710635, 1840748038, 1831808719, 1399869580, 445546054, 1349964242, 1424258741, 1814251737, 1396568322, 1326817718, 1817567584, 1359156131, 1340228561, 1367241874, 1436780264, 1941520318, 1830759972, 1315236328, 1429641273, 1394130176, 1481041737, 1340128424, 1807172294, 1814121588, 1854901037, 1830735842, 1333707076, 1831446656, 1499093914, 1943186606]"
8767835436,超嗨车载DJ舞曲，你只管飙起来,"适合车载的超嗨DJ舞曲，在高速路上请握紧方向盘，伸出脖子，跟着我的节奏摇起来。
播放全部收藏更多
","['欧美', '电子', '驾车', '驾车']","[2102402388, 2095895976, 2081092296, 2081508878, 2074749091, 1981292805, 2084597587, 2062853835, 1997389846, 2021279106, 2082228773, 2090718659, 2085564608, 2050015440, 2086614918, 1997624150, 2056985816, 2045194409, 2085985567, 2052783297, 2048271919, 2088305111, 2071653322, 2030730417, 2088817971, 2033162713, 2058283175, 2049493790, 2052975744, 2031057610, 2075111425, 2081488431, 2049264332, 2050597461, 2065157266, 2055701036, 1988267387, 2075056471, 2063947180, 2008371785, 2062657122, 2035952623, 2065539023, 2034830230, 2062767697, 2046483779, 2073118503, 2027493155, 2067496957, 2072352392, 2038508461, 2070741405, 2057678050, 2042856403, 2072923397, 1980834495, 1493816591, 1901838921, 1955571906, 1892409985, 1963132367, 2040067962, 2015589134, 1810797224, 1448260853, 1830799856, 1483672581, 1857920621, 35785564, 1846110214, 28263911, 1811064451, 541364972, 865592685, 401246013, 442562232, 1432160937, 1323967761, 1396196557, 1441860073, 20050689, 1838081036, 1420745339, 1931045567, 1836124865, 1853828483, 1914852214, 1897255962, 1937786145, 1890128737, 1323631439, 553764951, 1855545728, 507856231, 562122079, 1449935588, 1826303509, 1345494163, 1842195259, 1875893672, 1831768247, 1834356697, 1893483243, 1454130024, 1890285449, 1898855202, 1341766, 1868173849, 1902653318, 1896502024, 1926289689, 1869524972, 1943507966, 1861101583, 1335350266, 1869031258, 1951084010, 1996312116, 1360740756, 1955462801, 1948083890, 1935950259, 2016520779, 1916100273, 1895997113, 2025337662, 1473966737, 1958151292, 1878429485, 1480072347, 1979146957, 417613080, 31838181, 1842033421, 420125428, 1856395157, 1325125720, 1930107573, 1406201955, 1480438168, 1456598284, 1855961011, 1892343290, 1948643297, 1464841099, 2005246464, 1803443499, 1809029003, 1470129356, 24051365, 1872000017, 2081496652, 2068192813, 2057666973, 2048363380, 2062000336, 2067438614]"
