7252260707,智者不入爱河 愚者为情所困.,我停止了主动 你又能记住我多久呢 .,"['伤感', '治愈', '放松', '伤感']","[2071935674, 2030766928, 1372114945, 469998923, 2052441038, 2102741584, 35528482, 1907766514, 488249475, 1320336229, 2100329027, 518686034, 1877703282, 1398283847, 2046990697, 2025186889, 1844448537, 1895330088, 1973665667, 2091937569, 1495058484, 27591236, 1370891210, 1363553440, 1893599842, 2090623908, 1868385071, 1450328749, 190559, 2061978961, 2047416753, 2066654616, 1443101955, 2077766369, 2013684077, 2065751547, 1302953223, 2024339912, 28949444, 1387581250, 2019279516, 441120217, 2062626345, 1997011947, 2047964019, 419375250, 2019228907, 426881573, 1969061662, 2062885837, 2063131354, 2020562992, 2024305153, 1876996524, 2041799838, 467952048, 1889212359, 1406642934, 2022196813, 1919524388, 1960170435, 2000687851, 1951069525, 441491828, 1935989372, 1382985712, 1440100719, 1876716432, 1818352002, 1390256016, 31877157, 25639007, 31473269, 1422883398, 496619998, 1386259535, 1335392711, 1986484147, 1997046475, 1931994283, 1333346011, 421486605, 2026812798, 1830745318, 1444086303, 2021373243, 2011870400, 1373225817, 2004933327, 1911706584, 1953696921, 1484848354, 28403111, 1974443814, 2040836984, 485992506, 1371780785, 85571, 436346833, 1872944599, 1978260557, 343557, 464674405, 1887328226, 502043537, 2006166078, 1481100356, 1963213974, 1809100933, 1947159854, 1938580175, 1955223133, 1956755577, 1966212898, 1954998940, 346576, 1431448890, 432698302, 1990110420, 426291184, 212233, 1957541436, 1960622986, 1341482370, 1975807075, 1429414567, 1954061392, 1457271626, 1445906388, 1831779239, 1359382613, 1352548180, 1454004683, 2007281783, 1830741032, 1891431677, 1939790595, 1941265858, 1938862336, 1939949286, 1854553480, 1813864802, 1969769374, 1956171974, 1943091251, 1985027951, 1937050851, 1978036723, 475479888, 1953274089, 1977937770, 1831400466, 1824045033, 1945781515, 1438434869, 1831417527, 1431145062, 1428948873, 1831496800, 1830743890, 1852509743, 1830725991, 1359371997, 1895421951, 1437375174, 1332041346, 1914678082, 1918650503, 471565537, 1409843998, 1388594378, 465921195, 1489666358, 1831459604, 1466319796, 76933, 1470657694, 1814885424, 1459534072, 1806336043, 1886673679, 1845676697, 1441251006, 1877814614, 1836118321, 1829061727, 346089, 1489064589, 1826987938, 1831481548, 1404669539, 1424220262, 1824250287, 36308236, 1478419190, 1831425559, 1831475798, 1867217766, 1852895366, 1406649619, 1830733835, 1468234117, 1835182254, 1489664788, 1831419386, 1874153544, 1855883745, 1831436349, 1843319489, 25638340, 1450406140, 1810299654, 1438447607, 1818351998, 1899079967, 1891469546, 1882041535, 1497799734, 1453972194, 1867964889, 1466319699, 1911580558, 1846489646, 1866195575, 1384026889, 28285910, 518725853, 1430583016, 1806303555, 1403268725, 1812225658, 1815313779, 1448798283, 1491221473, 1803877085, 31445554, 1481164987, 1495496315, 1449601413, 1377530437, 1393971554, 1403501539, 1400459957, 1372060183, 1426649237, 1403318151, 1413142894, 1451145776, 1331819951, 5238992, 1411358329, 1399112638, 528326686, 1356350562, 1826984737, 1830734140]"
7004924078,很遗憾吧，这辈子再也见不到你了,很多委屈，枕头知道，歌单知道，别人不知道。,"['华语', '流行', '伤感', '伤感']","[2080783044, 2097531989, 2014019634, 2078371054, 2104959791, 1413071749, 2077575818, 2024809489, 327096, 2070111514, 2005492357, 2077577441, 2067812671, 2032201541, 189688, 2058895179, 2048792740, 2053984093, 2046476552, 1429716422, 2025186889, 1484942675, 1897016511, 1822701451, 1501702120, 1890471466, 1483296183, 329336, 233866, 1901891000, 1880207367, 224000, 1846489646, 1378992201, 445665094, 176053, 442869203, 1340200924, 1394177010, 191528, 27955654, 1359356908, 327068, 504835560, 442314991, 1350037866, 1396940451, 1430583016, 518686034, 36024806, 1861194757, 133998, 327422, 1426959223, 1815085049, 482988834, 1345848098, 1392971370, 1343756008, 534542079, 29759733, 1417166584, 189323, 167933, 421423808, 1830448879, 1336856777, 1398663411, 1459023707, 1405283464, 274686, 558071673, 28427707, 1413142894, 1486726254, 254574, 316100, 86369, 483937795, 287035, 1426112587, 405599470, 1370047789, 114600, 1988527094, 441491828, 1442508316, 1334270062, 1955269220, 1415604776, 1855978036, 1475124792, 1815081307, 1330348068, 306575, 1491221473, 463425497, 1950054224, 85621, 2013659367, 307525, 97357, 205449, 1455965526, 306662, 1436709403, 28563317, 354593, 1843704418, 1998675793, 287063, 1987823186, 287398, 526081111, 1868943615, 1855445392, 1904285927, 1886172030, 1845438494, 254309, 35476049, 571338279, 65538, 1300994613, 247936, 493735012, 1811459887, 1363168477, 1808492017, 25727803, 26090160, 25718007, 108493, 277759, 465921195, 1973864157, 1440060692, 28285910, 1832622345, 190241, 1878807410, 1809100933, 87111, 65536, 92791, 523251118, 391566, 1372762575, 30431376, 1882041535, 422104138, 1808053614, 481423070, 1893401554, 475479888, 28111646, 1880117629, 1925452719, 1827600686, 29761121, 488249475, 543798652, 1379662223, 1488329606, 208891, 1867964889, 353066, 1486264538, 29814898, 208902, 277111, 528273459, 1315718569, 420513158, 1844708641, 31311140, 1500569811, 1425814935, 1878620183, 1337205804, 27955653, 1903400640, 1413374550, 1396568325, 27646409, 25642125, 1336789644, 1403318151, 1379456709, 25795016, 432509483, 36587407, 5255637, 474922552, 1356350562, 1363948882, 1346104327, 571340283]"
3239239532,0.8x故事都说烂了还是意难平,"风在吹 野火在烧 你在我看不到的远方.

来了就留下一句你喜欢的文案吧","['华语', '流行', '伤感', '伤感']","[1955223133, 2085771134, 1464836695, 1990143903, 1918878568, 1947640422, 1850321305, 1926274487, 1939613343, 1996546296, 1971651539, 1998135910, 1467479613, 1983501304, 1406174734, 1482207373, 1957560926, 1960979287, 1931410909, 1483553812, 1960185159, 1962438244, 1464578198, 1956058660, 1952086849, 1957883626, 1877180002, 1972701255, 1971546578, 1959207292, 1890772383, 1973974608, 1960170435, 1952923251, 1935484288, 1955039633, 1856386173, 1955286780, 1927963832, 1957492947, 1926259611, 1868872983, 1836350568, 1466396598, 1460345169, 1467662607, 1429363574, 1464772035, 1447185292, 1438136226, 1405709713, 1464878510, 1852568122, 1460722050, 1839655148, 1480468949, 1444211787, 1460327915, 1447635772, 1413162944, 1472999283, 1474940840, 1450630927, 1440598582, 1463102760, 1839656270, 1429271155, 1458931009, 1430844122, 1839653541, 1446673879, 1816024449, 1461076181, 1387051024, 1814086147, 1811653681, 1466941883, 1806067778, 1466867610, 1479254715, 1839658476, 1465975035, 1481148699, 1442710088, 1487896162, 1446072173, 1436967811, 1467090928, 1496380578, 1496558773, 1460202982, 1449020593, 1464884272, 1412847321, 1813959769, 1464822005, 1809659214, 1477511737, 1431880739, 1458358817, 1830741011, 1806679060, 1822777507, 1819606988, 1467099281, 1814160325, 1834629504, 1460029569, 1811926022, 1431880021, 515819407, 1456908821, 1376148033, 1430197859, 1468152394, 1428507212, 1418306009, 1384645299, 1445733547, 1496049783, 1439410187, 1473173290, 1817141350, 1813487643, 1469875898, 1361391790, 1443692841, 1457838222, 1467878022]"
2058369193,华语伤感丨泪流不止，只因想你,如果有一天，我忘了全世界，但我一定会记得你。我会在某一个黄昏，像往常一样，走到你面前，告诉你，爱可以穿越时光的考验，在记忆中盛开一世。,"['华语', '伤感', '流行', '伤感']","[1957783310, 2097531989, 1807799505, 29732485, 2103698560, 287063, 409931690, 29418971, 306927, 519250017, 101387, 426291129, 65681, 139652, 29709795, 1392908905, 406737246, 254672, 28660042, 222724, 29722126, 354593, 120255, 30841464, 167844, 63650, 28111646, 29814898, 525278524, 32507038, 189323, 1458771413, 523251118, 406308124, 209758, 65533, 28892111, 410801663, 557584754, 65528, 32924132, 209586, 409276125, 108493, 208985, 306662, 25642125, 123237, 29897527, 434659399, 471565190, 545350530, 32507737, 108138, 28095072, 36668711, 27804029, 465920647, 432509483, 449577226, 306573]"
8791839575,0.8x 一个人听歌总会觉得难过,晚点没关系 我可以等你 但你一定要来 如果你没来 那就当月亮失约了吧,"['华语', '流行', '伤感', '伤感']","[2015071038, 1955039633, 1944802405, 1968429904, 2071832557, 2016323659, 1970539602, 1955029675, 1971490891, 1955028561, 1954223039, 1971651539, 1946234096, 1960170435, 2019351846, 1895330088, 1955223133, 2053697901, 2019547267, 2066627707, 1959303514, 1963213974, 1955204537, 1956171974, 2020290667, 1952086849, 1990102790, 1940359218, 1974220757, 2024654768, 1955423798, 1954924353, 1359382613, 1966212898, 1950070505, 2067164292, 2015525203, 1909326368, 2069188612, 1994844531, 2074949970, 1917342027, 2007166580, 1927049477, 2013400554, 1973384793, 1986516450, 1949423188, 1996312116, 1958934349, 1938733034, 1958745079, 2000609564, 1969804979, 1959388358, 1957492947, 2066192497, 1956810237, 1959234814, 2034233348, 1942334136, 1979318019, 1996697776, 1954500571, 1961174794, 1959234887, 2018288933, 1993517689, 1955286780, 1959225989, 1942845694, 1970338296, 2019185527, 1941362417, 1958837137, 1955613321, 1980995259, 1937212415, 1955680800, 1957883626, 2011905070, 1925574040, 2031909820, 1984618685, 1945423568]"
8748456602,车载DJ|凡是过往 皆为序章,怎么会不遗憾？你还没见过他单膝下跪求婚的样子，为你做饭的样子，为你和儿女赚钱养家的样子，老了还爱你的样子,"['华语', '流行', '伤感', '伤感']","[2052092037, 2096238201, 2096066422, 1881759872, 2097797721, 2096834938, 2097796517, 2096239062, 2095693639, 2095854406, 2063681659, 2086396366, 2099612474, 2095261194, 2012726027, 2094449615, 1834268297, 1969626268, 2076482499, 2066628581, 1929093477, 2056811636, 2064458728, 1953683478, 2059769097, 2015499286, 163275, 1922663366, 2070261075, 2021088244, 1451699240, 2010344872, 1925112269, 2025091391, 451113488, 1369285767, 1877060483, 2077877616, 1959410297, 2021087324, 1968077344, 1944197957, 1977421269, 2016556505, 1831784095, 1985781753, 1961853671, 2073343087, 1864698492, 1902758087, 1437339583, 1397021895, 1894878117, 1471064193, 2042997718, 2004410976, 1843604250, 1338418658, 1479523848, 1328146041, 2028386548, 1991052799, 1922433346, 1878006701, 1811132941, 1983793427, 1984836230, 2012405459, 1817762859, 2051200680, 1397307932, 1984840132, 1368327788, 1930727857, 2001726710, 1812239209, 1892588992, 1391281661, 1950077841, 1306908061, 1893308058, 1378336559, 1894307214, 1394176753, 1847268578, 2027687920, 1411128523, 2019337515, 1401710635, 1911310506, 1315064029, 1398452466, 1409136775, 1911225086, 1982523817, 1436761191, 1344644402, 1814081037, 1412213239, 1454224158, 1846139438, 2067418056, 1426666131, 1310412434, 1498623045, 1407222823, 1883162792, 1808475168, 2075593054, 1831459599, 1368324900, 1816889973]"
2042006896,听歌最怕应景，触景最怕生情,"有些人听歌是听歌词，因为其中相似的境遇而哭而笑而感怀。爱一首歌，常常是因为某句歌词。但真正动人的不是那句歌词，而是在你生命中那些关于这首歌的故事。

于是，写歌的人在写他的故事，听歌的人在回忆往事。

总会在某个瞬间，突然听到曾经很喜欢、喜欢到每天重複地听也不会厌的一首歌，幽幽地想起一起听歌的那个人，想起那时的那么年轻稚嫩的自己 。

前尘旧事，丝丝缕缕，重回心头；
于是明白了，往昔如歌，缘起不灭。

有时候听歌不是因为歌好听，而是因为歌词写的像自己。所以啊，人一旦矫情起来，就会觉得每首歌都像在唱自己。

封面：刘雯
时间：2018-01-03","['华语', '流行', '伤感', '伤感']","[1937725093, 2084017134, 1472606824, 1406648891, 1922348893, 1895330088, 29850685, 64126, 385965, 1886366521, 108390, 28427708, 209586, 286980, 139602, 109301, 254574, 276936, 520277152, 1358455054, 25713020, 306850, 274686, 65528, 35528482, 340376, 188989, 85445, 286992, 189323, 30590559, 30431367, 497131707, 210281, 5249197, 25643258, 176053, 25640781, 209121, 31654343, 109293, 109196, 293768, 205320, 478029411, 229401, 344401, 344418, 82190, 167944, 29897527, 516657051, 523251118, 27876257, 287063, 142604, 63787, 25698049, 167912, 185749, 437802724, 210019, 34614557, 26524510, 350651, 190241, 255858, 108493, 28561288, 247936, 521749251, 254041, 354476, 31546888, 247488, 28793187, 407002091, 326784, 255219, 399953251, 247498, 239188, 114389, 307780, 209326, 287280, 553310243, 307679, 32835565, 205267, 150432, 27955653, 29827506, 27876255, 29004400, 326904, 25657445, 416552313, 109916, 25657169, 209609, 257202, 400161922, 28256943, 150651, 500412111, 28427763, 36668711, 1330348068, 394618, 426850348]"
7037381915,「薛氏情歌」我喜欢你 从一而终,永远快乐薛之谦 我心终有谦谦结！,"['治愈', '伤感', '怀旧', '伤感']","[1463165983, 1374056689, 1374061036, 571340283, 1307334195, 27955652, 417859631, 516657051, 33071053, 169188, 1442312981, 2055887708, 2064033095, 1486513704, 2106384511, 1806096611, 1915297033, 1861640530, 1982704623, 2013452462, 1982706733, 1803349526, 1907820140, 1808157402, 169185, 169241, 169253, 169221, 169255, 1374056688, 517571371, 27955651, 32507038, 415792881, 27955653, 32192436, 27890306, 27808044, 27955654, 27955658, 574921549, 466122271, 1374061040, 471385043, 1808053189, 1294910785, 525241230, 515803379, 1954420092, 1374061038, 1334647784, 518894283, 35528482, 557583281, 1374056687, 1498342485, 35288183, 1982706722, 1374061028, 412902689, 1374051000, 27955656, 32507039, 468517654, 553543014, 443277013, 421160838, 1906034595, 1374061043, 557581967, 520458481, 169137, 169200, 169214, 169140, 1463168014, 1473782328, 1973067211, 169144, 1964644539, 474567044, 27955655, 33071052, 2040577534, 421148955]"
7822564700,勇闯天涯喝到醉 情话讲到你流泪,不知道该怎么把你忘 你一直在我心上 我对我的未来一直毫无规划 最希望的就是身边有你 你说过 成为遗憾才会一直被记住 那时我想 青春不能留有遗憾 我也很逞强 表达了许多没有你我依然能过的很好 可是我现在承认我输了 没有你我真不行 你说过 好马不吃回头草 我也这么说 可我却在你这里频频回头 我说不清你到底有什么着迷的 也搞不清为什么那么多好看的 我唯独喜欢你 可能是性格 我喜欢你的神经 喜欢你一会开心一会愤怒 喜欢你的一时兴起 喜欢你的果断大胆 回忆终究是回忆 它影响不到现在的我们 可能现在的你不知道我对你有多思念 很遗憾吧 只能说我们的故事真的很特别 你也是我唯一一任正经好好找的 你带我走出了阴影 我自然也放不下你 听他们说你也放不下我 但是你嘴硬 而且心也硬 我知道你决定的事没人能够改变 但我还是抱有希望和期待 我认为我很神经 心里装着一个放不下的人 却去祸害那么多良家闺秀 但我只想说一句话 我觉得她们都比不上你 至少我是这么认为 即使她们再好看 再爱我 我也找不到那时爱你的勇气了 可能青春只会交给一个人 111天 它并不是最长的一任 但留给了我专属的记忆 让我久久停留 不能离去 也让我无法释怀 见你第一面我就对你暗生情愫 之后私下打听你之类 也了解了你很多 也有许多朋友和我说起你的性格不好 但那偏偏是我爱的 我搞不懂 我还是认为 不能留有遗憾 要给自己的人生完美 毕竟还在青春 能够大胆的爱 直到老了也能成为一份谈资 我真的很喜欢你 我说不清楚有多喜欢 但是区别于别人 你很特殊 我说不明白 我也多次喝多在想这个问题 为什么我一直对你念念不忘 为什么当初我会做出那决定 说不遗憾那都是假的 我只希望你能在你身旁 但我也不奢求 可以的话 我想见你最后一面 你并不是最完美 但你在走这里就是最好 你带我走出了那段阴影 你陪我走了很久很久 我喜欢你 情不自禁 可能当时我确实醋气大发 我也认为我们双方都没有错 但我们还是走散了 我认为适合的人不应该走散 身边的朋友也都在说你我般配 可惜回不到过去 你也不知我有多爱你 现在的你我没有联系方式 见不了面 让我越来越想你 你的模样在我记忆中越来越模糊 但我还是会做梦梦到你 你的名字在我心里越来越深 我分不清这是爱还是执念 但我知道因为心里有你 我心里放不下别人 写了这么多 我不敢给你发 我不知你是否还留恋 但我还是想和你说一句 我爱你！,"['伤感', '伤感']","[2105842577, 386844, 421423808, 436699549, 298838, 435552313, 1905004937, 2061978961, 285089, 1456890009, 1392395893, 1367452194, 461858648, 438204707, 205462, 2013101914, 566436427, 569214250, 2080791660, 27511488, 1347297664, 31473269, 1487015956, 496370620, 1328921249, 2045745484, 285321, 2063864551, 1396141677, 548885986, 2093980140, 247936, 2026812798, 417859631, 1363553440, 402070928, 179530, 424474356, 2003357651, 2080527930, 2081806211, 174956, 1306923998, 27646198, 27646205, 27646199, 415792881, 2008421664, 436346833, 2057534370, 95438, 1397345903, 1415980502, 41462017, 1950143719, 2048584480, 385965, 392713, 385554, 422104138, 399354367, 1830735525, 553755659, 1398305777, 1921266702, 1975807075, 1954998940, 108159, 255660, 2002238515, 28819837, 234015, 1382985712, 108493, 276035, 25640792, 32924537, 1363205817, 533548318, 26429060, 2015070228, 1978260557, 486194136, 518725853, 464674406, 2019574451, 254574, 208958, 2010122559, 2010809709, 2010353117, 2022196813, 1996044185, 2032156160, 1960672246, 1293886117, 1466032843, 1461339711, 306665, 1984889268, 1907818413, 2001370750, 2002001921, 440411204, 1942373010, 480579393, 1956810237, 2012783434, 1955965797, 2016323659, 1951069525, 1840192925, 1993835768, 4872687, 38018486, 421486605, 2041873113, 1980530675, 2032068229, 1807799505, 362998, 467952048, 191254, 29436904, 1875711693, 1999333924, 2003413749, 1966136857, 1996048684, 2012939899, 2011692839, 2011341595, 2010810139, 2011340927, 2002993880, 2010615011, 1988150002, 2004523412, 2005501847, 2000612693, 1956833604, 1969012016, 1978036723, 534542079, 306664, 454828887, 34179904, 1472877668, 307780, 108914, 349981, 2034873802, 1814669798, 28232019, 1426112587, 1395222212, 1975753397, 32619064, 441120217, 30903117, 2034842474, 1447635772, 1810743149, 1925445655, 1985073471, 2011166893, 2010357876, 2005967274, 2005705972, 1999309856, 2004731596, 2003656469, 2004168120, 1997170271, 1956574553, 2001962823, 1940336922, 1955028561, 1963213974, 1968429904, 1969373959, 1971784753, 1925262041, 1919597705, 1357399743, 1956161771, 2024035483, 1949949331, 1961006625, 1953025955, 1941265858, 1958121913, 1953696921, 1372188635, 1960449627, 1948007389, 29771089, 1808078153, 26260469, 2000381011, 1808294655, 1909932701, 25642952, 2021437867, 547812462, 1499046294, 1458966839, 1986771025, 2019351846, 2014925305, 2002993828, 1948569943, 1961063096, 1970659836, 1971158674, 1998113024, 1960170435, 1918013068, 2006463040, 1989487495, 2020290667, 1955039633, 1947640422, 1957492947, 2010055855, 2015018957, 1974443814, 2021849994, 429459388, 502043537, 2002113086, 1970514997, 29393644, 1813081266, 1976024112, 1814396471, 1849271579, 1926943970, 1887328226, 233953, 1950100043, 1954223039, 1987313041, 1939685534, 2014376514, 1827600686, 2000402081, 1961174794, 1984475097, 1986709123, 1924343459, 240515, 1942041775, 1903448714, 1897927044, 308299, 1459023707, 1495767232, 565194929, 1446072173, 1439125289, 1811925933, 1811926669, 1816816200, 1811926022, 1852426126, 1830735403, 1856523829, 1854848823, 1854848840, 1831448677, 1831467365, 1499091470, 1894595742, 1899521702, 1829058639, 1923992105, 1879046845, 1969787759, 1497779613, 1971870157, 1953531425, 1882089105, 1413585838, 31654343, 1831487425, 1431399909, 1831773095, 1831459326, 440207932, 1473930349, 1459034229, 1430583016, 1451998522, 1489064589, 1382796467, 1852086408, 1472723985, 1423527466, 1350202699, 1495496315, 1865149894, 1821105656, 1417026175, 513791211, 401722037, 1995633583, 344418, 1436226400, 1424433740, 1446278444, 1991801101, 1428290501, 441491828, 208891, 1906257966, 1831428657, 1435052311, 1480715333, 2006448864, 1866160694, 865632948, 1477539203, 1335244546, 1993517689, 1934274127, 211015, 475127527, 1959190717, 2001301592, 36024442, 27731176, 31877481, 29713754, 1838229258, 1330348068, 2003602119, 30612793, 95513, 156820, 486218073, 1396073496, 1931410909, 97357, 488249475, 3986017]"
2971945369,爱情就像一场大病，过了，就好。,"爱情就像一场大病，过了，就好。 

 ——电影《十二夜》台词
所谓爱情，其实就是一场大病。

这个世界，总有你不喜欢的人，也总有人不喜欢你。
这都很正常。
而且，无论你有多好，也无论对方有多好，
都苛求彼此不得。
因为，好不好是一回事，
喜不喜欢是另一回事。

这场大病一开始会让你浑身不舒服，
但慢慢你会不药而愈，满血复活。","['华语', '流行', '伤感', '伤感']","[27671277, 2095099356, 327827, 26210114, 1846489646, 68001, 393419, 1378093025, 520400043, 1957783308, 1331593956, 254749, 39443453, 255731, 233856, 233880, 255219, 366577, 1325896149, 287303, 1815692964, 307566, 1804879213, 454828889, 1406277121, 233849, 1466033420, 65528, 254098, 308208, 1491151814, 287719, 29794920, 223972, 22854067, 297502, 299601, 28754098, 108245, 247566, 208891, 108108, 280154, 414979307, 247864, 316098, 519935205, 191187, 254271, 529823399, 354232, 254309, 1498342485, 435288314, 65601, 363168, 274700, 287824, 1386068078, 1373118203]"
8468954397,所爱隔山海 山海不可平.,那年的冬天比春天更暖而那一年的夏天却比冬天还要冷,"['华语', '伤感', '孤独', '伤感']","[2101770278, 2001626247, 509932349, 1857353282, 1411358329, 29357087, 190072, 2009782548, 1851330148, 191508, 1362624611, 1991286841, 1848233480, 282131, 414706021, 1404506846, 1954081622, 1882400889, 167888, 165361, 35847037, 1815918804, 28563317, 466370500, 464674405, 1467971543, 1999301447, 1381084509, 1313052971, 1391891631, 417859631, 1357133629, 1363883359, 445665094, 1468751214, 29744130, 1468115100, 1878620183, 2018733994, 1455965526, 1388608731, 1474411443, 1416560550, 1344897943, 1923458630, 1442312981, 307679, 165370, 1390025989, 1368327462, 1417862065, 108138, 572042895, 1357375695, 27955658, 1823270594, 1831467368, 25714352, 165377, 1501530177, 1374154676, 519909355, 205449, 433059340, 1359356908, 1490124824, 1804862619, 1384971398, 1901371647, 25718007, 1410874261, 407679465, 1374051000, 1915292143, 1942701756, 1984488541, 406475388, 254132, 448707059]"
