歌名,歌手,曲风,推荐标签,语种,BPM,乐评
再见吧，喵小姐（《匿名出演》电影插曲）,匿名出演、,,,,,
愿你,昼夜、,流行-华语流行、民谣、,甜蜜、抒情、悲伤、爱情、孤独、KTV、酒吧、正能量、,国语,63,
東京日和,古川本舗、,二次元-唱见、,抒情、清新、思念、放松、治愈、,日语,69,
如她,柳爽、,民谣、,抒情、悲伤、爱情、浪漫、放松、孤独、,国语,99,
和你,余佳运、,节奏布鲁斯-当代节奏布鲁斯、流行-华语流行、,甜蜜、抒情、清新、幸福、悲伤、平静、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、婚礼、轻快、感人、,国语,74,慵懒不失深情的语调，温暖美好的歌词，好像一切都是理所应当
远辰,陈粒、,民谣-独立民谣、民谣-华语民谣、,悲伤、孤独、旅游、,国语,99,
王生赶考,衣湿乐队、,摇滚、,动感、放松、,国语,120,
桥,诗瑶、,,,,,
十月迷城,李晋、,民谣-华语民谣、,抒情、悲伤、爱情、孤独、酒吧、,国语,112,
恋恋风尘 (Demo),程璧、,民谣-独立民谣、,悲伤、平静、放松、孤独、,国语,87,
吉姆餐厅,赵雷、,民谣-华语民谣、,悲伤、爱情、苦情、酒吧、旅游、,国语,120,
一瞬间,丽江小倩、,民谣-华语民谣、,抒情、悲伤、快乐、思念、放松、孤独、,国语,124,
晚风,好妹妹、小娟&山谷里的居民、,流行-华语流行、,悲伤、平静、放松、治愈、孤独、酒吧、,国语,82,
一个人一座城,曹寅、,民谣-华语民谣、,抒情、悲伤、孤独、学习、,国语,67,
老路小路,靳松、,民谣-华语民谣、,抒情、悲伤、孤独、酒吧、旅游、,国语,128,
记忆中遥远的春天,廖堃、,民谣-华语民谣、,抒情、悲伤、孤独、酒吧、,国语,71,
南方,达达乐队、,摇滚-民谣摇滚、,热血、抒情、动感、悲伤、爱情、思念、浪漫、放松、治愈、孤独、酒吧、旅游、,国语,67,
时光谣,王梵瑞、,民谣-华语民谣、,热血、动感、悲伤、孤独、,国语,66,
客从何处来,燕池、,民谣-流行民谣、,抒情、悲伤、放松、治愈、孤独、旅游、散步、,国语,93,
风吹麦浪,李健、,流行-华语流行、民谣-华语民谣、,抒情、清新、放松、KTV、旅游、,国语,137,
岛歌,汤旭、,民谣-华语民谣、,抒情、悲伤、思念、孤独、KTV、旅游、正能量、,国语,90,
北国,燕池、,国风-古风、,抒情、悲伤、孤独、,国语,99,
美若黎明,李健、,流行-华语流行、民谣-华语民谣、,抒情、放松、旅游、正能量、,国语,84,
冰川,曹方、,流行、,旅游、抒情、悲伤、,国语,76,
旅行的意义,陈绮贞、,民谣-华语民谣、,抒情、清新、爱情、放松、KTV、旅游、,国语,68,
家乡,赵雷、,民谣-华语民谣、,抒情、悲伤、思念、孤独、旅游、,国语,105,
涩,纣王老胡、,民谣-华语民谣、,悲伤、孤独、,国语,101,
我绝对不能失去你,GALA、,流行-华语流行、民谣、,抒情、悲伤、孤独、,国语,62,
情书,腰乐队、,民谣、,悲伤、爱情、浪漫、放松、孤独、KTV、正能量、,国语,125,
敕勒川,野孩子、,民谣-华语民谣、,清新、放松、KTV、酒吧、,国语,114,
南国的孩子,张悬、,民谣-华语民谣、,抒情、悲伤、放松、孤独、酒吧、,国语,87,
喜欢,张悬、,流行-华语流行、民谣、,抒情、悲伤、爱情、思念、苦情、放松、孤独、,国语,102,
九月(海子),周云蓬、,民谣-华语民谣、,抒情、悲伤、孤独、旅游、,国语,110,
行歌,陈鸿宇、,民谣-华语民谣、,抒情、悲伤、思念、孤独、正能量、,国语,69,
午夜歌手,低苦艾、,摇滚、民谣、,,国语,97,
世界,张过年、,民谣-华语民谣、,抒情、悲伤、放松、治愈、孤独、旅游、,国语,110,
啊朋友 再见,冬子、刘东明、小河与寻谣计划、钟立风、好妹妹、蒋明、,民谣-华语民谣、,热血、动感、悲伤、放松、孤独、酒吧、,国语,107,
在路上,老狼、叶蓓、卢中强、川子、钟立风、马条、许飞、桂雨濛、,民谣-华语民谣、,热血、抒情、动感、悲伤、孤独、KTV、旅游、正能量、,国语,97,
归乡,好妹妹、,民谣-流行民谣、民谣-华语民谣、,抒情、悲伤、思念、孤独、KTV、,国语,84,
董小姐,宋冬野、,民谣-华语民谣、,酒吧、,国语,57,
青春,王梵瑞、,民谣-华语民谣、,热血、抒情、动感、悲伤、爱情、孤独、KTV、酒吧、正能量、,国语,119,
在冬天和奶奶一起晒太阳,赵照、,民谣-华语民谣、,抒情、爱情、思念、浪漫、放松、酒吧、旅游、正能量、,国语,123,
每条伤心的大街,飘乐队、,,爱情、,国语,116,
唱给自己的歌,王继阳、,民谣-华语民谣、,抒情、悲伤、孤独、正能量、,国语,73,
我想和你虚度时光,程璧、莫西子诗、,流行-华语流行、民谣、,抒情、悲伤、孤独、酒吧、旅游、,国语,105,
给少年的歌,程璧、,民谣-华语民谣、,抒情、悲伤、平静、放松、孤独、旅游、正能量、,国语,78,
不灭,陈粒、,民谣-独立民谣、,抒情、悲伤、孤独、神秘、,国语,150,
无理诗人,羞涩的人ZingWay、,摇滚-流行摇滚、民谣、,抒情、悲伤、放松、孤独、KTV、酒吧、,国语,130,
生命是场马拉松,旅行团乐队、,,正能量、旅游、抒情、孤独、悲伤、,国语,117,
优美的低于生活,声音碎片乐队、,摇滚-独立摇滚、,热血、抒情、动感、悲伤、孤独、正能量、,国语,119,
立秋,筠子、,民谣-校园民谣、,抒情、清新、快乐、放松、KTV、酒吧、旅游、,国语,110,
难得,安来宁、,民谣-华语民谣、,抒情、悲伤、放松、孤独、旅游、,国语,86,
男孩别哭,海龟先生、,雷鬼-雷鬼摇滚、民谣、,抒情、动感、悲伤、快乐、爱情、活力、孤独、酒吧、轻快、正能量、有氧、家务、,国语,84,
晚霞,重庆孩子、,民谣-城市民谣、,清新、放松、KTV、,国语,105,
我们的时光,赵雷、,民谣-华语民谣、,热血、抒情、清新、动感、悲伤、平静、快乐、爱情、浪漫、苦情、活力、放松、治愈、KTV、酒吧、旅游、轻快、洒脱、正能量、家务、,国语,83,
在路旁,钟立风、,民谣-华语民谣、,悲伤、爱情、浪漫、放松、孤独、KTV、,国语,115,
时过境迁,邵夷贝、,流行-华语流行、民谣、,抒情、放松、,国语,120,
我在太原和谁一起假装悲伤,贰佰、,民谣-华语民谣、,抒情、悲伤、孤独、旅游、正能量、,国语,63,
不会说话的爱情,周云蓬、,民谣-流行民谣、民谣-华语民谣、,抒情、悲伤、放松、孤独、酒吧、,国语,96,
种种,陈粒、,民谣-流行民谣、,抒情、悲伤、爱情、苦情、孤独、酒吧、,国语,134,
我会想起你,宋捷、,民谣-华语民谣、,抒情、悲伤、思念、慵懒、放松、孤独、酒吧、旅游、正能量、,国语,127,
广东姑娘,五条人、,摇滚-民谣摇滚、民谣、,KTV、,国语,83,
长安县,马飞、,民谣-华语民谣、,动感、悲伤、活力、孤独、有氧、家务、,国语,79,
旧情人，我是时间的新欢,尧十三、,民谣-流行民谣、,抒情、悲伤、思念、孤独、旅游、,国语,56,
预谋邂逅,阿肆、,另类/独立-独立流行、,悲伤、爱情、孤独、,国语,79,
香格里拉,魏如萱、,流行-华语流行、民谣、,抒情、悲伤、爱情、思念、放松、治愈、孤独、旅游、,国语,73,
活着,郝云、,摇滚-民谣摇滚、,热血、抒情、动感、幸福、悲伤、快乐、爱情、思念、孤独、KTV、酒吧、轻快、正能量、,国语,131,
想把我唱给你听,老狼、王婧、,流行-华语流行、民谣、,抒情、爱情、浪漫、放松、KTV、婚礼、酒吧、,国语,103,
虎口脱险,老狼、,民谣-华语民谣、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、酒吧、,国语,64,
睡在我上铺的兄弟,老狼、,民谣-华语民谣、,抒情、悲伤、思念、孤独、KTV、,国语,91,
鱼,陈绮贞、,民谣-华语民谣、,抒情、悲伤、放松、治愈、KTV、,国语,68,
天天想你,陈绮贞、,流行-华语流行、,抒情、爱情、思念、浪漫、旅游、,国语,70,
我是不是你最疼爱的人,赵已然、,民谣-华语民谣、,抒情、悲伤、爱情、苦情、孤独、酒吧、,国语,80,
贤良,苏阳、,摇滚-民谣摇滚、民谣、,热血、动感、悲伤、放松、KTV、,国语,95,
旅行,许巍、,摇滚-民谣摇滚、民谣、,抒情、悲伤、爱情、孤独、KTV、旅游、正能量、,国语,69,
露天电影院,郁冬、,民谣-校园民谣、,悲伤、孤独、,国语,101,
模范情书,老狼、,民谣-校园民谣、,抒情、慵懒、放松、散步、,国语,81,
恋恋风尘,老狼、,民谣-校园民谣、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、,国语,95,
我在人民广场吃炸鸡,阿肆、,流行-华语流行、民谣、,动感、快乐、爱情、活力、KTV、,国语,114,
一个西藏,六个国王、,民谣-华语民谣、,抒情、悲伤、孤独、KTV、旅游、正能量、,国语,119,
怎么办,蒋山、,民谣-华语民谣、,爱情、放松、酒吧、,国语,124,
小屋,赵雷、,民谣-华语民谣、,抒情、悲伤、孤独、酒吧、,国语,90,
"再见,再见",逃跑计划、,摇滚-流行摇滚、,热血、抒情、动感、爱情、活力、KTV、酒吧、正能量、,国语,114,
给郁结的诗,小安、,,抒情、悲伤、思念、孤独、酒吧、旅游、,国语,80,
Reduce El Estrés,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,抒情、放松、,西班牙语,119,
Mejora La Digestion,Relajación、,电子、,浪漫、爱情、放松、,西班牙语,98,
Invita A Socializar,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,抒情、,西班牙语,99,
Melodía Clásico,Jazz Clasico、,爵士、,放松、抒情、,西班牙语,,
wqrefdvsxc (18),小步、,,,,,
Forever in the restaurant,Sunset Melody、,拉丁音乐、,抒情、冥想、,,151,
Estando Contigo,Triste y solo、,新世纪-冥想音乐、,放松、,西班牙语,,
Bie Zhi Ji 别知己 Guitar Classic,Jony Doan、,,放松、抒情、,英语,126,
Melodías Para dormir,Melodias、,新世纪-冥想音乐、,放松、,西班牙语,,
Aun te extraño,Jason Jackson、,拉丁音乐、,抒情、悲伤、,,177,
Salud Mental,Sonido Instrumental、,新世纪-冥想音乐、新世纪-民族新世纪、,抒情、放松、,西班牙语,,
Give me a chance,Jason Jackson、,拉丁音乐、,轻快、快乐、,,151,
For loving you so,Sunset Melody、,拉丁音乐、,浪漫、爱情、,,98,
Sin ti,Cristian Dever、,拉丁音乐、,悲伤、抒情、,,138,
Refuerza La Salud,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,快乐、轻快、,西班牙语,143,
Se Elimina La Ansiedad,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,放松、浪漫、爱情、,西班牙语,99,
Fortalece El Corazón,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,放松、,西班牙语,112,
Amor verdadero,Triste y solo、,新世纪-冥想音乐、,活力、动感、,西班牙语,,
esagdsfh,小玩子、,,,,,
Mejora El Desempeño Cognitivo,Relajación Profunda、,新世纪-冥想音乐、新世纪-民族新世纪、,轻快、快乐、正能量、,西班牙语,95,
Hace De Medicina Emocional,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,洒脱、平静、放松、,西班牙语,95,
Incrementa La Memoria,Relajación Profunda、,新世纪-冥想音乐、新世纪-民族新世纪、,轻快、快乐、,西班牙语,123,
气味6,周贞、,,,,,
气味8,周贞、,,,,,
你哭你笑（2）,杰森斯坦鱼、,,,,,
wqrefdvsxc (27),小步、,,,,,
df (6),喜乐、,,,,,
吖霸3,初哥、,,,,,
星兽7,敬敬、,,,,,
Amor de Caffé,Triste y solo、,新世纪-冥想音乐、,,西班牙语,,
Renacer,Cristian Dever、,拉丁音乐、,平静、放松、,,151,
回首 (7),陌生人、,,,,,
Mejora La Creatividad,Sonido Instrumental、,新世纪-冥想音乐、新世纪-民族新世纪、,平静、放松、治愈、慵懒、抒情、,西班牙语,,
Elimina El Estrés,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,正能量、,西班牙语,109,
影子哟（1）,杰森斯坦鱼、,,,,,
Proporciona Felicidad,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,幸福、快乐、,西班牙语,117,
非的故事 (2),随缘、,,,,,
Aumento De Confianza,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,抒情、,西班牙语,102,
Melodías Para dormir,Melodias Celestiales、,新世纪-冥想音乐、,放松、,西班牙语,,
Instrumental de Amor,Triste y solo、,新世纪-冥想音乐、,浪漫、爱情、,西班牙语,,
星酒4,梁飞鸿、,,,,,
Mejor Estado De Ánimo,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,快乐、轻快、,西班牙语,95,
Aumento De Confianza En Sí Mismo,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,抒情、,西班牙语,147,
Un nuevo amanecer,Cristian Dever、,拉丁音乐、,正能量、活力、动感、,,103,
Prueba de Amor,Triste y solo、,新世纪-冥想音乐、,放松、,西班牙语,,
Mejora La Calidad Del Sueño,Relajación Profunda、,新世纪-冥想音乐、新世纪-民族新世纪、,轻快、快乐、放松、,西班牙语,109,
Melodía Hermosa Relajante,Jazz Clasico、,爵士、,放松、,西班牙语,,
Eres todo,Jason Jackson、,拉丁音乐、,活力、动感、,,121,
wrtbhsazg,张红威、,,,,,
Mejora La Concentración,Relajación、,新世纪-冥想音乐、新世纪-民族新世纪、,正能量、,西班牙语,107,
白日梦蓝,刺猬、,摇滚-流行摇滚、,抒情、动感、悲伤、慵懒、活力、放松、酒吧、正直、洒脱、,国语,71,
生之响往,刺猬、,摇滚-另类摇滚、,热血、抒情、动感、爱情、思念、浪漫、活力、放松、KTV、正能量、,国语,116,
此生无可恋，唯曲悦丹田,刺猬、,摇滚-另类摇滚、,热血、动感、快乐、爱情、浪漫、放松、散步、正能量、,国语,136,
盼暖春来,刺猬、,摇滚-独立摇滚、,热血、动感、梦幻、爱情、浪漫、放松、KTV、,国语,147,
二十一世纪，当我们还年轻时,刺猬、,摇滚-另类摇滚、,热血、抒情、动感、爱情、放松、正能量、,国语,161,
最好的安排,谢天笑、,摇滚-流行摇滚、,热血、抒情、动感、活力、放松、治愈、KTV、,国语,96,
冷血动物,谢天笑、,摇滚-另类摇滚、,热血、抒情、动感、正能量、,国语,103,
潮起潮落是什么都不为,谢天笑、,雷鬼、,热血、动感、快乐、爱情、浪漫、,国语,86,
把夜晚染黑,谢天笑、,摇滚、,正能量、,国语,128,
是谁把我带到这里,谢天笑、,摇滚-垃圾摇滚、,热血、动感、悲伤、孤独、激烈、,国语,145,
昨天晚上我可能死了,谢天笑、,摇滚-垃圾摇滚、,热血、动感、,国语,104,
命运还是巧合,谢天笑、,摇滚、,快乐、轻快、,国语,67,
再次来临,谢天笑、,摇滚、,热血、动感、可爱、快乐、爱情、KTV、正能量、,国语,124,
雁栖湖,谢天笑、,摇滚、,热血、动感、,国语,111,
一个指头,谢天笑、,摇滚、,热血、动感、紧张、活力、神秘、,华语,84,
窗外,谢天笑、,摇滚、,热血、动感、,国语,92,
平凡之路,朴树、,原声带-电影原声、民谣-流行民谣、,热血、抒情、动感、悲伤、快乐、爱情、孤独、学习、KTV、旅游、轻快、正能量、,国语,84,
新长征路上的摇滚,崔健、,摇滚-独立摇滚、,热血、动感、放松、,国语,128,
花房姑娘,崔健、,摇滚-独立摇滚、,抒情、放松、激烈、,国语,119,
假行僧,崔健、,摇滚-独立摇滚、,热血、抒情、动感、悲伤、活力、孤独、愤怒、正直、洒脱、,国语,58,
快让我在雪地上撒点儿野,崔健、,摇滚-前卫摇滚、,热血、动感、放松、,华语,133,
从头再来,崔健、,雷鬼-雷鬼摇滚、,KTV、动感、热血、,国语,96,
枫叶,伍佰 & China Blue、,流行-华语流行、,热血、抒情、动感、,国语,89,
被动(Live),伍佰 & China Blue、,摇滚-流行摇滚、,热血、抒情、动感、爱情、散步、,国语,68,
挪威的森林,伍佰、,摇滚-流行摇滚、,抒情、动感、悲伤、爱情、思念、孤独、洒脱、,国语,80,
突然的自我 (Live),伍佰、,摇滚-流行摇滚、,热血、抒情、动感、KTV、,国语,88,
和小葛去石家庄,刘森、,摇滚-民谣摇滚、,热血、抒情、动感、快乐、爱情、浪漫、活力、KTV、轻快、洒脱、,国语,110,
野蛮不眠,刘森、,摇滚-民谣摇滚、民谣-独立民谣、民谣-华语民谣、,梦幻、放松、抒情、动感、思念、活力、孤独、悲伤、,国语,105,
我说我不来,刘森、,摇滚-民谣摇滚、民谣-独立民谣、民谣-华语民谣、,热血、抒情、动感、爱情、思念、浪漫、放松、洒脱、,国语,125,
温情,刘森、,摇滚-另类摇滚、摇滚-独立摇滚、,热血、动感、爱情、浪漫、放松、,国语,127,
新世界,刘森、,摇滚-流行摇滚、摇滚-民谣摇滚、,热血、动感、放松、,国语,120,
死如秋叶,刘森、,摇滚、,热血、抒情、动感、爱情、放松、KTV、,国语,65,
而我也无法摸到上游的风,刘森、,摇滚、,热血、动感、爱情、放松、KTV、,国语,122,
雨夜,刘森、,摇滚-民谣摇滚、民谣-独立民谣、民谣-华语民谣、,抒情、动感、悲伤、思念、苦情、活力、,国语,68,
晚灯,刘森、,摇滚-独立摇滚、,热血、抒情、动感、悲伤、爱情、浪漫、活力、,国语,83,
上游的风,刘森、,摇滚、,热血、抒情、动感、爱情、浪漫、放松、,国语,102,
悲哀藏在现实中,刘森、,摇滚-另类摇滚、摇滚-独立摇滚、,热血、抒情、动感、爱情、活力、放松、KTV、,国语,55,
爱人穿过你,刘森、,流行-华语流行、,悲伤、爱情、浪漫、放松、治愈、孤独、,国语,119,
疯土,刘森、,摇滚-独立摇滚、,热血、抒情、动感、爱情、浪漫、KTV、,国语,64,
县城,刘森、,摇滚-独立摇滚、民谣-独立民谣、民谣-华语民谣、,热血、抒情、动感、悲伤、梦幻、放松、旅游、正能量、,国语,124,
Don't Break My Heart,黑豹乐队、,摇滚、,热血、抒情、动感、悲伤、爱情、浪漫、放松、孤独、正能量、,国语,100,
Take Care,黑豹乐队、,,热血、动感、KTV、,国语,127,
别来纠缠我,黑豹乐队、,摇滚-硬摇滚、,热血、动感、活力、,国语,126,
靠近我,黑豹乐队、,摇滚-流行摇滚、,热血、抒情、动感、,国语,61,
脸谱,黑豹乐队、,摇滚-硬摇滚、,热血、动感、,国语,119,
怕你为自己流泪,黑豹乐队、,摇滚-流行摇滚、,热血、抒情、动感、,国语,126,
体会,黑豹乐队、,摇滚-硬摇滚、,热血、动感、,国语,116,
眼光里,黑豹乐队、,摇滚-硬摇滚、,热血、动感、,国语,140,
悲伤的梦,窦唯、,摇滚、,动感、爱情、浪漫、,国语,119,
高级动物,窦唯、,摇滚-独立摇滚、,热血、抒情、动感、梦幻、放松、KTV、,国语,111,
他,窦唯、,摇滚-实验摇滚、,热血、动感、KTV、,国语,114,
黄昏,窦唯、,摇滚、,梦幻、爱情、慵懒、浪漫、放松、,国语,62,
春去春来,窦唯、,摇滚-实验摇滚、,放松、KTV、,国语,94,
出发,窦唯、,摇滚-实验摇滚、,热血、动感、放松、KTV、,国语,119,
未知,窦唯、,摇滚、,热血、动感、快乐、放松、KTV、,国语,117,
噢！乖,窦唯、,雷鬼-雷鬼摇滚、,热血、动感、爱情、浪漫、,国语,85,
说不出的感觉,窦唯、,摇滚、,抒情、KTV、,国语,91,
感觉时刻,窦唯、,摇滚-硬摇滚、,热血、动感、,国语,118,
还有你,窦唯、,摇滚-实验摇滚、,抒情、梦幻、放松、,国语,71,
希望之光,窦唯、,摇滚、,热血、动感、悲伤、孤独、愤怒、洒脱、,国语,118,
从命,窦唯、,摇滚、雷鬼、,热血、动感、梦幻、放松、,国语,83,
开心电话,窦唯、,摇滚、,热血、抒情、动感、快乐、爱情、浪漫、憧憬、KTV、轻快、,国语,111,
噢！乖,窦唯、,雷鬼-雷鬼摇滚、,热血、动感、悲伤、爱情、浪漫、放松、孤独、,国语,85,
暮春秋色,窦唯、译乐队、,摇滚、,抒情、思念、放松、KTV、,国语,90,
窗外,窦唯、,摇滚-实验摇滚、,放松、,国语,117,
上帝保佑,窦唯、,摇滚-实验摇滚、,热血、抒情、动感、爱情、浪漫、放松、治愈、KTV、,国语,125,
艳阳天,窦唯、,摇滚、,热血、动感、快乐、放松、KTV、正能量、,国语,95,
悲伤的梦 (Live),窦唯、,,热血、动感、,国语,127,
黑色梦中,窦唯、,朋克-后朋克、,热血、动感、快乐、轻快、,国语,111,
明天更漫长,窦唯、,摇滚、,热血、动感、活力、放松、,国语,122,
目击你刚刚完成这一跳,寸铁、,摇滚-民谣摇滚、,热血、动感、悲伤、放松、孤独、散步、正能量、,国语,64,
旅途愉快,寸铁、,摇滚-另类摇滚、,抒情、悲伤、抑郁、爱情、浪漫、苦情、放松、,国语,119,
道别时想说些什么,寸铁、,摇滚-另类摇滚、,热血、抒情、动感、爱情、浪漫、放松、,国语,94,
无题,寸铁、,摇滚-另类摇滚、,动感、快乐、,华语,159,
请坚信他曾经坚信的诗篇正在短波中消散,寸铁、,摇滚-另类摇滚、,抒情、放松、,华语,60,
我正在忘了你,寸铁、,摇滚-另类摇滚、,抒情、动感、放松、,国语,105,
若你心年轻,寸铁、,摇滚-民谣摇滚、,清新、放松、,国语,89,
我讲给你一个笑话,寸铁、,摇滚、,热血、动感、放松、,华语,105,
我所感受到的是你的悲伤吗,寸铁、,摇滚、,清新、放松、散步、,华语,80,
硬汉,腰乐队、,摇滚-独立摇滚、,热血、动感、悲伤、爱情、浪漫、孤独、,国语,128,
我爱你,腰乐队、,摇滚-独立摇滚、,抒情、悲伤、爱情、思念、浪漫、苦情、放松、正能量、,国语,108,
晚春,腰乐队、,摇滚-独立摇滚、,热血、抒情、动感、悲伤、爱情、浪漫、放松、孤独、,国语,70,
公路之光,腰乐队、,摇滚-另类摇滚、摇滚-独立摇滚、,热血、动感、放松、,国语,74,
今夜还吹着风,腰乐队、,乡村-乡村摇滚、,热血、动感、放松、,英语,110,
硬汉,腰乐队、,摇滚-另类摇滚、摇滚-独立摇滚、,热血、动感、正能量、,华语,128,
不完全果皮箱,腰乐队、,摇滚-另类摇滚、摇滚-独立摇滚、,动感、放松、,国语,128,
昨天有人在厕所跌倒,腰乐队、,摇滚、,动感、放松、,国语,135,
世界呢分钟,腰乐队、,摇滚-另类摇滚、摇滚-独立摇滚、,抒情、悲伤、,华语,142,
不只是南方,腰乐队、,摇滚-另类摇滚、,抒情、悲伤、爱情、浪漫、孤独、助眠、露营、,国语,63,
情书,腰乐队、,摇滚-另类摇滚、摇滚-独立摇滚、,抒情、放松、KTV、,华语,125,
晚春,腰乐队、,摇滚-另类摇滚、摇滚-独立摇滚、,抒情、放松、正能量、,国语,69,
高山下的花环,腰乐队、,摇滚、,动感、放松、,国语,153,
民族,腰乐队、,摇滚、,动感、放松、,国语,91,
暑夜,腰乐队、,摇滚、,动感、快乐、放松、,国语,68,
不是情书,腰乐队、,摇滚-另类摇滚、摇滚-独立摇滚、,热血、动感、悲伤、遗憾、,华语,127,
不只是南方,腰乐队、,摇滚-另类摇滚、摇滚-独立摇滚、,抒情、悲伤、助眠、,华语,63,
在这宁静的水坑路,腰乐队、,,放松、平静、,华语,152,
暑夜,腰乐队、,摇滚-另类摇滚、摇滚-独立摇滚、,动感、放松、,华语,68,
节选段落的声音,腰乐队、,另类/独立、,悲伤、放松、,国语,117,
你的街头在燃烧,腰乐队、,,酒吧、放松、,华语,97,
程艾影,赵雷、,民谣、,抒情、爱情、,国语,57,
民谣,赵雷、,民谣-华语民谣、,悲伤、可爱、快乐、放松、治愈、孤独、,国语,143,
少女,赵雷、,民谣、,放松、悲伤、抒情、浪漫、爱情、,国语,68,
小行迹,赵雷、,民谣-华语民谣、,抒情、清新、幸福、快乐、爱情、思念、浪漫、放松、憧憬、治愈、轻快、,国语,90,
凌晨计程车,赵雷、,民谣、,抒情、KTV、清新、放松、爱情、轻快、快乐、,国语,104,
署前街少年,赵雷、,摇滚-民谣摇滚、,抒情、悲伤、,国语,65,
船长,赵雷、,摇滚-民谣摇滚、流行-华语流行、民谣、,抒情、动感、爱情、浪漫、活力、放松、治愈、,国语,69,
朵,赵雷、,民谣-华语民谣、,抒情、动感、悲伤、平静、快乐、爱情、思念、放松、孤独、酒吧、旅游、轻快、洒脱、正能量、遗憾、,国语,78,
玛丽,赵雷、,民谣-华语民谣、,抒情、悲伤、孤独、酒吧、旅游、正能量、,国语,69,
让我偷偷看你,赵雷、,民谣-华语民谣、,抒情、悲伤、爱情、放松、孤独、酒吧、旅游、正能量、,国语,87,
已是两条路上的人,赵雷、,民谣-流行民谣、,悲伤、爱情、孤独、酒吧、旅游、,国语,118,
背影,赵雷、,民谣-华语民谣、,热血、抒情、动感、悲伤、思念、孤独、,国语,73,
梦中的哈德森,赵雷、,民谣-华语民谣、,抒情、悲伤、慵懒、放松、孤独、,国语,119,
北京的冬天,赵雷、,民谣-流行民谣、民谣-华语民谣、,抒情、悲伤、苦情、孤独、KTV、酒吧、旅游、正能量、,国语,59,
静下来,赵雷、,民谣-华语民谣、,抒情、悲伤、孤独、,国语,78,
妈妈,赵雷、,民谣-华语民谣、,抒情、悲伤、思念、孤独、酒吧、亲情、感人、,国语,59,
再也不会去丽江,赵雷、,民谣-华语民谣、,热血、抒情、动感、悲伤、孤独、旅游、,国语,62,
再见北京,赵雷、,民谣-华语民谣、,抒情、悲伤、孤独、酒吧、正能量、,国语,62,
人家,赵雷、,民谣-华语民谣、,抒情、动感、悲伤、快乐、活力、孤独、轻快、洒脱、正能量、有氧、家务、通勤、,国语,138,
青春无处安放,赵雷、,民谣-华语民谣、,可爱、快乐、放松、KTV、,国语,88,
不开的唇,赵雷、,民谣-华语民谣、,抒情、清新、悲伤、放松、孤独、,国语,139,
开往北京的火车,赵雷、,民谣-华语民谣、,热血、动感、悲伤、放松、孤独、酒吧、旅游、,国语,114,
孤独,赵雷、,民谣-华语民谣、,热血、动感、悲伤、孤独、KTV、酒吧、,国语,93,
浮游,赵雷、,民谣-华语民谣、,悲伤、孤独、KTV、酒吧、,国语,131,
赵小雷,赵雷、,民谣-华语民谣、,动感、悲伤、活力、孤独、散步、正能量、家务、,国语,111,
Over,赵雷、,民谣-华语民谣、,抒情、动感、悲伤、孤独、酒吧、,国语,75,
借月,王天阳、,国风-国风流行、,抒情、,国语,74,
如果爱忘了,王贰浪、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、遗憾、,国语,74,
谁 (Live版),廖俊涛、,流行-华语流行、,抒情、悲伤、抑郁、爱情、思念、浪漫、苦情、孤独、酒吧、洒脱、大气、遗憾、感人、,国语,,
唯一,G.E.M.邓紫棋、,流行-粤语流行、,抒情、清新、爱情、放松、治愈、感人、,国语,72,
总有一天你会出现在我身边,棱镜乐队、,流行-华语流行、,甜蜜、抒情、悲伤、平静、快乐、爱情、思念、浪漫、苦情、放松、憧憬、治愈、正能量、感人、,国语,72,
你一定要幸福,金玟岐、,原声带-综艺原声、流行-华语流行、民谣、,放松、,国语,72,
当我想你的时候,王铮亮、,流行、民谣、,酒吧、抒情、,国语,58,
我等到花儿也谢了 (Live),黄丽玲、,原声带-综艺原声、流行-华语流行、,抒情、悲伤、,国语,125,
白山茶（完整版）（翻自 陈雪凝）,乐天、一羞哥啊、,流行、,悲伤、孤独、抒情、浪漫、爱情、,国语,68,
是你,梦然、,流行-华语流行、,抒情、悲伤、放松、治愈、亲情、,国语,122,
侧脸（温柔女生版）,被爱日记ᜊ、,流行-华语流行、,抒情、悲伤、,国语,130,
爱人错过（温柔女生版）,被爱日记ᜊ、,,抒情、慵懒、放松、,国语,121,
多喝热水,花粥、NINEONE#乃万、,流行-华语流行、嘻哈说唱、,甜蜜、动感、快乐、爱情、慵懒、活力、放松、,国语,128,
