歌名,歌手,曲风,推荐标签,语种,BPM,乐评
**** it I love you,Lana Del Rey、,流行、,抒情、悲伤、,英语,65,
Soul Mate,Flora Cash、,流行-欧美流行、民谣、,爱情、浪漫、放松、,英语,98,
No Surprises,Radiohead、,摇滚-另类摇滚、,抒情、悲伤、抑郁、放松、治愈、,英语,76,
Heather,Conan Gray、,流行-欧美流行、,抒情、悲伤、爱情、慵懒、浪漫、放松、旅游、,英语,139,
The Story,Norah Jones、,,慵懒、放松、,英语,100,
Six Feet Under,Billie Eilish、,节奏布鲁斯-灵魂乐、另类/独立-独立流行、,抒情、,英语,67,
Metroma,The Sei、,电子-Electronica、,放松、慵懒、,英语,92,
"i hate u, i love u (feat. olivia o'brien)",gnash、Olivia O'Brien、,流行-欧美流行、,抒情、悲伤、抑郁、快乐、爱情、慵懒、浪漫、苦情、放松、治愈、孤独、KTV、轻快、遗憾、,英语,91,
I Am You,Kim Taylor、,流行-欧美流行、,抒情、动感、悲伤、快乐、爱情、思念、慵懒、放松、治愈、孤独、洒脱、,英语,118,
please hold me,Julia Alexa、,流行、,悲伤、,英语,65,
wish you were gay,Billie Eilish、,另类/独立-另类流行、,动感、,英语,58,
Figures,Jessie Reyez、,流行-欧美流行、,放松、,英语,85,
all the kids are depressed,Jeremy Zucker、,流行-欧美流行、,抒情、动感、快乐、慵懒、活力、放松、轻快、洒脱、,英语,103,
This Is Not A Love Song,Nouvelle Vague、,爵士、,慵懒、放松、,英语,99,
better off,Jeremy Zucker、Chelsea Cutler、,流行-欧美流行、,抒情、清新、悲伤、爱情、慵懒、苦情、放松、,英语,98,
this is what a broken heart feels like (stripped),Marina Lin、,民谣-当代民谣、,放松、,英语,,
Angela,Flower Face、,另类/独立、民谣-独立民谣、,悲伤、放松、治愈、孤独、,英语,104,
this is what falling in love feels like,Marina Lin、,,抒情、放松、,英语,157,
Gin & Tonics,George_David、,民谣、,抒情、悲伤、放松、,英语,,
Airplane Mode,Hayd、,另类/独立、流行-欧美流行、,,英语,66,
On the Edge,Zackery、,另类/独立、,放松、抒情、,英语,,
Drop,Hope Sandoval & The Warm Inventions、Hope Sandoval、,另类/独立、,梦幻、放松、抒情、治愈、,英语,105,
radiator,Sadurn、,摇滚-另类摇滚、,慵懒、放松、,英语,,
La Lune,Billie Marten、,原声带-电视剧原声、流行、,慵懒、放松、浪漫、爱情、,英语,53,
K.,Cigarettes After Sex、,摇滚-梦幻流行、,抒情、梦幻、爱情、慵懒、浪漫、放松、,英语,93,
"Up, Up & Away",Chance Peña、,流行-欧美流行、,悲伤、慵懒、放松、,英语,65,
lavender blood,Fox Academy、,民谣、,慵懒、放松、,英语,138,
this is what overthinking feels like,Marina Lin、,民谣-当代民谣、,抒情、悲伤、放松、孤独、,英语,,
So:Lo,Kate Havnevik、,流行-欧美流行、,,英语,82,
Help Me Out,Alicks、,电子-缓拍、嘻哈说唱-低保真嘻哈、,梦幻、放松、,英语,77,
No Reason,VELVETEARS、,流行-欧美流行、,抒情、悲伤、抑郁、思念、孤独、冥想、,英语,140,
get you the moon,Kina、SNØW、,嘻哈说唱-低保真嘻哈、,抒情、动感、悲伤、抑郁、爱情、思念、浪漫、活力、放松、,英语,60,
Skipalong (Album Version),Lenka、,节奏布鲁斯-灵魂乐、,慵懒、放松、,英语,65,
Apocalypse,Cigarettes After Sex、,摇滚-梦幻流行、,抒情、梦幻、爱情、慵懒、浪漫、放松、旅游、,英语,94,
Fallin' for Ya,Madi Marie、,电子、流行-欧美流行、,抒情、动感、悲伤、爱情、思念、慵懒、浪漫、放松、孤独、,英语,105,
22,Lily Allen、,流行-欧美流行、,动感、快乐、活力、,英语,133,
Earned It,The Weeknd、,原声带-电影原声、节奏布鲁斯、,抒情、动感、爱情、慵懒、活力、放松、酒吧、极限运动、举铁、,英语,119,
Ordinary,XYLØ、,另类/独立-另类流行、,动感、活力、散步、,英语,102,
4 Real,Avril Lavigne、,流行-欧美流行、,,英语,77,
Cut My Hair,Mounika.、Cavetown、,电子、嘻哈说唱、,动感、悲伤、放松、,英语,74,
Apples,Lily Allen、,流行-欧美流行、,可爱、快乐、放松、,英语,109,
Yellow Flicker Beat,Lorde、,原声带-电影原声、,热血、动感、KTV、正能量、举铁、,英语,96,
Vas,jagger finn、,摇滚、,抒情、平静、梦幻、慵懒、放松、憧憬、,英语,144,
wish upon a star,Medda、,流行-欧美流行、,爱情、浪漫、,英语,74,
Sparks,Coldplay、,摇滚-软摇滚、,抒情、梦幻、放松、,英语,137,
Somewhere Only We Know,Lily Allen、,流行、,抒情、清新、放松、婚礼、,英语,85,
Dim Lights,vietra、,另类/独立-独立流行、,抒情、慵懒、放松、,英语,62,
When You Loved Me Least,Michl、,另类/独立、,动感、放松、,英语,69,
Those Eyes,New West、,另类/独立、,抒情、悲伤、放松、爱情、,英语,120,
Happier Than Ever,Billie Eilish、,流行-欧美流行、,放松、,英语,81,
Dark Paradise,Lana Del Rey、,另类/独立、流行-欧美流行、,活力、动感、,英语,59,
Let Her Go,Passenger、,民谣-流行民谣、,,英语,75,
Trouble Sleeping,Corinne Bailey Rae、,节奏布鲁斯、嘻哈说唱、,,英语,90,
This Is Not A Love Song,Nouvelle Vague、,爵士-融合爵士、,动感、慵懒、放松、咖啡厅、,英语,99,
Love Is Gone (Acoustic),SLANDER、Dylan Matthew、,流行-欧美流行、,抒情、悲伤、,英语,69,
You're Somebody Else,Flora Cash、,另类/独立-另类流行、,抒情、悲伤、抑郁、快乐、爱情、思念、慵懒、放松、憧憬、轻快、遗憾、,英语,102,
ineedyou.,vietra、,另类/独立-独立流行、,,英语,66,
Love the Way You Lie (iTunes Session),Skylar Grey、,流行-欧美流行、,抒情、悲伤、孤独、,英语,78,
Young And Beautiful,Lana Del Rey、,原声带-电影原声、流行-欧美流行、,,英语,60,
Shaba (feat. Rauf Faik),Amir Marivan、Rauf Faik、,流行、,悲伤、爱情、放松、孤独、遗憾、,俄语,59,
Титры,JONY、,流行、,抒情、动感、悲伤、苦情、活力、感人、,俄语,129,
911,Jah Khalib、,嘻哈说唱、,动感、活力、,俄语,89,
My budem vmeste,Artik & Asti、,流行、,抒情、悲伤、,英语,69,
Расстояния (feat. Polina Faith),Egor Kreed、,流行-俄语流行、,动感、悲伤、孤独、,俄语,80,
"Где ты, где я",Timati、Egor Kreed、,流行-俄语流行、,动感、活力、,俄语,84,
До Мурашек По Коже,Ebolabeats、,流行-俄语流行、,抒情、悲伤、,俄语,139,
Сон,凘先生、,流行、,抒情、动感、酒吧、,俄语,76,
Kamin,EMIN、JONY、,流行-俄语流行、,抑郁、悲伤、抒情、动感、遗憾、大气、,俄语,63,
Это Как То Странно,Jah Khalib、,嘻哈说唱、,抒情、,国语,84,
Я тебя теряю,KripMus、Rido、,流行、,动感、,俄语,90,
Ты у меня одна,Various Artists、,民谣-世界民谣、,清新、放松、,俄语,95,
Влюбился в неё,Deesmi、Onlife、,嘻哈说唱、,夜店、酒吧、动感、,英语,71,
Вода,HOVO、,流行、,爱情、苦情、,俄语,94,
Плакала,SHAMI、,流行、嘻哈说唱-旋律说唱、,抒情、动感、悲伤、抑郁、,俄语,69,
Твой голос,Mikael Tariverdiev、,民谣-世界民谣、,抒情、清新、动感、幸福、快乐、爱情、慵懒、浪漫、放松、舞会、轻快、,俄语,114,
Ночь,Фир、,嘻哈说唱、,抒情、悲伤、,俄语,86,
Не любишь,Доминик Джокер、Mot、,节奏布鲁斯、,动感、放松、,俄语,82,
С ней,Миша Марвин、,流行-俄语流行、,爱情、动感、活力、,俄语,77,
Uletali pticami gordymi,Zomb、,嘻哈说唱、,抒情、动感、爱情、,俄语,89,
Не гадай,Akim、,节奏布鲁斯-嘻哈灵魂乐、流行、,动感、紧张、爱情、活力、神秘、,俄语,66,
Талисман (prod. by Dimaestro),Mot、,嘻哈说唱、,动感、,俄语,142,
Вылечусь,Bianka、,流行、,悲伤、孤独、,俄语,99,
Моя любовь,Макс Барских、,电子、流行、,动感、活力、,俄语,55,
Без тебя я не я,JONY、HammAli & Navai、,嘻哈说唱-情绪说唱、,抒情、动感、悲伤、酒吧、,俄语,115,
Соло,Mot、,流行、嘻哈说唱、,动感、活力、,俄语,74,
Быть рядом.,MΣ$†ΛMN ΣKCПØNΛ†、,电子-氛围音乐、,抒情、动感、悲伤、抑郁、爱情、思念、活力、孤独、,俄语,74,
В комнате цветных пелерин,Марія Чайковська、,流行-俄语流行、,抒情、思念、,俄语,85,
Если...,Lube、,流行-俄语流行、,可爱、快乐、放松、,俄语,119,
5 минут,Rauf & Faik、,流行、,抒情、悲伤、爱情、夜店、,俄语,117,
Дни и ночи,Бабек Мамедрзаев、,流行、,抒情、动感、悲伤、放松、,俄语,66,
Дождь,Макsим、,流行-俄语流行、,动感、放松、,俄语,80,
Половина моя,Miyagi & Эндшпиль、,嘻哈说唱、,抒情、动感、悲伤、,俄语,101,
Не брошу на полпути (OST «Мастер»),Ёлка、,流行、,动感、,俄语,63,
Одинокий молодой,Бабек Мамедрзаев、Mrid、,流行、,动感、悲伤、活力、放松、酒吧、,俄语,119,
Прости меня,Sergey Lazarev、Dima Bilan、,流行、,抒情、动感、悲伤、,俄语,83,
Я тебя помню,Dima Bilan、,流行-俄语流行、,KTV、抒情、,俄语,74,
Приглашение на закат,Алла Пугачёва、,流行-俄语流行、,抒情、KTV、,俄语,115,
Kometa,JONY、,流行、,动感、悲伤、活力、正直、洒脱、大气、,俄语,69,
Ночь-Луна,Lx24、,流行、,抒情、,俄语,54,
"Любви нет,только привязанность.",MΣ$†ΛMN ΣKCПØNΛ†、,电子、嘻哈说唱-低保真嘻哈、,动感、悲伤、抑郁、放松、孤独、,俄语,169,
Вдвоём,Миша Марвин、Artik & Asti、,流行、,抒情、动感、,俄语,83,
Обезоружена,Polina Gagarina、,流行-俄语流行、,抒情、悲伤、,俄语,96,
Колыбельная,Rauf & Faik、,流行、,抒情、悲伤、爱情、放松、,俄语,74,
Не отпускай,Klava Koka、,流行、,动感、抒情、,俄语,68,
Тише,Klava Koka、,流行、,动感、活力、,俄语,125,
Миллион алых роз,Egor Kreed、,流行、,动感、活力、放松、,俄语,135,
Санавабич (Mona Beats prod.),MiyaGi、Эндшпиль、,电子、,抒情、动感、悲伤、酒吧、,俄语,72,
Leila,OtravaMusic、,流行、,悲伤、抒情、孤独、,俄语,84,
Между нами,Gayo、,流行、,抒情、悲伤、思念、酒吧、,俄语,82,
Запомни I love you,SHAMI、Rauf & Faik、,嘻哈说唱、,抒情、爱情、动感、酒吧、,俄语,119,
Небо-самолеты,Макsим、,流行-俄语流行、,清新、爱情、慵懒、浪漫、放松、酒吧、,俄语,130,
"Я влюбился в неё, мама",Sunami、,节奏布鲁斯、流行、,动感、悲伤、孤独、酒吧、,俄语,75,
Беги,NECHAEV、,流行、,动感、悲伤、慵懒、活力、放松、,英语,66,
Ночной рейс,Andro、,嘻哈说唱-地域说唱、,抒情、动感、放松、夜店、酒吧、,俄语,61,
Под окнами,Миша Марвин、,流行、,抒情、动感、悲伤、酒吧、,俄语,75,
Net Net Net,Kartashow、,嘻哈说唱、,抒情、动感、思念、活力、,俄语,129,
В мире где ты и я,MΣ$†ΛMN ΣKCПØNΛ†、,电子、,抒情、动感、悲伤、抑郁、孤独、,俄语,77,
Bolen tvoey ulybkoy,Andro、,流行、,抒情、酒吧、放松、动感、,俄语,60,
Куртка на двоих,Niletto、,节奏布鲁斯、,动感、放松、酒吧、,俄语,116,
Навсегда,Akim、,流行、,放松、抒情、浪漫、爱情、,英语,63,
На параллельных путях,Jah Khalib、,嘻哈说唱、,抒情、,俄语,73,
Радуга,Тати、,流行、,动感、放松、,俄语,53,
Позови меня тихо по имени,Lube、,民谣、,抒情、动感、悲伤、思念、放松、,俄语,90,
это ли счастье?,Rauf & Faik、,流行、,抒情、动感、悲伤、抑郁、思念、孤独、酒吧、,俄语,76,
Мой рок-н-ролл,Bi-2、Чичерина、,金属、,抒情、放松、酒吧、,俄语,60,
Бессонница,Макsим、,流行-俄语流行、,KTV、抒情、放松、,俄语,155,
Туманна,Mikey、Gayo、,流行、,动感、活力、夜店、,俄语,105,
Там.,ATMO5、,摇滚-另类摇滚、,动感、放松、,,,
Бонни,MiyaGi、,嘻哈说唱、,动感、,俄语,139,
LOST MYSELF,TAZ、,嘻哈说唱-情绪说唱、,抒情、悲伤、抑郁、思念、孤独、,英语,118,
Peaches,Harryan Yoonsoan、,流行-欧美流行、,动感、爱情、放松、夜店、,英语,86,
Let Her Go,Jasmine Thompson、,流行-欧美流行、,抒情、清新、爱情、思念、慵懒、浪漫、放松、正能量、,英语,66,
I Don't Sleep,Sarcastic Sounds、,嘻哈说唱-低保真嘻哈、,抒情、悲伤、抑郁、思念、慵懒、放松、孤独、酒吧、,英语,80,
Nothing Really Matters,Mr. Probz、,流行-欧美流行、,抒情、悲伤、孤独、学习、,英语,68,
Fluid,Ames、,流行-欧美流行、,抒情、动感、,英语,77,
1000x,Jarryd James、BROODS、,流行、,抒情、动感、爱情、思念、浪漫、活力、放松、KTV、咖啡厅、婚礼、正能量、,英语,56,
Like I Used To,MyKey、,另类/独立-独立流行、,抒情、悲伤、抑郁、爱情、思念、浪漫、孤独、,英语,69,
Beautiful,Virginia To Vegas、,流行-欧美流行、,甜蜜、抒情、清新、幸福、悲伤、快乐、爱情、放松、治愈、,英语,133,
Loving Hannah,Isobel Campbell、,民谣、,清新、快乐、放松、,英语,98,
Freestyle Rip XXX,Parsalip、,嘻哈说唱、,抒情、动感、悲伤、抑郁、思念、孤独、夜店、酒吧、,英语,62,
Jealous,Labrinth、,流行、,抒情、慵懒、放松、,英语,84,
Fall in Love,Barcelona、,电子、流行、,,英语,78,
Little Talks,Julia Sheer、Jon D.、,流行-欧美流行、,抒情、清新、快乐、思念、放松、治愈、轻快、,英语,97,
You Are a Lover,The Unbending Trees、,另类/独立-另类流行、,抒情、悲伤、爱情、浪漫、孤独、酒吧、,英语,72,
Still,Brian McKnight、,节奏布鲁斯-当代节奏布鲁斯、,抒情、悲伤、爱情、浪漫、放松、咖啡厅、,英语,65,
I See Fire,Ed Sheeran、,流行-欧美流行、,抒情、大气、举铁、,英语,75,
Merry Xmas/Marry me,刘思鉴、,流行-欧美流行、,甜蜜、清新、动感、幸福、梦幻、可爱、快乐、爱情、慵懒、浪漫、活力、放松、治愈、愤怒、婚礼、轻快、,英语,93,
Make the World Stop,Clare Reynolds、,流行、,清新、放松、,英语,123,
Changes,SoLonely、,另类/独立-独立流行、,抒情、悲伤、思念、,英语,79,
All We Do,Oh Wonder、,流行-欧美流行、,抒情、悲伤、爱情、思念、浪漫、苦情、放松、孤独、酒吧、遗憾、,英语,126,
I Can't Help,Sarcastic Sounds、,流行、嘻哈说唱-驰放嘻哈、,抒情、悲伤、快乐、爱情、思念、慵懒、浪漫、放松、夜店、旅游、,英语,81,
Can’t Help Falling in Love,Haley Reinhart、,流行-欧美流行、,慵懒、放松、咖啡厅、婚礼、,英语,68,
To Die For,Sam Smith、,流行-欧美流行、,抒情、悲伤、爱情、苦情、孤独、散步、,英语,85,
Take Control,Kodaline、,摇滚、另类/独立、,热血、抒情、动感、放松、婚礼、正能量、,英语,81,
sleepyhead,submarine boy、Ocoenia、,流行、,抒情、悲伤、爱情、思念、慵懒、浪漫、苦情、放松、KTV、咖啡厅、正能量、,英语,78,
Angel of Mine,The Icarus Account、,流行-欧美流行、,甜蜜、抒情、清新、悲伤、爱情、慵懒、浪漫、放松、婚礼、正能量、,英语,105,
you were good to me,Jeremy Zucker、Chelsea Cutler、,流行、,平静、放松、,英语,103,
Solomon's Song,Luke Thompson、,流行、民谣、,抒情、慵懒、放松、,英语,110,
Falling on my Sword,William Fitzsimmons、,民谣、,甜蜜、抒情、清新、爱情、放松、,英语,117,
Lies And Illusions,More Than Jazz、,爵士、,梦幻、放松、平静、,纯音乐,56,
On Late Nights,Snorre Kirk、,爵士、,爱情、慵懒、浪漫、放松、,英语,,
Tarde,Ryan Keberle’s Collectiv do Brasil、,爵士、,抒情、放松、憧憬、,英语,,
Blame It on My Youth,Henrik Gunde、Jesper Bodilsen、Morten Lund、,爵士-当代爵士、,爱情、慵懒、浪漫、放松、咖啡厅、,纯音乐,,
I Don't Know,Daniel Guggenheim Quartet、,爵士-比波普、爵士-当代爵士、,爱情、慵懒、浪漫、放松、咖啡厅、,纯音乐,,
Wise Woman,Bill Frisell、,爵士、,清新、慵懒、放松、,纯音乐,132,
Virgo,Thomas Hass、Thomas Blachman、Thomas Fonnesbæk、Artur Tuźnik、,爵士、,慵懒、放松、,,,
Street Of Dreams,Bill Charlap、,爵士、,咖啡厅、放松、慵懒、浪漫、爱情、,纯音乐,124,
Stream,Tord Gustavsen Trio、,爵士、,悲伤、放松、孤独、,纯音乐,126,
Opaque,Johanna Linnea Jakobsson、Robin Petersson、Anders Fjeldsted、Gustaf Rosenberg、John Fernold、,爵士、,孤独、悲伤、,英语,,
Falsa Balada (feat. Doug Weiss & David Xirgu),Antonio Mazzei、Doug Weiss、David Xirgu、,爵士-当代爵士、,慵懒、放松、咖啡厅、,,,
The Very Thought of You,Red Garland、,爵士-冷爵士、,爱情、慵懒、浪漫、放松、咖啡厅、,纯音乐,129,
Gone Away,Neil Swainson、,爵士-冷爵士、,梦幻、放松、平静、,英语,,
Clara,Frank Woeste、,爵士、,平静、放松、,纯音乐,,
Does The Sun Really Shine On The Moon,Marcus Bartelt、Martin Sasse、Martin Gjakonovski、Joost van Schaik、,爵士、,放松、,,115,
Lament,Romain Pilon、Yoni Zelnik、Jeff Ballard、,爵士、,放松、,英语,,
Prelude,Jacob Roved Quintet、Jacob Roved、,爵士、,爱情、慵懒、浪漫、放松、咖啡厅、,纯音乐,,
Try To Remember,Johannes Wallmann、Sharel Cassity、,爵士-当代爵士、,孤独、悲伤、放松、,,,
Ballade for the Very Sad and Very Tired Lotus Eaters,Owen Broder、,爵士、,放松、,,112,
Blue and Sentimental,Will Vinson、,爵士、,悲伤、孤独、,纯音乐,135,
Just Go Ahead,Federica Lorusso、,爵士-当代爵士、,咖啡厅、浪漫、爱情、慵懒、放松、,纯音乐,119,
The Dreamer,Immanuel Wilkins、,爵士、,孤独、悲伤、放松、,纯音乐,133,
Links,Armel Dupas Trio、,爵士、,,纯音乐,,
No Cure,Joel Lyssarides、,爵士、,放松、浪漫、爱情、,纯音乐,134,
Let Us Not Forget To Be Kind (feat. Roni Eytan),Anthony Fung、Roni Eytan、,爵士-当代爵士、,咖啡厅、放松、浪漫、爱情、慵懒、,,,
Starlight,Fredrik Kronkvist、,,动感、梦幻、爱情、慵懒、放松、,英语,,
A Nightingale Sang In Berkeley Square,Hans Ulrik、,爵士、,孤独、悲伤、放松、,纯音乐,136,
BENEDICTION,Joel Ross、,爵士、,放松、,,122,
Solitude,The Jazz Seekers、Niclas Knudsen、,爵士、,,纯音乐,,
I Love Music,Jeremy Pelt、,爵士-比波普、爵士-硬波普、,放松、冥想、慵懒、,,,
"Meant for You (feat. Dirk Balthaus, Johan Plomp & Joost Kesselaar)",Gerlo Hesselink Quartet、Dirk Balthaus、Johan Plomp、Joost Kesselaar、,爵士-当代爵士、,动感、慵懒、放松、咖啡厅、,,117,
Voyageur,Flash Pig、,爵士-当代爵士、,,,,
This Is Our Year,Thomas Sejthen Trio、Thomas Sejthen、Mads Ole Erhardsen、Jesper Bo Knudsen、Søren Bigum、,爵士、,爱情、慵懒、浪漫、放松、咖啡厅、,,109,
Mother Stands for Comfort,Walter Smith III、,爵士、,爱情、慵懒、浪漫、放松、,,112,
Willow Weep for Me,Sam Levine、Pat Coil、Jacob Jezioro、Danny Gottlieb、,爵士、,放松、,英语,101,
Silver Light,Sebastian Rochford、Kit Downes、,爵士、,放松、,纯音乐,125,
Sketches of Blue,Fredrik Kronkvist、,,正能量、,英语,,
Song To An Old Friend,Jakob Bro、Joe Lovano、Larry Grenadier、Thomas Morgan、Anders Christensen、Joey Baron、Jorge Rossy、,爵士、,,纯音乐,120,
"Him, a Bull? Ha! A Bird",The New York Second、Teus Nobel、,爵士、,爱情、慵懒、浪漫、放松、咖啡厅、,,,
I'll Let You Know,Houston Person、,爵士-比波普、爵士-硬波普、,爱情、慵懒、浪漫、放松、咖啡厅、,,112,
Largo,Portraits in Jazz、Claus Waidtløw、Nikolaj Hess、,爵士-柔顺爵士、,放松、,纯音乐,,
Old Ballad For Hawk,Andrew Rathbun、,爵士、,,,128,
This Is Not About You,Johan Lindvall Trio、,爵士-先锋爵士、,孤独、悲伤、放松、,英语,,
The Peace Inside,Wolfgang Haffner、Till Brönner、,爵士、,动感、放松、,纯音乐,90,
Close Enough for Love,Juraj Stanik Trio、,爵士、,放松、,,96,
My Old Flame,Walt Weiskopf、Carl Winther、Anders Mogensen、Andreas Lang、,爵士、,咖啡厅、动感、慵懒、放松、,纯音乐,,
Stairway to the Stars (feat. Joe Policastro & Jon Deitemyer),Kevin Fort、Joe Policastro、Jon Deitemyer、,爵士-比波普、,咖啡厅、放松、慵懒、浪漫、爱情、,,149,
I'm Glad There Is You,Bobby Watson、,爵士、,,,139,
Each Dawn,Fredrik Kronkvist、,,放松、正能量、,英语,,
Miss B.,Mu Quintet、,爵士、,咖啡厅、放松、平静、冥想、,英语,116,
Search for Peace,Jim snidero、,爵士-比波普、爵士-硬波普、,动感、爱情、慵懒、浪漫、放松、咖啡厅、,,117,
Forever and Ever,Wolfgang Haffner、,爵士、,放松、,纯音乐,128,
Abeyance,Caris Hermes、,爵士、,爱情、慵懒、浪漫、放松、,英语,118,
Perfectly Unhappy,Espen Eriksen Trio、Andy Sheppard、,,放松、平静、,英语,,
Lookout for Hope,Bill Frisell、,爵士、,爱情、慵懒、浪漫、放松、,纯音乐,115,
Twelve for J.,Caris Hermes、,爵士、,悲伤、放松、孤独、,英语,120,
Old Folks,The Modern Jazz Trio、Rick Margitza、,爵士、,KTV、慵懒、放松、浪漫、爱情、,纯音乐,,
Those Peaceful Nights,Lucas Figueiredo Santana、,爵士-当代爵士、,动感、慵懒、放松、咖啡厅、,纯音乐,,
Countryside,Eve、Michael Blicher、,爵士-柔顺爵士、,,纯音乐,,
Longing,Lukas Wögler Quartett、,爵士、,咖啡厅、慵懒、放松、浪漫、爱情、,德语,129,
可惜我是水瓶座,杨千嬅、,流行-粤语流行、,抒情、,粤语,84,
百年孤寂,王菲、,摇滚-流行摇滚、,热血、抒情、动感、悲伤、爱情、思念、活力、放松、孤独、KTV、洒脱、,国语,75,
给我一个理由忘记,黄丽玲、,流行-华语流行、,抒情、,国语,66,
吟游诗人,陈奕迅、,流行-华语流行、,抒情、爱情、浪漫、KTV、,国语,117,
在爱和你之间,杨乃文、,流行-华语流行、,抒情、悲伤、爱情、思念、浪漫、孤独、,国语,93,
蠢货,小霞、,流行-华语流行、,抒情、悲伤、爱情、苦情、孤独、,国语,61,
各自安好,刘若英、,流行-华语流行、,抒情、悲伤、KTV、,国语,93,
夸张,周品、,流行-华语流行、,抒情、,国语,127,
自然凋谢,孙盛希、,流行-华语流行、,抒情、悲伤、KTV、,国语,,
到此为止,徐佳莹、,摇滚-流行摇滚、流行-华语流行、,抒情、悲伤、抑郁、快乐、爱情、思念、浪漫、苦情、放松、憧憬、治愈、孤独、遗憾、,国语,74,
失语者,蔡健雅、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、,国语,75,《失语者》不同于其他的流行伤感情歌，曲调婉转揪心，变幻无穷，架子鼓带领着节奏强弱。歌词中几乎没有怎么提到伤心难过，婉转的歌声打动人心；高潮部分是对爱情的总结，无奈，失落一览无余。情感方面被歌手蔡健雅拿捏的稳稳当当，动听的旋律，叫人听不腻。
他一个人,陈奕迅、,流行-粤语流行、,放松、治愈、,粤语,82,
水印,廖俊涛、,流行-华语流行、,抒情、悲伤、放松、孤独、,国语,68,
其实寂寞,谢安琪、,流行-粤语流行、,抒情、,粤语,61,
衬,张敬轩、,流行-粤语流行、,抒情、,粤语,68,
没有花收的日子,吴雨霏、,流行-粤语流行、,抒情、,粤语,117,
钻石败犬,古巨基、,流行、,抒情、悲伤、孤独、KTV、,粤语,107,
给自己的情书,王菲、,流行-粤语流行、,抒情、悲伤、孤独、,粤语,84,
记得,张惠妹、,流行-华语流行、,抒情、,国语,60,
迟迟,薛之谦、,流行-华语流行、,抒情、,国语,98,
给从前的自己,陈楚生、陆虎、,流行-华语流行、,抒情、悲伤、,国语,58,
我怀念的,孙燕姿、,流行-华语流行、,抒情、悲伤、,国语,68,
亲爱的，那不是爱情,张韶涵、,流行-华语流行、,抒情、,国语,74,
会呼吸的痛,梁静茹、,流行-华语流行、,抒情、悲伤、思念、,国语,111,
离心力,杨乃文、,流行-华语流行、,抒情、悲伤、平静、爱情、思念、苦情、放松、,国语,105,
越长大越孤单,牛奶咖啡、,流行-华语流行、,热血、动感、悲伤、爱情、孤独、KTV、校园、,国语,81,
我想你要走了,张悬、,另类/独立-另类流行、流行-华语流行、,抒情、悲伤、孤独、,国语,117,
多傻,刘惜君、,流行-华语流行、,抒情、悲伤、KTV、,国语,68,
永不失联的爱,周兴哲、,流行-华语流行、,抒情、悲伤、,国语,84,
奉陪,于文文、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、,国语,71,
总算我们也爱过,郭静、,流行、,抒情、,国语,79,
好聚好散,陈奕迅、,流行、,抒情、悲伤、思念、孤独、,国语,111,
一分钟追悔,蔡健雅、,流行-华语流行、,抒情、,国语,93,
我们的总和,艾怡良、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、放松、孤独、,国语,60,
后来的我们,五月天、,摇滚-流行摇滚、流行-华语流行、,抒情、悲伤、爱情、思念、苦情、放松、憧憬、治愈、孤独、洒脱、遗憾、感人、,国语,77,
连名带姓,张惠妹、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、酒吧、遗憾、,国语,80,
苦笑,汪苏泷、,流行-华语流行、,抒情、动感、悲伤、爱情、思念、苦情、,国语,72,
那些你很冒险的梦,林俊杰、,流行-华语流行、,抒情、悲伤、孤独、,国语,67,
美人鱼,林俊杰、,节奏布鲁斯、流行-华语流行、,抒情、动感、悲伤、梦幻、抑郁、快乐、爱情、思念、浪漫、苦情、活力、放松、憧憬、治愈、孤独、酒吧、轻快、遗憾、,国语,94,
半句再见,孙燕姿、,流行-华语流行、,抒情、,国语,72,
天气未报,余佳运、,另类/独立-独立流行、流行-华语流行、,甜蜜、抒情、幸福、可爱、快乐、爱情、慵懒、浪漫、放松、治愈、正能量、,国语,72,
雅俗共赏,许嵩、,流行-华语流行、,抒情、动感、紧张、悲伤、爱情、思念、慵懒、苦情、放松、孤独、激烈、家务、,国语,68,
喜剧之王,李荣浩、,流行-华语流行、,抒情、放松、治愈、KTV、,国语,65,
无人知晓的我,黄丽玲、,流行-华语流行、,抒情、动感、悲伤、爱情、思念、浪漫、放松、孤独、,国语,74,
送流水,声音碎片乐队、,摇滚-流行摇滚、摇滚-另类摇滚、,抒情、悲伤、爱情、浪漫、放松、治愈、洒脱、正能量、感人、,国语,97,
保留,郭顶、,流行-华语流行、,抒情、悲伤、抑郁、学习、,华语,65,
呓语,毛不易、,流行-华语流行、,抒情、悲伤、平静、抑郁、爱情、思念、苦情、放松、憧憬、孤独、遗憾、感人、,国语,108,
我不难过,孙燕姿、,流行-华语流行、,抒情、,国语,63,
从那天起,杨和苏KeyNG、,流行-华语流行、,抒情、悲伤、爱情、浪漫、孤独、KTV、洒脱、遗憾、,国语,82,
对等关系,李荣浩、张惠妹、,流行-华语流行、,抒情、悲伤、抑郁、爱情、思念、苦情、孤独、KTV、遗憾、,国语,64,
他不懂,张杰、,流行-华语流行、,抒情、悲伤、,国语,121,
孤独患者,陈奕迅、,流行-华语流行、,抒情、,国语,67,
