歌名,歌手,曲风,推荐标签,语种,BPM,乐评
至少还有你,林忆莲、,流行-华语流行、,抒情、KTV、,国语,62,《至少还有你》的歌词，写的是两个人相爱的感受。 歌曲低婉吟转，听来令人悲悲切切却又心旷神怡， 缠绵悱恻的歌声唱出了千回百转的爱情。 歌曲温暖而又细致，是一首预言歌，也是唱给生命中的另一条伏线；是聪明的选择， 也是一种相互信任的态度。
我的未来不是梦,张雨生、,流行-华语流行、,热血、动感、悲伤、爱情、孤独、正能量、,国语,63,这首歌给我的感觉就好像是在低谷中熬到头慢慢变好 清晨醒来睁开眼看着窗外刚好是温暖晨曦的微光  失恋的人放下心中的他慢慢振作起来 热恋的人一个大大的拥抱足以解决所有矛盾 失落的人啊 请不要气馁，变好吧，生活真的没有那么糟糕。
别问我是谁,王馨平、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、放松、KTV、,国语,82,
宝贝，对不起,草蜢、,流行-华语流行、,热血、动感、悲伤、活力、孤独、KTV、舞蹈、,国语,143,
漫步人生路,邓丽君、,流行-粤语流行、,抒情、悲伤、快乐、爱情、思念、苦情、放松、孤独、KTV、旅游、轻快、洒脱、正能量、遗憾、,粤语,89,这首歌真的是教科书级别的柔中带刚，无论是嗓音编曲还是歌词都是看似轻描淡写轻柔委婉，实则大气磅礴极有风骨
他一定很爱你,阿杜、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、旅游、,国语,101,
偏偏喜欢你,陈百强、,流行-粤语流行、,抒情、悲伤、平静、爱情、思念、苦情、放松、孤独、KTV、婚礼、旅游、遗憾、感人、,粤语,80,陈百强的歌声中包含的那份抑郁与苦涩情绪给人印象深刻，同时，这首作品的编曲在流行曲的基础上加入了大量的民乐的乐器，如笛子、古筝等，让听众感受到了独特的中国风味。
失恋阵线联盟,草蜢、,摇滚-流行摇滚、,抒情、动感、快乐、爱情、思念、浪漫、活力、放松、KTV、轻快、洒脱、,国语,132,这首歌开始就以欢快的摇鼓子一般的节奏，然后，以为被平均的旋律一般，从开始到结束都持续这份欢快的节奏感，以不怕输的开头追求自己心爱的，哪怕失恋了，也以不气馁的心态唱着呵着。那是一种青春的悸动，也是一个阳光的心态，但如果结果不那么好，也不会那么的撕心裂肺。
蒙娜丽莎的眼泪,林志炫、,流行-华语流行、,抒情、悲伤、爱情、思念、孤独、KTV、,国语,123,
爱一个人好难,苏永康、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、,华语,77,百听不厌，工整的词、抒情的曲，再配上苏永康深情富有磁性的嗓音，把这爱恨情仇表达的淋漓尽致，经典。
十七岁的雨季,林志颖、,流行-华语流行、,抒情、思念、放松、KTV、校园、正能量、,国语,68,
一生爱你千百回,梅艳芳、,流行-华语流行、,抒情、悲伤、爱情、浪漫、KTV、婚礼、,国语,117,梅艳芳的情歌，往往区别于其他的女歌手；更多的感情像是以情人或者是局外人的角度去诠释。低沉磁性的声音里永远多了那么一分凄怨，一种无奈，只有懂她的人，才能品味到这种情歌独特的魅力。
怪你过份美丽,张国荣、,流行-粤语流行、,抒情、悲伤、,粤语,84,张国荣是一个很聪明很有情商的人，他的歌可以温柔细腻就像一个“贤妻良母”的感觉听起来特别舒服，但是他也可以一秒变成那“不羁的浪子”让你变得躁动不安起来。
月亮代表我的心,邓丽君、,流行-华语流行、,抒情、幸福、悲伤、快乐、爱情、KTV、婚礼、,国语,77,
没有情人的情人节,孟庭苇、,流行-华语流行、,抒情、悲伤、KTV、,华语,67,
今夜你会不会来,黎明、,流行-华语流行、,抒情、,国语,70,
当你孤单你会想起谁,张栋梁、,流行-华语流行、,抒情、悲伤、爱情、思念、孤独、KTV、旅游、,国语,90,我听到这首歌，感觉就是淡淡的忧伤，但又温馨，自然，流畅。歌声勾起了许多许多的回忆，很遥远很漫长的曾经，清晰却又模糊。
我是不是该安静的走开,郭富城、,流行-华语流行、,抒情、悲伤、平静、爱情、放松、KTV、,国语,98,声音给歌曲加成了。这嗲嗲的处男声优感觉，恰好演绎了歌曲的懵懂无奈，使得歌曲听起来不沧桑、不老气，反倒有一种青春期的明朗质感。
牵手,苏芮、,流行-华语流行、,抒情、悲伤、爱情、思念、孤独、KTV、婚礼、,国语,86,
星语心愿,张柏芝、,原声带-电影原声、流行-华语流行、,,国语,75,这歌给我的感觉，没有别的情歌那么深刻的爱恨情仇，有一种不真实的感情，好像这首歌不属于这个世界一样。给人一种朦朦胧胧的悲伤。
痴心绝对,李圣杰、,原声带-电视剧原声、流行-华语流行、,抒情、,国语,105,此曲出自于一位当年只有17岁的创作新秀——蔡伯南。蔡伯南写痴心绝对的时候是13岁半，隔了5年也就是2001年李圣杰才用他的词。因为他写的时候，词人们还是在追求华美的词句，并不欣赏他那种写实的感觉，所以一直没用他的词。后来李圣杰大胆用了，没想到却爆红，且01年才开始现在这种现实的词风。
朋友,谭咏麟、,原声带-电影原声、流行-粤语流行、,抒情、放松、KTV、酒吧、,粤语,109,听谭咏麟的歌总有一种在寒冷初起之时的香港街头，苍桑疲惫地找寻光明与友谊；执着前行去遇见朋友和温暖的期盼之情！但经历风雨后又一定能迎来灿烂阳光！
倩女幽魂,张国荣、,原声带-电影原声、流行-粤语流行、,抒情、悲伤、孤独、KTV、,粤语,59,此曲给人一种迷离梦幻又哀伤的感觉，人生与宇宙的意义在歌曲里被诠释的淋漓尽致，世间的人与妖，魔与鬼都被刻画的惟妙惟肖。
好心分手,卢巧音、王力宏、,流行-华语流行、,抒情、悲伤、快乐、爱情、思念、苦情、孤独、KTV、遗憾、,粤语,112,听不腻的一首歌，也许是因为它动人的旋律，也许是因为两人的声音都太过特别，又或许国语粤语的对唱恰好印证了自己一段时间跨度长却永远是各自自说自话的失败的感情
友情岁月,郑伊健、,原声带-电影原声、流行-粤语流行、,热血、动感、KTV、正能量、,粤语,127,古惑仔充分响应了青春的叛逆、年少、轻狂、兄弟情义。使得在年少时的我们能够向往他们。但毕竟年代不同，环境不同又为其增加了遥远的感觉，这首歌非常能够激起对年少时的回忆。不管什么时候都会在心灵有一丝震撼。
雨蝶,李翊君、,原声带-电视剧原声、流行-华语流行、,抒情、悲伤、爱情、苦情、KTV、,国语,63,《雨蝶》是电视剧《还珠格格》的片尾曲之一，许常德作词，张宇作曲，这是一首伤感的爱情歌曲，表达出爱会让人受伤，人们却还是不断追求，为了爱情美好的一面的意境。
太多,陈冠蒲、,流行-华语流行、,抒情、悲伤、爱情、苦情、放松、KTV、旅游、,国语,102,陈冠蒲的歌声给听歌的人一个无限的天空。跨越男人的洒脱与女性的柔美，刚柔并进的嗓音，刻划出人性内心最深处的情愫，它是个天籁般的声音。陈冠蒲生长于台湾南部的屏东海岸，自幼受大海的辽阔无垠渲染，造就了他对音乐的豁达与深邃;相信简单，崇尚自然的人生信条，成就了他歌声的洒脱与清透。
男儿当自强,林子祥、,原声带-电影原声、流行-粤语流行、,热血、动感、正能量、,粤语,119,细听后才发现配乐气势澎湃，极具中国千年历史底蕴。歌词让人既有报效国家的远赴，又给人奋发向上保卫家园的动力，激励人人要自强不息。鬼才沾叔的词，阿lam异于常人的爆发力，曲中的大鼓、杨琴、唢呐、笛子、琵琶等中国风乐器将主旋律透过感官直达心底，绝对是粤语歌坛空前绝后的经典之作。
当爱已成往事,张国荣、,流行-华语流行、,抒情、悲伤、爱情、思念、苦情、孤独、KTV、旅游、,国语,63,不同的年龄听这样的歌曲完全可以听出不一样的诠释，温柔的嗓音唱进心底，在夜晚的时候依旧可以感觉自己没有被现实世界的物欲横流所冲蚀。
爱我的人和我爱的人,裘海正、,原声带-电视剧原声、流行-华语流行、,抒情、悲伤、爱情、思念、苦情、KTV、,国语,63,这首歌讲述的是三角恋的关系，备胎为了女的付出了一切，而女的却被渣男伤得伤痕累累，最後她觉得对不起爱她的备胎但又放不下她爱的渣男，陷入一个感情矛盾的境界。
一生何求,陈百强、,原声带-电视剧原声、流行-粤语流行、,抒情、悲伤、爱情、孤独、KTV、旅游、正能量、,华语,62,《一生何求》是一首忧郁空灵的歌，萨克斯的演奏版更添醇厚却不失空灵，仿佛一瓶陈年好酒，开盖便酒香四溢，缓缓地流淌在你心间~
铁血丹心,罗文、甄妮、,原声带-电视剧原声、流行-粤语流行、,热血、抒情、动感、悲伤、KTV、,粤语,86,这首侠骨柔情交融的世纪金曲，歌词苍浑豪情、意境开阔，词比起曲来一点都不显得逊色，更像是珠联璧合、交相辉映。歌词中有“猛风沙、野茫茫”，英雄“射雕引弓塞外奔驰，笑傲此生无厌倦”。美人轻吟“藤树两缠绵”，这些大气阳刚的意象，构成了一个雄浑壮阔的英雄儿女江湖世界。
青青河边草,高胜美、,流行-华语流行、,抒情、搞笑、KTV、,国语,88,
我想有个家,潘美辰、,流行-华语流行、,抒情、KTV、,国语,68,
酒干倘卖无,苏芮、,原声带-电影原声、流行-华语流行、,抒情、,国语,114,
相思风雨中,张学友、汤宝如、,原声带-电视剧原声、流行-粤语流行、,抒情、悲伤、平静、梦幻、爱情、思念、浪漫、放松、正直、正能量、大气、友情、遗憾、感人、,粤语,79,
千年等一回,高胜美、,流行-华语流行、,热血、动感、可爱、快乐、KTV、舞蹈、,国语,109,
谁的眼泪在飞,孟庭苇、,流行-华语流行、,抒情、爱情、放松、KTV、,国语,104,
城里的月光,许美静、,原声带-电视剧原声、流行-华语流行、,抒情、放松、学习、KTV、旅游、,国语,84,
笑看风云,郑少秋、,,抒情、KTV、正能量、,粤语,120,
红日,李克勤、,原声带-电视剧原声、流行-粤语流行、,热血、动感、,粤语,119,这个节奏，这种激情，这富有时代特征的电音配乐——都让这首歌真正成为红日一般的恒星，尽管它诞生在过去，它的光芒却能穿越所有的年代和黑暗的天空，把力量和温暖送给今天的我们，这是生命力，这是红日。
年度专辑 Freestyle,AR刘夫阳、,嘻哈说唱-快嘴说唱、,,国语,139,
没压力,PAN、生生SurvivaL、,流行-华语流行、嘻哈说唱、,动感、活力、,国语,96,
悬浮术 (levitation),GALI、,嘻哈说唱-驰放嘻哈、,动感、活力、,国语,86,
Surround Sound,JID、21 Savage、Baby Tate、,嘻哈说唱-南方说唱、,,英语,75,
Colt.45,弹壳Danko、,嘻哈说唱-旋律说唱、,动感、活力、,国语,125,
成名（翻自 姜云升）,pooo、,嘻哈说唱、,抒情、爱情、浪漫、,国语,112,
海的那边,法老、欧阳娜娜、青苹果学园幼儿园、,另类/独立、嘻哈说唱-融合说唱、嘻哈说唱-中文嘻哈、,抒情、清新、动感、幸福、悲伤、平静、梦幻、快乐、思念、慵懒、放松、憧憬、治愈、孤独、轻快、洒脱、正能量、感人、,国语,101,
hardcore head to toe （Feat.畸形儿KKK）,法老、,嘻哈说唱-地下说唱、嘻哈说唱-硬核说唱、嘻哈说唱-旧学派说唱、,热血、动感、幸福、紧张、快乐、活力、愤怒、黑暗、烦躁、洒脱、激烈、大气、惊悚、,国语,84,
让我快乐,杨和苏KeyNG、,嘻哈说唱、,抒情、悲伤、快乐、思念、,国语,90,这是我心中的rap，不是一味追求爆炸的效果，一味刺激听众的耳膜，而是循序渐进地讲述，有铺垫有共鸣。
过山车 (LIVE版),欧阳靖、,原声带-综艺原声、嘻哈说唱-中文嘻哈、,抒情、思念、,国语,92,
冠军相,黄旭、杨和苏KeyNG、,流行-华语流行、嘻哈说唱、,甜蜜、热血、动感、紧张、爱情、活力、愤怒、洒脱、激烈、大气、,国语,75,
FLIP!,thomeboydontkill、,嘻哈说唱、,热血、动感、活力、酒吧、激烈、,国语,147,
给奶奶的信,艾志恒Asen、付思遥、,嘻哈说唱-流行说唱、嘻哈说唱-情绪说唱、,抒情、动感、快乐、思念、活力、,国语,84,
Intro,AR刘夫阳、,嘻哈说唱、,动感、悲伤、活力、,国语,133,
说唱钱,艾志恒Asen、付思遥、李佳隆、,嘻哈说唱-陷阱说唱、嘻哈说唱-中文嘻哈、,热血、动感、平静、放松、正直、正能量、,国语,73,
DARK,Yee、SHARK卫彬月、,嘻哈说唱、,抒情、动感、爱情、思念、浪漫、放松、治愈、,国语,124,
劳动路freestyle,SINSA、Znee、,流行、嘻哈说唱-流行说唱、,动感、活力、酒吧、,国语,146,
威远故事,GAI周延、,嘻哈说唱-中文嘻哈、,活力、动感、快乐、酒吧、洒脱、轻快、热血、抒情、,国语,115,
珍珠幻象 (Live),GALI、,原声带-综艺原声、嘻哈说唱-硬核说唱、嘻哈说唱-中文嘻哈、,抒情、思念、,国语,89,gali的说唱很有腔调，声音和音乐很契合，吐字清晰，词有深度，真的超喜欢。
爱是什么,法老、超级橘子Orange、,嘻哈说唱-中文嘻哈、嘻哈说唱-意识说唱、,甜蜜、抒情、动感、悲伤、爱情、浪漫、活力、憧憬、孤独、正能量、激烈、,国语,89,这首歌听的越听越丧，越听陷得越深，感觉在深海里不断的沉沦下去，无人来搭救我，而我也慢慢因缺氧失去了意识，只留下录音机里的一句“跟谁做不是做？”只留下按键声，只留下一个回问“爱是什么？”
70%,GALI、,嘻哈说唱-陷阱说唱、嘻哈说唱-意识说唱、,动感、快乐、活力、酒吧、,国语,80,GALI对此有着天赋，他对于Tone的处理，在全中国的rapper里都算是特点鲜明的。在每一句踩拍的地方或是句尾，GALI通常都会对有一个升降调的处理，重音的降调，再有一个升调，顿挫感鲜明，句段的划分也更加明显。
Money Focused Freestyle,艾志恒Asen、,嘻哈说唱-钻头说唱、,活力、动感、酒吧、激烈、,国语,139,无论是任何风格asen的腔调真的给人一种很舒服很chill的感觉 每个bar每个韵脚的味都很到位 太顶了
活死人2022没有Cypher,活死人、龙崎、隆历奇、JarStick、李毅杰PISSY、小精灵、杨和苏KeyNG、喉结蜥蜴、法老、,嘻哈说唱、,热血、动感、活力、放松、愤怒、洒脱、,国语,82,
青城山下,KKECHO、REDBOI、,国风-国风嘻哈、嘻哈说唱-陷阱说唱、,抒情、清新、动感、平静、快乐、爱情、思念、慵懒、浪漫、活力、放松、憧憬、正直、轻快、洒脱、正能量、大气、,国语,117,记载着白素贞和许仙的爱情故事，青城山下白素贞，传说白娘子是在青城山修炼成仙的，青城山是历史悠久的道教文化名山。三十六峰、八大洞、七十二小洞、一百零八景，汲取天地间灵气，吸收日月精华的千年金丝楠木，四季常青的原始森林，源远流长的道教文化，隐士的诗意人生。
远大前程,谢子通、yb、直火帮 Straight Fire Gang、,嘻哈说唱-中文嘻哈、,热血、动感、活力、正能量、,国语,93,
江湖流 (LIVE版),功夫胖KungFuPen、KEY.L刘聪、盛宇D-SHINE、GAI周延、,原声带-综艺原声、国风-国风嘻哈、,抒情、,国语,88,前奏像是戏剧电影慢慢拉开巨幕，忠肝义胆的江湖一派在这首歌里无论是歌曲演绎，还是现实生活。逆流而上的资本除了自身硬，还有一个特别重要的因素就是身后站着一群兄弟。
跳跳蛙2.0,功夫胖KungFuPen、,嘻哈说唱-中文嘻哈、,动感、活力、,国语,96,
忏悔录,KKECHO、那奇沃夫、REDBOI、,嘻哈说唱-旋律说唱、,抒情、动感、悲伤、爱情、思念、苦情、遗憾、感人、,国语、英语,65,
别怕变老,王以太、艾热 AIR、,节奏布鲁斯-嘻哈灵魂乐、嘻哈说唱-流行说唱、嘻哈说唱-爵士嘻哈、,动感、悲伤、爱情、放松、,国语,72,这两个人的声音就像一股溪流，水流冲击石头的感觉，艾热就是潺潺流水，闪火就是中间的石头，两个很美的事物融合在一起就更华丽了
Dumo,Vinida (万妮达)、,流行、,动感、活力、,英语,95,
超,KKECHO、Ty.、REDBOI、,嘻哈说唱-陷阱说唱、嘻哈说唱-中文嘻哈、,热血、动感、快乐、活力、,国语、英语,77,
First Class,Jack Harlow、,嘻哈说唱、,抒情、动感、活力、酒吧、,英语,106,这首歌开始在TK释出了13秒，这个歌用的是Fergie拼写有误的GLAMOROUS的BEAT，就是菲姬。在TK上已经开始宣传了。
Hennessy,KKECHO、REDBOI、,节奏布鲁斯-当代节奏布鲁斯、,甜蜜、幸福、梦幻、快乐、爱情、放松、,国语,77,
麒麟,早安、,国风-国风嘻哈、嘻哈说唱-快嘴说唱、,热血、动感、快乐、活力、正直、洒脱、正能量、大气、,国语,142,
克什米尔山羊,Capper、YOUNG13DBABY、kattie凯欣、SanJin、,嘻哈说唱-模糊说唱、,甜蜜、热血、动感、紧张、梦幻、快乐、爱情、活力、放松、治愈、神秘、正直、洒脱、正能量、激烈、,英语,123,"克什米尔山羊生长于高海拔的寒带，天生具有抵御严寒的本能。它们的粗毛之间还有一种更细的绒毛，这种羊绒的直径只有14~16微米。相当于头发的六分之一，几乎失重。只能通过人工梳理才能取下，每只山羊每年只能产70克的羊绒（而做一件羊绒衫需要5只羊的绒毛）。 国外称其为""纤维的钻石""，""软黄金""。"
土黑娃 ft.thomeboydontkill,艾志恒Asen、thomeboydontkill、,嘻哈说唱-陷阱说唱、,动感、活力、,国语,136,土黑娃是自己起的。asen是黑人，当asen收到别人的启发也想到要让自己拥有一个帅气的中文代称名字，他脑中突发奇想自己就起了土黑娃。asen艾志恒在说唱方面天赋极佳，说唱歌迷给予他最高的陈赞与钦佩。他是说唱圈韩庚，从街区走出来的小镇传奇，是中国新说唱冠军李佳隆的好兄弟。
凯瑟琳,圣代、,嘻哈说唱-流行说唱、,抒情、动感、活力、,国语,210,
远走高飞,圣代、,嘻哈说唱-流行说唱、,动感、活力、,国语,55,
隆里电丝 (Live),盛宇D-SHINE、KEY.L刘聪、ICE杨长青、,原声带-综艺原声、嘻哈说唱-流行说唱、嘻哈说唱-旋律说唱、,甜蜜、抒情、动感、悲伤、快乐、爱情、思念、浪漫、苦情、活力、孤独、轻快、洒脱、遗憾、感人、,国语,115,轻松的beat有了贝斯的加持，朗朗上口的hook，很适合炎热的夏天啊～
一席之地（LIVE版）,杨和苏KeyNG、早安、王以太、,原声带-综艺原声、嘻哈说唱-硬核说唱、,热血、动感、活力、,国语,89,一首歌愤怒、感性、煽情、技巧、旋律、爆发、细腻、punchline 杨和苏早安先手炸裂全场，王以太开口抓住内心，最后宝石点睛收笔，整体编排架构无懈可击，无敌
人红歌红,圣代、,嘻哈说唱-陷阱说唱、,动感、活力、,国语,82,
通缉令,直火帮 Straight Fire Gang、,嘻哈说唱-中文嘻哈、,热血、动感、活力、,国语,104,
隔着口罩亲吻,直火帮 Straight Fire Gang、yb、,嘻哈说唱-中文嘻哈、,,国语,84,
翻身仗,杨和苏KeyNG、早安、,嘻哈说唱-硬核说唱、嘻哈说唱-快嘴说唱、,热血、动感、活力、愤怒、激烈、,国语,89,
半途(Prod. by DiESi),直火帮 Straight Fire Gang、,流行、嘻哈说唱-流行说唱、嘻哈说唱-中文嘻哈、,动感、正能量、,国语,78,
First Rick,直火帮 Straight Fire Gang、,嘻哈说唱-快嘴说唱、,动感、活力、,国语,76,
无名之辈,法老、泠风、,嘻哈说唱-意识说唱、嘻哈说唱-实验说唱、,动感、悲伤、孤独、酒吧、正能量、,国语,89,这首歌给我的感觉就像鲁迅先生的《狂人日记》，给人的触动很深，很真实的反应了社会的黑暗，听上去可能感觉是听故事，但深入歌词内容，我感觉到了一丝丝的恐惧，这应该就是法老这首歌的魅力所在，说唱它可以是街头文化，也可以成为一种艺术，好的歌其实也有暴力，可这种暴力并不是由脏话、打杀来呈现
清风调(LIVE版),KEY.L刘聪、,国风-国风嘻哈、嘻哈说唱-陷阱说唱、,,国语,107,
黑本子,KEY.L刘聪、c0de731、,嘻哈说唱、,热血、抒情、动感、快乐、活力、放松、轻快、洒脱、激烈、大气、,国语,90,
芳草地,艾志恒Asen、KIV、mac ova seas、thomeboydontkill、MULA SAKEE、付思遥、DIGI GHETTO、,嘻哈说唱-陷阱说唱、嘻哈说唱-中文嘻哈、,热血、动感、快乐、活力、放松、轻快、洒脱、,国语,152,
DAY1,艾志恒Asen、,嘻哈说唱-陷阱说唱、嘻哈说唱-中文嘻哈、,动感、,国语,99,
喷子,盛宇D-SHINE、,嘻哈说唱、,热血、动感、活力、,国语,93,
在A面封闭在B面相遇,小精灵、,嘻哈说唱-中文嘻哈、,动感、快乐、活力、放松、轻快、,国语,93,
十五.五十,杨和苏KeyNG、,嘻哈说唱-硬核说唱、嘻哈说唱-中文嘻哈、,热血、抒情、动感、思念、活力、酒吧、正能量、,国语,96,很感人，最近一段时间喜欢听简单的旋律和flow，但这首歌虽然用力用但不上头，听完后除了感动就是清醒，比对回不去的过去和艰苦遭遇的描述更打动我。是啊，或许有一天在生活上都会妥协，继续往前走就是死路一条，这个没有解决的办法，就慢慢做，专注于当下和周围的朋友，尊重内心的不屈服，表达即抵达。
MoJiaDai,Vinida (万妮达)、,流行-华语流行、,动感、快乐、活力、,国语,103,福州竹林深处飘来的Afro Vibes，更融入当地传统民谣，即使你听不懂也能感受到父亲对女儿的期盼。 “中国风”在万妮达这里不只是一个标签，它流淌于一字一句间的表达及真切情感中。看完这首歌的舞台更要大呼一声真·Diva。
五百二十赫兹,Capper、,嘻哈说唱-旋律说唱、嘻哈说唱-中文嘻哈、嘻哈说唱-模糊说唱、,抒情、动感、紧张、悲伤、快乐、爱情、思念、慵懒、浪漫、放松、憧憬、治愈、神秘、酒吧、,国语,111,慵懒的语调娓娓道来，讲述温柔缠绵的故事，如果有心动的频率，那一定是五百二十赫兹，如果是心动的感觉，是想把我们相爱的一幕幕拍成胶片，是想写一首歌，告诉你我五百二十赫兹的心动频率
碎碎念,那奇沃夫、ljz329、,嘻哈说唱-中文嘻哈、,,国语,100,
桃花劫,SSr、Dobi、饺子、ljz329、,嘻哈说唱-旋律说唱、,抒情、爱情、浪漫、放松、,国语,127,
最渣男主角,Shooter、404 RAPPER、,嘻哈说唱-中文嘻哈、,抒情、动感、活力、,国语,65,
Sorry Jony,那奇沃夫、,嘻哈说唱-硬核说唱、嘻哈说唱-快嘴说唱、,活力、动感、热血、激烈、,国语,95,
Code（outro）,那奇沃夫、,嘻哈说唱-钻头说唱、,活力、动感、热血、憧憬、抒情、,国语、维吾尔语,140,
Geek (Feat.法老),NINEONE#乃万、法老、,嘻哈说唱-快嘴说唱、,抒情、动感、活力、,国语,153,
改变(feat.Naggy),法老、Naggy(A.K.A EnAce)、,嘻哈说唱-快嘴说唱、,抒情、动感、,国语,91,
会好的,Yee、,嘻哈说唱-中文嘻哈、,抒情、动感、爱情、思念、活力、酒吧、感人、,国语,89,
Pull Up,MC HotDog 热狗、马思唯、KnowKnow、,嘻哈说唱-中文嘻哈、,动感、,国语,96,理性分析 马师这段只能是中规中矩 就给人一种很马思唯的感觉  knowknow这首段词太好了 旋律也是拿手菜 最顶的还是热狗这段 如果没有热狗这段 这首歌最多是让我收藏 但是有这热狗这段我就会循环播放 虽然有被消音影响听感 但是听多了又有一种消的恰到好处的舒服
我的Folykiki,沙一汀EL、,嘻哈说唱-流行说唱、,动感、快乐、爱情、浪漫、活力、夜店、酒吧、有氧、,国语,75,这首歌听了可以短暂忘却烦恼，眼睛闭上都是明媚的阳光和蓝天，悠闲惬意的生活，随着音乐摇摆，内心喜悦从内而外散发出来。
长城,马思唯、,嘻哈说唱-陷阱说唱、,动感、,国语,91,这是马思唯迄今为止最厉害的歌曲，它有魔力，不借助外力的情况下让人产生傻乐的愉悦感，像树叶，很轻，摒弃了传统嘻哈歌曲沉重的氛围。
恶贯满盈,Spylent、,嘻哈说唱-中文嘻哈、嘻哈说唱-意识说唱、,抒情、动感、悲伤、思念、活力、酒吧、黑暗、烦躁、洒脱、,国语,71,
hope,那奇沃夫、,嘻哈说唱-情绪说唱、,悲伤、抒情、孤独、,国语,61,
七年,Yee、,嘻哈说唱-陷阱说唱、嘻哈说唱-硬核说唱、,,国语,82,
INDUSTRY BABY,Lil Nas X、Jack Harlow、,嘻哈说唱-陷阱说唱、,热血、动感、活力、夜店、高级感、,英语,150,
这就是我,xxxmiracle、realWILD30、廖峻贤、,嘻哈说唱-情绪说唱、嘻哈说唱-中文嘻哈、,动感、活力、放松、,国语,100,
亚特兰蒂斯之心,GALI、,嘻哈说唱-陷阱说唱、,热血、动感、爱情、浪漫、活力、,国语,80,密集的编排像源源不断汇入大海的河流和能量，等待一个量变引起质变的的过程，高级的腔调和发音又让人觉得不觉得疲倦，让我觉得眼前一新的很少听到这种。
卡通 (CARTOON),GALI、李大奔BENZO、,嘻哈说唱-陷阱说唱、嘻哈说唱-中文嘻哈、嘻哈说唱-钻头说唱、,,国语,144,
6ackPack,GALI、,嘻哈说唱-中文嘻哈、,,国语,99,
Color：Teriyaki,GALI、,嘻哈说唱-陷阱说唱、,,国语,88,
最新西部爱情,Ty.、向洋、,嘻哈说唱-中文嘻哈、,甜蜜、抒情、悲伤、爱情、思念、浪漫、,国语,97,
坦白,KnowKnow、,节奏布鲁斯、嘻哈说唱-旋律说唱、,甜蜜、抒情、动感、爱情、思念、浪漫、活力、酒吧、,华语,93,这首歌洗脑的旋律仿佛拥有让人欲罢不能的魔力，在字里行间展现出他在感情中细腻的一面，塑造出了更加成熟，却不失温情的个人形象。KnowKnow用深情的歌词和别具一格的编排，营造出属于Mr.Enjoy Da Melody的浓烈氛围感；以极具辨识度的唱腔和嗓音为媒介，为外界展现了一个专属于KnowKnow的R&B的世界。
控诉,xxxmiracle、鸟森、,嘻哈说唱-中文嘻哈、,动感、爱情、浪漫、活力、酒吧、,国语,98,
Drown Drown Drown,RedXxxxxx、,嘻哈说唱-流行说唱、,抒情、动感、思念、放松、,国语,73,
tongtu（Bridge）,小北、,,动感、活力、,国语,86,
芬里尔,那奇沃夫、,嘻哈说唱-快嘴说唱、,,国语,86,
Cake,Capper、NINEONE#乃万、,嘻哈说唱-中文嘻哈、,抒情、动感、幸福、可爱、快乐、爱情、思念、浪漫、活力、,国语,143,
锦上添花FREESTYLE,盛宇D-SHINE、,嘻哈说唱-陷阱说唱、嘻哈说唱-快嘴说唱、,抒情、思念、,国语,84,我真的是单纯觉得好听，又特别喜欢这种有逻辑、层层递进、“有理有据，有力有趣，井然有序”的歌词，听着就很舒服​
Cas,Cas14、,嘻哈说唱-中文嘻哈、,,国语,94,
backbone,404 RAPPER、Melo、ljz329、,嘻哈说唱、,,国语,168,
Plain Jane REMIX,A$AP Ferg、Nicki Minaj、,嘻哈说唱-陷阱说唱、,动感、,英语,170,仿佛走在周围满是涂鸦米国街头，拽拽的一手插裤袋一手掐着烟，透过墨镜偷瞄着很hot的美女…哇这律动感，太给力了！好听
年轻的国王们,Capper、,嘻哈说唱-模糊说唱、,动感、活力、,华语,95,
4U,Vinida (万妮达)、,嘻哈说唱-中文嘻哈、,甜蜜、动感、爱情、活力、KTV、舞蹈、,国语,89,万妮达的作品远比她上节目时的表演狠，无论是抓耳的女王风hiphop，还是这样温柔魅惑的嗓音，都让人听得很舒服。
城市逃离计划,NickTheWorld、Metablue赛博蓝、,嘻哈说唱-流行说唱、,抒情、动感、悲伤、爱情、浪漫、活力、旅游、有氧、家务、通勤、,国语,64,我觉得这首歌是顶的，女声充当了和声，和副歌的部分，男神的rep ，flow编排很密，并且也有很多点睛之笔，rap部分词也写的很好，有连续性，整个歌让人感觉既舒服又会痛击人心。
刘华强 Liu Huaqiang（prod by brokeboiishawty）,mac ova seas、艾志恒Asen、brokeboiishawty、,嘻哈说唱-陷阱说唱、,动感、,国语,139,腔调顶级 细节处理满分 妙就妙在flow的转变、衔接 分寸感拿捏的恰到好处 让你听的过瘾的同时没有一点突兀感 丰富饱满层次分明 trap音乐里少有的律动与歌词兼顾的作品 很有内容的一首歌 值得反复收听 桀骜不驯只是这首歌的外表 认真听完后才明白原来在传达的是一种不服输不怕失败的坚韧
纵容,Capper、LEGGO、Todd Malone、,嘻哈说唱-流行说唱、嘻哈说唱-融合说唱、,抒情、动感、悲伤、爱情、思念、浪漫、放松、有氧、家务、通勤、,国语,111,
Flower,恶梦Yk、大喜、,嘻哈说唱-旋律说唱、,抒情、动感、悲伤、爱情、思念、苦情、活力、放松、,国语,129,
